stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,latitude,longitude,geocode_query,geocoded
4395,"Borewell At Apllc Office Industrial Estate, Anantapuram (M)",Groundwater,ANDHRA PRADESH,2019,Unsafe,33.48,"pH Out of Range, High BOD",23.0,,4.3,6.95,500.0,0.7,2.3,2.0,,14.72422,77.4306738,"anantapuram, Andhra Pradesh, India",True
1790,"Pulicate Lake , Nellore Dist",Pond/Tank,ANDHRA PRADESH,2019,Unsafe,24.01,"pH Out of Range, High BOD",,23.0,5.2,7.45,500.0,2.5,1.63,3.5,905.0,14.3503886,80.0131067,"lake nellore dist, Andhra Pradesh, India",True
2353,"Kondakarla-Aava Lake, Parawada Pharma City, Vishakhapatnam",Pond/Tank,ANDHRA PRADESH,2019,Unsafe,21.87,"pH Out of Range, High BOD",,27.0,5.9,7.75,500.0,2.9,2.91,17.0,625.0,,,,False
4368,"Kolleru Lake Kokkirayalanka (V), Kailalur (M)",Pond/Tank,ANDHRA PRADESH,2019,Unsafe,22.79,"pH Out of Range, High BOD",,26.5,5.6,7.65,500.0,3.55,1.735,12.0,725.0,,,,False
4391,"Chengambakam Tank In Sri City Sez, Tirupathi",Pond/Tank,ANDHRA PRADESH,2019,Unsafe,25.82,"pH Out of Range, High BOD",,30.5,4.65,7.35,500.0,12.0,2.2,150.0,900.0,16.9545281,81.2565686,"tirupathi, Andhra Pradesh, India",True
2354,"Samarla Kota Canal, Kakinada, East Godavari",Canal,ANDHRA PRADESH,2019,Unsafe,27.55,"pH Out of Range, High BOD",,27.0,4.05,7.7,364.0,2.3,1.635,11.0,142.5,16.9174762,82.0280289,"kakinada east godavari, Andhra Pradesh, India",True
2355,"Tulje Bagh Canal, Tekri Drain, Kakinada, East Godavari",Canal,ANDHRA PRADESH,2019,Unsafe,30.02,"pH Out of Range, High BOD",,27.5,3.25,7.4,500.0,3.85,2.275,17.5,1275.0,16.9174762,82.0280289,"kakinada east godavari, Andhra Pradesh, India",True
3051,"Budameru Canal Nr Bdg At Nh-5, Keesarapally, Krishna",Canal,ANDHRA PRADESH,2019,Unsafe,22.48,"pH Out of Range, High BOD",,26.0,5.7,7.4,500.0,5.5,3.24,3.5,905.0,16.2135466,81.0277844,"krishna, Andhra Pradesh, India",True
4356,Eleru Canal Near Pharma City,Canal,ANDHRA PRADESH,2019,Unsafe,20.02,High BOD,,28.5,6.55,8.0,441.5,1.8,1.36,13.5,109.5,17.6596997,83.0822719,"pharma city, Andhra Pradesh, India",True
4370,"Krishna Canal At Hanuman Nagar, Near Saibaba Temple, Eliru",Canal,ANDHRA PRADESH,2019,Unsafe,22.79,"pH Out of Range, High BOD",,26.5,5.6,7.45,500.0,1.8,2.03,11.5,437.5,,,,False
4374,"Gostta Nadi- Velpuru Canal At Hanuman Temple, Downstream Of Tanuku Town, Attili (M)",Canal,ANDHRA PRADESH,2019,Unsafe,22.63,"pH Out of Range, High BOD",,26.0,5.65,7.35,500.0,2.5,2.68,9.5,860.0,16.6872343,81.6089988,"town attili, Andhra Pradesh, India",True
4349,"Sea Water , Bay Of Bengal, After Confluence Of Marine Outfall Of M/S. Aurobindo Pharma Ltd. Pydibheemavaram (V) Ranasthalam (M)",MARINE,ANDHRA PRADESH,2019,Safe,5.64,,24.5,5.6,7.8,46093.0,2.5,1.66,7.5,74.0,,18.1979491,83.703874,"ranasthalam, Andhra Pradesh, India",True
4352,"Sea Waer Bay Of Bengal, After Confluence Of Marine Outfall Of M/S Matrix Laboratories Ltd Thammayyapalem (V) Pusapatirega (M)",MARINE,ANDHRA PRADESH,2019,Unsafe,8.09,High BOD,31.0,5.85,7.45,49960.0,3.6,1.105,7.5,86.5,,18.0453714,83.6126854,"thammayyapalem pusapatirega, Andhra Pradesh, India",True
4371,"Sea Water, Bay Of Bengal After Confluence Of River Vashista Godavari At Chinnamainavanilanka (V), Narsapur (M)",MARINE,ANDHRA PRADESH,2019,Safe,4.33,,28.5,6.55,7.3,42735.0,1.9,0.81,6.5,106.5,,16.4405615,81.7024526,"narsapur, Andhra Pradesh, India",True
4378,"Sea Water, Bay Of Bengal, Manginapudi Beach, Machilipatnam",MARINE,ANDHRA PRADESH,2019,Safe,6.49,,26.5,5.0,7.75,44500.0,2.6,1.39,3.5,875.0,,16.2579235,81.2529454,"manginapudi beach machilipatnam, Andhra Pradesh, India",True
4383,"Sea Water Bay Of Bengal, Fishing Harbour, Nizampatnam",MARINE,ANDHRA PRADESH,2019,Unsafe,21.1,"Low DO, High BOD",22.5,4.9,7.95,36160.0,13.1,0.89,3.5,860.0,,15.8839938,80.6387154,"harbour nizampatnam, Andhra Pradesh, India",True
4385,"Sea Water, Bay Of Bengal, Kothapatnam Beach",MARINE,ANDHRA PRADESH,2019,Safe,6.63,,27.5,5.3,7.6,42025.0,2.65,0.57,6.5,905.0,,17.7113918,83.3176019,"beach, Andhra Pradesh, India",True
4386,"Sea Water, Bay Of Bengal, Vadarevu Beach, Chirala",MARINE,ANDHRA PRADESH,2019,Safe,7.37,,26.5,5.0,7.7,43450.0,3.0,0.645,3.5,875.0,,15.7941275,80.4128068,"vadarevu beach chirala, Andhra Pradesh, India",True
4387,"Sea Water, Bay Of Bengal, Krishnapatnam Port",MARINE,ANDHRA PRADESH,2019,Unsafe,7.35,Low DO,20.5,4.9,7.65,35850.0,2.8,0.695,3.5,905.0,,14.2630625,80.120552,"krishnapatnam port, Andhra Pradesh, India",True
4361,"Sea Water Bay Bengal, Uppada Beach Road, Kakinada",SEA,ANDHRA PRADESH,2019,Safe,5.14,,30.5,6.0,7.5,25550.0,2.2,1.55,12.0,261.5,,17.0823074,82.3423858,"uppada beach kakinada, Andhra Pradesh, India",True
4362,"Sea Water, Bay Of Bengal Near Deep Water Port, Kakinada (1Km Away From Jetty)",SEA,ANDHRA PRADESH,2019,Unsafe,15.15,"Low DO, High BOD",30.0,3.25,7.4,37772.5,3.6,2.475,11.0,139.5,,16.3960215,80.1506745,"jetty, Andhra Pradesh, India",True
4363,"Sea Water Bay Of Bengal Near Kumbhabhishekam Tempale, Kakinada",SEA,ANDHRA PRADESH,2019,Unsafe,9.49,Low DO,30.0,4.25,7.5,37700.0,2.85,2.17,11.0,151.5,,16.9437385,82.2350607,"kakinada, Andhra Pradesh, India",True
3052,"Guntathippa Drain B/C With Ryves Canal At Ramavarappadu, Krishna, A.P.",River,ANDHRA PRADESH,2019,Unsafe,22.95,"pH Out of Range, High BOD",,26.0,5.55,7.35,500.0,9.1,5.26,4.0,1850.0,16.9792629,82.2348523,"krishna a.p., Andhra Pradesh, India",True
3053,"Tulia Bagh Drain At Vemulavada, East Godavari, A.P.",River,ANDHRA PRADESH,2019,Unsafe,28.8,"pH Out of Range, High BOD",,27.5,3.65,7.6,500.0,3.3,1.575,26.0,1246.5,16.4418901,80.5866942,"a.p., Andhra Pradesh, India",True
3067,"Outlet Of Stp On Godavari, Rajahmundry, East Godavari, A.P.",River,ANDHRA PRADESH,2019,Unsafe,20.64,"pH Out of Range, High BOD",,30.0,6.3,7.45,232.0,2.1,2.375,13.5,180.0,16.4418901,80.5866942,"a.p., Andhra Pradesh, India",True
4373,"Gostani River Sample After Confluence With M/S Delta Papeer Mill Effluents, Bendra, Palakoderu (M), But Before Confluence With Yanamadurru Drain",River,ANDHRA PRADESH,2019,Unsafe,21.57,"pH Out of Range, High BOD",,26.0,6.0,7.45,500.0,22.8,4.455,16.0,360.0,16.5694832,81.5271222,"yanamadurru drain, Andhra Pradesh, India",True
20004,Stp At Rajahmundry,River,ANDHRA PRADESH,2019,Unsafe,7.46,pH Out of Range,,27.5,5.05,7.4,,17.5,,16.0,625.0,17.0050454,81.7804732,"rajahmundry, Andhra Pradesh, India",True
4358,"River Gowthami (Godavari) Govalanka, Injaram (V), Near Gmc Balayogi Bridge, Tallarevu (M)",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.28,,28.0,6.3,7.75,30564.0,1.85,1.895,12.0,151.5,,16.7860269,82.2326569,"tallarevu, Andhra Pradesh, India",True
1448,"Nagavali At Thotapalli Regulator, Vizianagaram",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,5.15,,30.0,6.9,7.55,392.5,1.85,4.79,14.0,1237.5,,18.1141255,83.4114389,"vizianagaram, Andhra Pradesh, India",True
4346,"River Nagavali Near Nh- 16 Bridge, Upstream (U/S) Of Srikakulam Town, Before Confluence Of Town Sewage",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,3.99,,25.5,6.75,7.95,432.5,1.75,1.185,7.5,94.5,,16.9969752,81.7852872,"sewage, Andhra Pradesh, India",True
4347,"River Nagavali Near Water Pump House (Killipalem) , Down Stream (D/S) Of Srikakulam Town, After Confluence Of Town Sewage",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.78,,25.5,5.8,7.8,696.0,1.9,4.8,17.5,610.0,,16.9969752,81.7852872,"sewage, Andhra Pradesh, India",True
4348,"River Vamsadhara, Immediate Border Between Andhra Pradesh & Orissa States, Near Lalithamba Temple, Battili (V) Bhamini (M)",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.72,,27.0,7.3,7.5,319.0,2.0,1.225,14.0,276.5,,18.9020032,83.8090334,"bhamini, Andhra Pradesh, India",True
4351,"River Nagavali Immediate Border Between Andhra Pradesh & Orissa States, Near Sivalayam, Kuneru (V), Komarada (M)",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.27,,29.0,6.8,7.65,351.0,1.8,1.075,14.0,276.5,,18.9669982,83.4414512,"kuneru komarada, Andhra Pradesh, India",True
4390,"Papavinasanam Reservoir, Tirumala",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,1.9,,27.0,6.8,7.55,75.0,0.8,0.255,2.0,151.0,,13.7159845,79.3422155,"reservoir tirumala, Andhra Pradesh, India",True
4357,Rushikonda Beach,ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.11,,28.5,6.0,7.8,45450.0,1.8,0.7,9.5,89.0,,17.7817203,83.3851591,"rushikonda beach, Andhra Pradesh, India",True
4379,"Upputeru Before Confluence With Sea, At Chinagollapalem Village, Kruthivennu (M)",ANDHRA PRADESH,ANDHRA PRADESH,2019,Unsafe,7.15,Low DO,26.5,4.95,7.8,31450.0,2.8,0.98,3.5,905.0,,16.367539,81.4907777,"chinagollapalem kruthivennu, Andhra Pradesh, India",True
2352,"Vamsadhara, Kalingapatnam, Vizianagaram",ANDHRA PRADESH,ANDHRA PRADESH,2019,Safe,4.38,,26.5,7.05,7.6,300.0,1.85,1.72,16.0,255.0,,18.1141255,83.4114389,"vizianagaram, Andhra Pradesh, India",True
4369,"Colling Water Blowdowns From Andhra Sugars Ltd, Tanuku Before Joining River Godavari",ANDHRA PRADESH,ANDHRA PRADESH,2019,Unsafe,18.0,High BOD,25.5,7.0,8.0,424.5,7.85,1.725,6.0,684.5,,16.9536848,81.7418238,"river godavari, Andhra Pradesh, India",True
1218,"Godavari At Rajahmundry U/S, Kumaradevam, East Godavari",River,ANDHRA PRADESH,2019,Safe,4.21,,29.0,6.85,7.7,214.0,1.85,2.95,7.5,94.5,,17.067287,81.7069025,"kumaradevam east godavari, Andhra Pradesh, India",True
1219,"Godavari At Rajahmundry D/S, Dhavaleswaram, East Godavari",River,ANDHRA PRADESH,2019,Safe,4.16,,30.0,7.0,7.45,212.5,1.8,2.4,13.5,142.5,,16.9956639,81.7154378,"east godavari, Andhra Pradesh, India",True
2370,"Godavari At Rajamundry U/S Of Nalla Channel, East Godavari District",River,ANDHRA PRADESH,2019,Safe,4.27,,29.5,6.45,7.5,242.5,1.85,1.75,9.5,154.5,,16.9956639,81.7154378,"east godavari district, Andhra Pradesh, India",True
2371,"Godavari At Rajamundry D/S Of Nalla Channel, East Godavari District",River,ANDHRA PRADESH,2019,Safe,4.61,,29.5,6.7,7.45,250.5,1.95,2.15,17.5,267.5,,16.9956639,81.7154378,"east godavari district, Andhra Pradesh, India",True
14,"Godavari At Polavaram, West Godavari District",River,ANDHRA PRADESH,2019,Safe,3.89,,29.5,7.2,7.75,215.5,1.7,3.15,9.5,97.5,,16.6443029,81.5885247,"west godavari district, Andhra Pradesh, India",True
1175,"Krishna A/C With Tungabhadra, Sangameshwaram, Kurnool",River,ANDHRA PRADESH,2019,Safe,4.6,,21.5,6.5,7.25,538.5,1.6,3.3,100.9,800.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
1786,"Krishna At Vedadri, Kurnool",River,ANDHRA PRADESH,2019,Safe,3.46,,25.0,7.25,7.65,674.5,1.3,1.0,2.4,710.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
3083,"Krishna D/S Of Srishailam, Kurnool",River,ANDHRA PRADESH,2019,Safe,4.21,,19.5,6.2,7.45,388.5,1.3,1.0,150.9,900.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
3079,"D/S Of River Krishna A/C With Treated Sewage Discharging From 10Mld Stp Located At Ramalingeshwarnagar, Vijayawada, Krishna",River,ANDHRA PRADESH,2019,Safe,2.68,,26.5,7.3,8.05,526.0,1.0,0.35,2.0,565.0,,16.5134761,80.6419944,"vijayawada krishna, Andhra Pradesh, India",True
1787,"Krishna At Amaravati, Guntur",River,ANDHRA PRADESH,2019,Safe,2.83,,21.0,7.25,7.6,501.0,1.1,0.95,2.4,475.0,,16.4658458,80.5074298,"krishna amaravati guntur, Andhra Pradesh, India",True
25,"Krishna At Vijaywada, Krishna",River,ANDHRA PRADESH,2019,Safe,3.08,,25.0,7.2,7.55,663.5,1.2,0.86,2.4,505.0,,16.511298,80.6346206,"vijaywada krishna, Andhra Pradesh, India",True
1782,Krishna At Hamsaladeevi Puligadda Aqueduct Near Avanigadda(V),River,ANDHRA PRADESH,2019,Safe,5.59,,28.0,5.45,7.5,29710.0,2.2,0.9,3.0,865.0,,16.0193432,80.9150772,"avanigadda, Andhra Pradesh, India",True
1174,"Tungabhadra At Kurnool U/S, Bhavapuram, Kurnool",River,ANDHRA PRADESH,2019,Safe,4.94,,22.0,6.25,7.45,912.0,1.9,1.25,50.9,650.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
1785,"Tungabhadra At Manthralayam, Kurnool",River,ANDHRA PRADESH,2019,Safe,5.12,,21.5,6.1,7.05,832.0,1.8,1.3,150.0,650.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
1178,"Palleru B/C With Krishna, Jaggaiapet",River,ANDHRA PRADESH,2019,Safe,3.62,,25.5,7.45,7.75,939.0,1.4,1.1,3.0,625.0,,,,,False
1177,"Muneru B/C With Krishna, Nandigama",River,ANDHRA PRADESH,2019,Safe,3.36,,26.0,7.2,7.5,746.5,1.3,0.95,3.0,580.0,,16.7755431,80.2731748,"krishna nandigama, Andhra Pradesh, India",True
2350,"River Hundri At Joharapuram(V), Near Temple, Kurnool",River,ANDHRA PRADESH,2019,Safe,5.16,,21.5,6.05,7.5,988.0,2.0,1.55,50.9,650.0,,15.7860811,78.1117709,"temple kurnool, Andhra Pradesh, India",True
1255,"Pennar B/C With Chitravathi, Tadipatri, Unganoor, Anantapura",River,ANDHRA PRADESH,2019,Safe,4.76,,21.0,5.75,7.3,1185.5,1.75,6.1,100.0,600.0,,14.6844804,77.586515,"anantapura, Andhra Pradesh, India",True
1256,"Pennar A/C With Papagni, Pushpagini, Kadapa",River,ANDHRA PRADESH,2019,Safe,4.16,,24.5,6.3,6.9,805.0,1.6,2.0,50.9,500.0,,14.4752936,78.8216861,"kadapa, Andhra Pradesh, India",True
1257,"Pennar A/C With Cheyyuru, Somasila, Nellore",River,ANDHRA PRADESH,2019,Safe,3.92,,22.0,7.2,7.8,898.0,1.5,1.65,2.4,725.0,,14.4986502,79.3138784,"somasila nellore, Andhra Pradesh, India",True
30,"Pennar At Siddvatam, Kadapa",River,ANDHRA PRADESH,2019,Safe,4.18,,26.5,6.3,6.95,793.0,1.45,2.58,100.9,700.0,,14.4752936,78.8216861,"kadapa, Andhra Pradesh, India",True
2351,"River Kundu, Nandyal, Near Over Bdg., Kurnool",River,ANDHRA PRADESH,2019,Safe,5.46,,20.5,5.5,6.95,992.0,1.9,1.5,150.0,800.0,,15.8309251,78.0425373,"kurnool, Andhra Pradesh, India",True
