stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,latitude,longitude,geocode_query,geocoded
3106,"Dibang River At Roing,",River,ARUNACHAL PRADESH,2019,Safe,0.0,,18.25,,7.35,,,,,,,28.1351841,95.7274752,"dibang river roing, Arunachal Pradesh, India",True
3107,"Dihing River At Miao,",River,ARUNACHAL PRADESH,2019,Safe,0.0,,17.2,,7.4,,,,,,,27.5113692,96.0508108,"dihing river miao, Arunachal Pradesh, India",True
3096,"Dikrong River At Nirjuli,",River,ARUNACHAL PRADESH,2019,Safe,0.0,,21.05,,7.6,,,,,,,27.1277793,93.7470404,"nirjuli, Arunachal Pradesh, India",True
3105,"Gai Nadi Near Hss Likabali,",River,ARUNACHAL PRADESH,2019,Safe,0.0,,20.65,,7.45,,,,,,,27.6588306,94.6977781,"likabali, Arunachal Pradesh, India",True
