stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,latitude,longitude,geocode_query,geocoded
4330,Ground Water Near Pangram Stone Crasher Cluster,Groundwater,ASSAM,2020,Safe,9.99,,23.0,,6.9,129.0,1.8,0.5,,,,,,"ground pangram stone crasher cluster, Assam, India",False
4333,Ground Water From Demow Water Supply Demow Town,Groundwater,ASSAM,2020,Safe,6.58,,25.5,,7.55,258.5,1.45,0.7,,910.0,,24.7930111,93.0028635,"town, Assam, India",True
4335,"Ground Water From Amguri, Amguri Town",Groundwater,ASSAM,2020,Safe,8.32,,25.5,,6.9,222.0,1.5,0.6,,,,26.8098175,94.5249646,"amguri amguri town, Assam, India",True
4338,Ground Water Form Tenga Pukhuri Kukurachowa Water Supply Tenga Pukhuri,Groundwater,ASSAM,2020,Safe,9.71,,22.5,,7.3,148.5,1.75,0.7,,,,26.9524218,94.6231425,"pukhuri, Assam, India",True
4340,"Ground Water From Nagaon College, Nagaon",Groundwater,ASSAM,2020,Safe,9.99,,20.0,,7.2,47.0,1.8,0.6,,,,26.2957157,92.576589,"nagaon nagaon, Assam, India",True
4856,"Tubewell At Assam Oil Petrol Pump, Near Rohtak Road Bypass, Panipat",Groundwater,ASSAM,2020,Safe,0.0,,28.0,,8.2,1424.0,,,,,,,,,False
3970,"Near Panthanivas, Sambalpur",Groundwater,ASSAM,2020,Safe,0.0,,27.5,,7.25,293.0,,5.118,,,,,,"panthanivas sambalpur, Assam, India",False
1529,"Deepar Beel, Assam",River,ASSAM,2020,Unsafe,20.96,"pH Out of Range, High BOD",,26.5,8.7,7.65,214.0,2.95,1.4,605.0,1110.0,26.1214488,91.6488261,"beel assam, Assam, India",True
2205,"Mer Beel At Madhabpur, Assam",River,ASSAM,2020,Unsafe,23.34,"pH Out of Range, High BOD",,24.0,5.5,7.2,82.5,1.75,0.8,330.0,1060.0,26.5123654,93.9715725,"assam, Assam, India",True
2206,"Daloni Beel Near Jogighopa, Assam",River,ASSAM,2020,Unsafe,25.53,"pH Out of Range, High BOD",,28.0,4.75,7.55,55.0,1.75,0.75,181.0,605.0,26.2222913,90.5731185,"jogighopa assam, Assam, India",True
2218,"Deepar Beel At Boragaon Near Iasst, Guwahati, Assam",River,ASSAM,2020,Unsafe,20.42,High BOD,,25.0,7.85,7.55,216.5,3.35,1.6,515.0,930.0,26.11114,91.6853199,"iasst guwahati assam, Assam, India",True
3785,"Borbeel No. 1 , Ram Nagar, Digboi, Public Water Supply, Tinsukia",River,ASSAM,2020,Unsafe,39.08,"pH Out of Range, High BOD",,24.5,0.3,7.35,225.0,1.7,0.7,2.0,2.0,27.4879722,95.3601855,"tinsukia, Assam, India",True
3787,"Holudunga Beel Near Gai Nadi/ River At Somarajan, Dhema Ji",River,ASSAM,2020,Unsafe,20.41,High BOD,,23.5,7.0,7.45,81.0,2.1,0.7,515.0,1350.0,,,"holudunga beel gai nadi/ river somarajan dhema ji, Assam, India",False
3789,"Bordoibam Beelmukh Bird Sanctuary, Dhemaji",River,ASSAM,2020,Unsafe,21.03,"pH Out of Range, High BOD",,22.5,6.3,7.5,203.5,1.95,1.05,515.0,1350.0,27.5945155,94.7192098,"dhemaji, Assam, India",True
3798,Samaguri Beel In Nagaon District,River,ASSAM,2020,Unsafe,25.19,"pH Out of Range, High BOD",,26.0,4.95,7.3,102.5,2.05,0.95,515.0,930.0,26.4249364,92.852181,"samaguri beel in nagaon district, Assam, India",True
3800,Malini Beel Near Indutrial Area At Ramnagar,River,ASSAM,2020,Unsafe,27.19,"pH Out of Range, High BOD",,22.5,4.25,6.8,139.0,2.35,0.9,330.0,930.0,24.8357972,92.7665698,"ramnagar, Assam, India",True
3804,Son Beel Water At Karimganj,River,ASSAM,2020,Unsafe,25.18,"pH Out of Range, High BOD",,23.0,4.95,7.05,128.0,1.8,0.95,510.0,1360.0,24.7032895,92.438051,"son beel karimganj, Assam, India",True
3808,Parashali Beel At Demoria,River,ASSAM,2020,Unsafe,21.26,"pH Out of Range, High BOD",,28.5,6.25,7.05,122.0,2.15,1.35,605.0,1410.0,,,"parashali beel demoria, Assam, India",False
3812,"Kamalpur Beel, Kamalpur",River,ASSAM,2020,Unsafe,29.83,"pH Out of Range, High BOD",,26.5,3.5,7.35,500.0,25.85,3.1,730.0,2450.0,26.3349031,91.7144701,"kamalpur, Assam, India",True
3814,"Silsako Beel, Chachal, Guwahati",Pond/Tank,ASSAM,2020,Unsafe,37.45,"pH Out of Range, High BOD",,27.0,1.35,7.35,500.0,14.65,1.65,2000.0,3550.0,26.1407074,91.8113148,"chachal guwahati, Assam, India",True
3819,"Soru Sola Beel, Paltan Bazar, Guwahati",Pond/Tank,ASSAM,2020,Unsafe,38.14,"pH Out of Range, High BOD, High Total Coliform",,26.5,1.3,7.15,498.5,26.75,4.0,2650.0,7950.0,26.1808724,91.750067,"paltan bazar guwahati, Assam, India",True
3820,"Borsola Beel, Sarabbhatti, Guwahati",Pond/Tank,ASSAM,2020,Unsafe,38.68,"pH Out of Range, High BOD, High Total Coliform",,27.0,1.25,7.15,482.5,30.15,2.65,3150.0,8900.0,26.1805978,91.753943,"guwahati, Assam, India",True
3821,"Diplai Beel At Silgara, Kokrajhar",Pond/Tank,ASSAM,2020,Unsafe,26.26,"pH Out of Range, High BOD",,27.5,4.6,7.3,54.0,1.8,0.8,515.0,880.0,26.4912104,90.1215209,"kokrajhar, Assam, India",True
4337,"Kamalabari Lake Inside Kamalabari Children,S Park, Geleky",Pond/Tank,ASSAM,2020,Unsafe,21.39,"pH Out of Range, High BOD",,24.5,6.05,7.15,45.0,1.95,0.65,2.0,466.0,,,"kamalabari lake inside kamalabari children s park geleky, Assam, India",False
1263,"Elangabeel System Pond (Connected To R. Kolang), Assam",Pond/Tank,ASSAM,2020,Unsafe,28.87,"pH Out of Range, High BOD",,26.0,3.8,7.4,500.0,2.6,1.5,700.0,1760.0,26.5123654,93.9715725,"assam, Assam, India",True
2207,"Bor Beel At Jakai., Assam",Pond/Tank,ASSAM,2020,Unsafe,22.18,"pH Out of Range, High BOD",,23.0,5.95,7.15,178.0,1.9,0.85,605.0,1410.0,26.6283074,94.1137361,"jakai. assam, Assam, India",True
2208,"Borpukhuri, Nazira, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.76,"pH Out of Range, High BOD",,25.0,6.3,7.45,45.0,1.9,0.85,181.0,456.0,26.8622087,94.7183167,"nazira assam, Assam, India",True
2209,"Gaurisagar Tank, Gaurisagar, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.15,High BOD,,25.5,6.75,7.4,27.5,1.7,0.5,181.0,515.0,26.9484393,94.53558,"gaurisagar assam, Assam, India",True
2210,"Rajmaw Pukhuri, Jorhat, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.37,High BOD,,26.0,7.1,7.45,86.5,2.1,1.0,456.0,900.0,26.7484604,94.2176863,"pukhuri jorhat assam, Assam, India",True
2211,"Padumpukhuri, Tezpur, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.49,High BOD,,26.5,7.4,7.6,293.0,1.9,0.95,605.0,1360.0,26.6313381,92.7872762,"tezpur assam, Assam, India",True
2212,"Gophur Tank, Gophur, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.3,High BOD,,26.5,7.3,7.4,92.0,2.2,0.95,366.0,1115.0,26.5123654,93.9715725,"assam, Assam, India",True
2213,"Jaipal Pukhuri, Sipajhar, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.56,High BOD,,26.5,7.65,7.7,179.0,1.85,0.75,700.0,1710.0,26.3185876,91.861363,"sipajhar assam, Assam, India",True
2214,"Botodriva Satra Pond, Nagaon, Assam",Pond/Tank,ASSAM,2020,Unsafe,22.26,"pH Out of Range, High BOD",,27.0,5.9,7.35,50.5,2.1,1.15,515.0,1360.0,26.2957157,92.576589,"nagaon assam, Assam, India",True
2215,"Saran Beel, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.3,High BOD,,27.0,7.15,7.35,70.5,2.0,1.35,366.0,1150.0,26.1214487,91.6488261,"beel assam, Assam, India",True
2216,"Dighali Pukhuri, Guwahati, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.49,High BOD,,27.0,7.8,7.6,201.5,2.5,1.15,605.0,1365.0,26.187556,91.751178,"pukhuri guwahati assam, Assam, India",True
2217,"Subhagya Kunda Pond Kamakhya Temple, Guwahati, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.9,High BOD,,25.0,7.9,7.3,312.0,2.4,1.55,1115.0,2450.0,26.0945819,91.5480036,"temple guwahati assam, Assam, India",True
2219,"Bishnu Puskar Pukhuri Of Hayagrib Madhab Temple, Hajo, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.42,High BOD,,27.5,7.65,7.4,233.0,3.1,1.4,515.0,1410.0,26.2429185,91.526535,"temple hajo assam, Assam, India",True
2220,"Chand Dubi Beel, Chand Dubi, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.37,High BOD,,27.0,8.45,7.25,61.0,1.9,0.8,456.0,1580.0,26.5123654,93.9715725,"assam, Assam, India",True
2221,"Ganga Pukhuri, Nalbari (Gordon School), Assam",Pond/Tank,ASSAM,2020,Unsafe,21.08,"pH Out of Range, High BOD",,27.5,8.75,7.7,55.5,2.0,1.1,605.0,1600.0,26.5123654,93.9715725,"assam, Assam, India",True
2222,"Rajadinia Pukhuri At Abhayapuri, Assam",Pond/Tank,ASSAM,2020,Unsafe,26.72,"pH Out of Range, High BOD",,29.0,4.45,7.75,46.0,1.85,0.85,510.0,1110.0,26.334307,90.6669044,"abhayapuri assam, Assam, India",True
2223,"Mahamaya Mandir Pukhuri, Assam",Pond/Tank,ASSAM,2020,Unsafe,26.68,"pH Out of Range, High BOD",,28.5,4.45,7.45,59.5,2.0,0.75,456.0,1530.0,26.7521995,94.1963673,"mandir pukhuri assam, Assam, India",True
2224,"Rajapukhuri At Gauripur, Assam",Pond/Tank,ASSAM,2020,Unsafe,25.29,"pH Out of Range, High BOD",,28.5,4.9,7.45,84.5,2.0,0.85,456.0,1415.0,26.0865358,89.964662,"gauripur assam, Assam, India",True
2225,"Baskandi Pond Inside The Baskandi Madrasa, Baskandi, Assam",Pond/Tank,ASSAM,2020,Unsafe,26.11,"pH Out of Range, High BOD",,22.0,4.65,7.4,113.5,2.35,1.0,515.0,1150.0,24.8100997,92.9150941,"madrasa baskandi assam, Assam, India",True
2226,"Sivasagar Tank (Borpukhuri) Near Sivadol, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.12,High BOD,,26.0,6.6,7.25,28.0,1.95,0.5,151.0,515.0,26.5123654,93.9715725,"assam, Assam, India",True
2227,"Hordai Pukhuri, Charaidew, Assam",Pond/Tank,ASSAM,2020,Unsafe,21.54,"pH Out of Range, High BOD",,25.5,6.0,7.25,39.5,2.15,0.75,2.0,366.0,26.5123654,93.9715725,"assam, Assam, India",True
2228,"Gala Beel At Dergaon, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.49,High BOD,,25.0,8.1,7.35,50.5,1.8,0.75,605.0,1180.0,26.6912061,93.9494079,"dergaon assam, Assam, India",True
3772,Borpukhuri At Sonari,Pond/Tank,ASSAM,2020,Unsafe,20.15,High BOD,,25.0,6.6,7.3,79.0,2.0,1.15,181.0,701.0,27.0268952,95.0191353,"borpukhuri sonari, Assam, India",True
3806,Pond Water From Ramkrishna Mission At Hailakandi,Pond/Tank,ASSAM,2020,Unsafe,26.33,"pH Out of Range, High BOD",,24.0,4.6,6.85,164.0,2.15,0.95,605.0,1200.0,24.6929298,92.5659539,"mission hailakandi, Assam, India",True
3809,Jorpukhuri At Uzanbazar (Ugratala Temple),Pond/Tank,ASSAM,2020,Unsafe,20.59,High BOD,,27.5,7.25,7.35,404.0,2.45,1.3,730.0,2205.0,26.3996203,90.5458155,"temple, Assam, India",True
4006,Netai Pukhuri At Netai Pukhuri,Pond/Tank,ASSAM,2020,Unsafe,20.12,High BOD,,25.5,6.8,7.35,27.5,2.2,0.85,151.0,515.0,26.9524218,94.6231425,"pukhuri, Assam, India",True
4334,"Thowradole Pukhuri, Thowradole G.P. Demow Block",Pond/Tank,ASSAM,2020,Unsafe,21.69,"pH Out of Range, High BOD",,26.0,6.0,7.5,60.0,1.9,1.0,181.0,605.0,26.1818258,91.7370021,"block, Assam, India",True
1532,"Goysagar Tank, Sibsagar, Assam",Pond/Tank,ASSAM,2020,Unsafe,20.01,High BOD,,25.0,6.95,7.15,26.0,1.8,0.9,2.0,450.0,26.9834936,94.6394226,"sibsagar assam, Assam, India",True
3760,"River Baroi Near Bridge At Nh-52, Biswanath District",ASSAM,ASSAM,2020,Safe,7.0,,25.0,5.9,7.5,114.0,1.85,0.7,500.0,1115.0,,26.9916398,93.41822,"baroi biswanath district, Assam, India",True
3763,"River Gabharu Near Bridge At Nh-52, Near Tumiuki, Sonitpur",ASSAM,ASSAM,2020,Unsafe,6.96,High Fecal Coliform,24.0,5.9,7.05,85.0,1.7,0.8,515.0,1410.0,,26.7677707,92.7014089,"sonitpur, Assam, India",True
3765,"River Bega Mg Road, Mangaldoi",ASSAM,ASSAM,2020,Unsafe,6.94,High Fecal Coliform,26.0,5.95,7.35,111.5,1.8,0.75,515.0,1110.0,,26.3939266,92.0390088,"mangaldoi, Assam, India",True
3767,"River Nuwa Noi Near Bridge Over Boinaoja Para, Mangaldoi",ASSAM,ASSAM,2020,Unsafe,7.67,High Fecal Coliform,25.5,6.25,7.45,84.5,1.7,0.9,700.0,1365.0,,26.3939266,92.0390088,"mangaldoi, Assam, India",True
3768,River Kakodonga At Nh-37 Crossing,ASSAM,ASSAM,2020,Safe,5.19,,24.0,5.95,7.35,156.5,1.75,1.15,181.0,730.0,,,,,False
3773,River Towkak At Sonari,ASSAM,ASSAM,2020,Safe,5.12,,23.0,6.75,7.2,128.0,1.45,1.1,330.0,730.0,,27.0557101,95.120299,"sonari, Assam, India",True
3774,River Suffry At Maibella,ASSAM,ASSAM,2020,Safe,4.31,,23.0,6.45,6.8,242.0,1.45,1.0,181.0,456.0,,,,,False
3775,River Tenga Pukhuri At Tengapukhuri,ASSAM,ASSAM,2020,Safe,5.56,,25.0,6.25,7.15,43.5,2.1,0.6,151.0,366.0,,26.9275,94.820175,"tengapukhuri, Assam, India",True
3777,"River Dorika Near Msw Dumping Site, Sivasagar",River,ASSAM,2020,Safe,6.39,,24.0,5.75,7.4,162.0,1.65,1.6,450.0,1160.0,,26.9834936,94.6394226,"sivasagar, Assam, India",True
3780,"River Sessa Near Sessa Tiniali, Nh Bridge, Dibrugarh",River,ASSAM,2020,Unsafe,9.47,High Fecal Coliform,23.0,7.65,7.35,161.0,1.95,1.1,900.0,1930.0,,27.1857746,95.354923,"tiniali dibrugarh, Assam, India",True
3782,"River Niz Kodomoni Pwss Complex, Dibrugarh",River,ASSAM,2020,Unsafe,22.14,Low DO,24.5,0.3,7.4,142.0,1.5,0.75,2.0,2.0,,27.4844597,94.9019447,"dibrugarh, Assam, India",True
3783,"River Maguri Beel, Guijan, Tinsukia",River,ASSAM,2020,Unsafe,8.39,High Fecal Coliform,23.0,6.8,7.45,108.5,2.45,1.05,515.0,1110.0,,27.5692211,95.327234,"guijan tinsukia, Assam, India",True
3784,"River Tingrai Near Tinsukia Msw Dumping Site, Itakhola",River,ASSAM,2020,Safe,6.81,,23.0,7.7,7.65,138.0,1.85,1.3,455.0,1110.0,,26.7923571,92.9618053,"itakhola, Assam, India",True
3786,"River Gai Nadi At Somarajan, Dhemaji",River,ASSAM,2020,Unsafe,6.8,High Fecal Coliform,22.0,6.6,7.4,180.5,1.65,1.0,515.0,1350.0,,27.5945155,94.7192098,"dhemaji, Assam, India",True
