monitoring_location,stn_code
Iril River At Kangla Siphai,2863
Iril River At Lilong,2873
Khuga River (Location Pl),1925
Khuga Dam On Khuga River,2877
Lokchao River At Bishnupur,2878
Maha River At Chandel,2867
Manipur River At Sekmaijan,2852
Manipur River At Thoubal,2857
Ethai Barrage On Manipur River,2879
Nambul At Hump Bridge,1625
Nambul At Heirangoithong,1626
Nambul River At Samusang (U.K. Road),2858
Singda Dam At Nambul River,2859
Nambul River At Naoremthong,2860
Nambul River At Bishnupur,2880
Thoubal River At Yairipok,2856
Thoubal River At Shong Kong,2870
Thoubal River At Litan,2872
Wangjing River At Heirok,2855
"Wangjing River At Wangjing,",2876
River Imphal At Mahabali,1424
River Imphal At Koirengei,1457
River Iril At Porampet,1458
River Iril At Lilong,1624
River Nambul At Hump Bridge,1625
River Nambul At Heirangoithong,1626
River Imphal At Kiyamgi,1627
River Imphal At Minuthong,1628
River Khuga (Location Pl),1925
"River Khujairok River, Moreh",1926
"River Sekmai River, Kakching",1927
River Manipur At Sekmaijan,2852
River Wangjing At Heirok,2855
River Thoubal At Yairipok,2856
River Manipur At Thoubal,2857
River Nambul At Samusang (U.K. Road),2858
River Singda Dam At Nambul River,2859
River Nambul At Naoremthong,2860
"River Kangla Moat, Imphal West",2861
River Imphal At Samurou,2862
River Iril At Kangla Siphai,2863
River Imphal At Sekmai,2864
River Maha At Chandel,2867
River Thoubal At Shong Kong,2870
River Thoubal At Litan,2872
"River Wangjing At Wangjing,",2876
River Khuga Dam On Khuga River,2877
River Lokchao At Bishnupur,2878
River Ethai Barrage On Manipur River,2879
River Nambul At Bishnupur,2880
Ground Water Near Heirok,1921
Hand Pump At Saiton,2885
Hand Pump At Takhel,2881
Lamka,1922
Pallel,1924
River Chakpi At Chakpikarong,2868
River Irang At Tamenglong,2874
River Thoubal At Phadom,2854
River Thoubal At Yongul Kong,2871
River Thoubal On Mapithel Dam,2853
"River Barak At Noney/Ijei At Noney Bridge, Noney",2838
River Barak At Senapati,2869
"River Barak At N.H. 53, Tamenglong .",2875
"Tube Well Near Padma English School, Kakching",1920
Tube Well At Heirok Bazar,1921
"Tube Well At Khumujamba Near Ibudhou Maigeingakpa Temple , Lamka",1922
"Tube Well Near Turel Wangma Community Hall, Moreh",1923
"Tube Well At Molnoi Village C. Ganmnum Village, Pallel",1924
Hiranmei Pukhuri At Hiyanglam,2841
Kangla Pond Near Western Kangla Gate,2861
Lilong Chajing Pukhuri Achouba,2844
Pukhuri Near Maibam Lokpaching,2847
River Thoubal Kong Near Yaolen Village,2871
"River Imphal Near Leikinthabi Road, Awang Sekmai",2864
"River Khujairok Near Elora Hotel Road, Moreh",1926
River Maha Near Komlathabi Bazar,2867
River Manipur At Sekmaijin,2852
River Nambul At Singda Dam,2859
River Thoubal At Litan Bridge,2872
River Wangjing At Wangjing,2876
"Morambamarine Canal Near Presbyterian Church, Tokpaching",2836
"River Noney/Ijei At Noney Bridge, Noney",2838
"River Barak At N.H. 53, Tamenglong",2875
"River Khuga (Tuitha) At Rengkai, Churachandpur",1925
River Khuga (Tuitha) Dam On Khuga River,2877
River Thongjaorok At Thongjaorok Bridge,2878
River Nambol At Bishnupur,2880
