monitoring_location,stn_code
River Subarnarekha At Behragora (Jharkhand),30067
"River Subarnrekha U/S Hindalco Ind Ltd, Murli Works, Chhotamuri, Ranchi",4086
"River Subarnrekha At Rucca Dam, Rucca, Ranchi",4756
River Damodar D/S Bhairabi At Rajrappa,2378
River Damodar At Ramgarh Road Bridge,2380
River Nalkari Tributary At Patratu,2379
River Damodar At Sindri,30066
"River Koel At Manoharpur After Meeting Koina River D/S,",1036
"River Swarnrekha U/S Hindalco Ind Ltd, Murli Works, Chhotamuri, Ranchi",4086
"River Swarnrekha U/S Hcl Ghatshila, E.S",4743
River Swarnrekha Before Meeting Kharkai River,4744
River Swarnrekha After Confluence Of Kharkai River,4746
"River Swarnrekha , Near Ring Road Bridge Sembo, Nagri, Ranchi",4749
River Swarnrekha Near Intake Well Hatia Railway,4750
"River Swarnrekha Near Oberia Road Bridge, Hatia Ranch",4752
"River Swarnrekha At Rucca Dam, Rucca, Ranchi",4756
