monitoring_location,stn_code
Gujarat,"NARMADA MAIN CANAL, NR.
VILLAGE. LIMBADIA, DIST. G"
"Mahi Near Rajasthan Border At Kadana Dam, Gujarat",1229
"Mahi After Conf. With Anas At Pardi (Banaswada), G",1230
1864,GEN-D07267
"Mahi At Vasad, Gujarat",5
"River Mahi At Sindhort Weir,Gujarat",3206
"Anas At Dahod, (Kushalgarh), Dist. Panchmahal, Guj",1228
"Sabarmati At Gandhi Nagar Chiloda Bridge, Lekawada",1407
"Sabarmati At Vill. Miroli Taluka Dascroi, Ahmedaba",1408
"Sabarmati At Railway Bridge Ahmedabad, Gujarat",1409
Sabarmati After Conf. With Meshwa At Vautha (Near,1223
"Sabarmati At Ahmedabad At V.N. Bridge, Gujarat",2
"Khari At Lali Village Near Ahmedabad, Gujarat",1437
"Narmada At Garudeshwar, Gujarat",7
"Narmada At Bharuch, Zadeshvar, Gujarat",1243
"Narmada At Panetha, Gujarat",1244
"Narmada At Chandod, Gujarat",1245
Ground Water At Bhavnagar,1948
Ground Water At Siddhpur (Dist.Patan),1957
Ground Water At Himatnagar,1958
Vadodara (Industrial- Nandesari),1962
Well At Ankleshwar Industrial Area (Bore Well Of M/S Industrial Carbon At Ankleshwar- Rajpipla Road.,2094
"Bore Well, Snr. Vinayak Jal Suddhikaran Sahakari Mandali Ltd. (Cetp ), Vill. Bavla, Dist. Ahmedabad.",2096
"Bore Well Of Pirana Terminal Pumping Station,",2098
"Jilla Panchayat School, Near Gram Panchayat Kata Falia, Village Namdha, Valsad",3208
"Borewell At Piramal Glass, Village Tarsadi At Kosamba Industrial Area, Surat",3210
"Borewell Near Center Of Excellence Building, Gidc, Vatva, Ahmedabad",3212
"Borewell Near Gidc Odhav Industrial Association Building, Gidc, Odhav, Ahmedabad",3214
"Borewell Near Tsdf Site Of Green Environmnet Services Co. Op.Ltd, Vatva, Ahmedabad",3216
"Borewell Of Gidc-Nadiad At Gidc Office, Gidc Nadiad, Kheda",3220
"Borewell Of Gidc, Antalia Water Supply, Billimora, Gandevi",3232
"Borewell Nera Tsdf Of Nandesari Enviro Control Limited, Nadesari, Vadodara",3234
"Borewell Of Gidc Kalol, B/H Gidc Office, Gidc, Kalol, Gandhinagar",3235
"Borewell Of M/S Alfa Eca (I) Ltd., Unit-1, Sr.No. 249, Uma Ind. Estate, Vasna , Iyava, Sanand, Ahmedabad",3236
"Borewell Near Tsdf Of Gujarat Maritime Board, Alang, Bhavnagar",3242
"Borewell Near Tsdf Of Bharuch Enviro Infrastructure Limited, Ankleshwar, Bharuch",3244
"Borewell Of Gidc Office, Shankar Tekri, Udhyognagar, Jamnangar",3246
"Borewell Of Mr. Hitendrabhai Lakhmanbhai Ker Shiv Sai Park, New Smashan Road, Gandhinagar",4411
"Borewell Of Shri Kankeshwar Mahadev Mandir, Opp. Msw Dumpsite, Vibhapar",4412
"B/W Of Jashwantbhai Parmar, S. No. 18 At: Village Kalamsar, Ta Khambhat",4413
"Bore Well Of Iti Collage Opp, M/S Paliwal Milk At Mota Sonela, Modasa Road, Tal, Lunavada, Dist. Mahisagar",4422
"Kankoria Lake At Ahmedabad, Nr. Balvatika,",1343
"Chandola Lake At Ahmedabad,",1344
"Ajwah Lake At Sri Sayaji Sabvar, Baroda,",1345
"Sursagar Lake At Baroda,",1346
"Nalsarovar Lake (Sanand), Dist.Ahmedabad",1972
"Moticher Lake Near Kakarpar Atomic Power Station, Dist. Surat.",2077
"Olpad, Village Pond:Olpad, Surat",1979
Thol Tank (Kalol) (Dist. Mehasana),1971
"Narmada Main Canal, Nr. Village. Limbadia, Dist. Gandhinagar.",2073
"Tapi Canal At Village Umarwada, Near Gidc Estate Of Panoli.",2074
"From Narmada Main Canal At Indorahmedabad Highway Bridge Near Village Motikantadi Tal, Godhra, Dist Panchmahal",4421
Amlakhadi Creek At Pungam.,2081
"Vandkhadi At Village Umarwada, Ta Ankleshwar, Bharuch",3196
Ahmedabad-1 Benrampura,20015
Ahmedabad-2 Narol Sarkhej Highway,20016
"Bhadar D/S Jetpur Vill. After Conf. Of W.Water From Jetpur City,",1436
"Damanganga At Kachigaon U\S At Gidc Wier,",1150
"Damanganga At Kachigaon D\S (Daman),",1246
Dhadar River At Kothada,1865
"Gidc Water Reservoir Vill: Bhersam Ta: Vagra, Dist: Bharuch",4420
Kaveri River On Bridge At Billimora-Valsad Road,1862
Kolak At Patalia Bdg.,1149
"Mindhola At State Highway Bridge Sachin,",1438
"Kolak At Railway Bridge No. 313 Vapi, Valsad,",1435
Purna River On Bridge At Surat- Navsari Highway,1861
"Tappar Dam, Village Tappar, Tal. Anjar",4423
"Triveni Sangam, Nr. Somnath Temple, Veraval, Dist. Junagadh.",2082
"Vishwamitri Downstream Of At Khalipur Village, Before Meeting Jambuva River",3204
"Vishwamitri Upstream At Asod Bridge At N.H. 8 , Near Glden Chokdi, Asod Vemali Road",3205
"Anas At Dahod, (Kushalgarh), Dist. Panchmahal",1228
"Sabarmati At Vill. Miroli Taluka Dascroi,",1408
"Dharoi Dam, Dist. Mehsana.",2075
Well At Baroda,6
Ground Water At Amreli,1949
Ground Water At Junagadh,1950
Ground Water At Surendranagar,1952
Ground Water At Jamnagar,1953
Ground Water At Bhuj,1954
Ground Water At Palanpur,1955
Ground Water At Mehasana,1956
Ground Water At Nadiad,1959
Ground Water At Dahod,1960
Ground Water At Godhara,1961
Bore Well Of Pirana Terminal Pumping,2098
"Borewell, Cetp- Naroda, Gidc, Naroda- Ahmedabad",3213
"Borewell Of Gidc- Nadiad At Gidc Office, Gidc Nadiad, Kheda",3220
"Borewell Of M/S Alfa Eca (I) Ltd., Unit-1,",3236
"B/W Of Disaster Prevention And Managemant Center(Dpmc) Gide, Ankle Shwar For (Minars)",4414
Bore Well At Voragamdi,4416
River Ambika At Bilimora,1148
River Kolak At Patalia Bdg.,1149
"River Damanganga At Kachigaon U\S At Gidc Wier,",1150
"River Damanganga At Kachigaon D\S (Daman),",1246
River Amlakhadi After Confl. Of W. Water From Anklesh,1434
"River Kolak At Railway Bridge No. 313 Vapi, Valsad,",1435
"River Bhadar D/S Jetpur Vill. After Conf. Of W.Water From Jetpur City,",1436
"River Mindhola At State Highway Bridge Sachin,",1438
River Baleshwar Khadi At N.H. No. 8,1860
River Purna On Bridge At Surat- Navsari Highway,1861
River Kaveri On Bridge At Billimora- Valsad Road,1862
River Dhadar At Kothada,1865
River Amlakhadi At Pungam Ankleshwar Distt Bharuch,1980
"River Triveni Sangam, Nr. Somnath Temple, Veraval, Dist. Junagadh.",2082
"River Vishwamitri Downstream Of At Khalipur Village, Before Meeting Jambuva River",3204
"River Vishwamitri Upstream At Asod Bridge At N.H. 8 , Near Glden Chokdi, Asod Vemali Road",3205
"River Damanganga At D/S Of Gidc Weir, Vapi",30039
"Narmada At Bharuch, Zadeshvar",1243
Tapi At Surat U/S Kathore,1248
"Bore Well Of Pirana Terminal Pumping Station, Pirana, Nr. V. N. Bridge, Ahmedabad.",2098
Borewell Near Gidc Odhav Industrial Association,3214
River Mahi At Sevalia,4
River Mahi At Vasad,5
"River Mahi After Conf. With Anas At Pardi (Banaswada),",1230
"River Mahi At Virpur,",1231
River Mahi At Umeta Bridge,1863
River Mahi At Mujpur,1864
River Mahi At Sherkhi Bridge,3206
River Mahi At Dodka,4415
"River Mahi At Kadana Dam, (Gujarat)",30050
"River Anas At Dahod, (Kushalgarh), Dist. Panchmahal",1228
"River Panam At Lunawada,",1227
"River Sabarmati At Kheroj Bridge,",1221
"River Sabarmati After Conf. With Meshwa At Vautha (Near Dhokla),",1223
"River Sabarmati At Railway Bridge Ahmedabad,",1409
"River Sabarmati At Hansaol Bridge,",1866
River Sabarmati At Dharoi Dam,1
River Sabarmati At Ahmedabad At V.N. Bridge,2
"River Sabarmati At Vill. Miroli Taluka Dascroi, Ahmedabad,",1408
"River Sabarmati At Dharoi Dam, Dist. Mehsana.",2075
River Sabarmati At Ahmedabad U/S,10014
River Sabarmati At Ahmedabad D/S,10015
"River Shedhi At Kheda,",1222
"River Khari At Lali Village Near Ahmedabad,",1437
"River Narmada At Gora Bridge, Navagam (Gujarat)",30048
River Narmada At Garudeshwar,7
"River Narmada At Panetha,",1244
"River Narmada At Chandod,",1245
"River Narmada At Zanor (Ntpc), Bharuch",1981
"River Narmada At Bharuch, Zadeshvar,",1243
"River Tapi At Ukai, Sherula Bridge",46
"River Tapi At Mandavi,",1247
River Tapi Near Bardoli (Kapp Bridge) Bardoli,1983
"River Tapi At Kathore, (Nh-8 Bridge)",47
"River Tapi At Surat U/S Kathore,",1248
"River Tapi At Rander Bridge, Surat",1982
"River Tapi At Ongc Bridge At Surat,",2071
"River Tapi At Kurkurmunda Bridge, Nizhar Road, Near Kurkurmunda Village, Gujarat",30045
"River Amravati At Village Dadhal , Ta Ankleshwar, Bharuch",3203
"River Kim At Sahol Bridge, Olpad Hansot Road, Dist. Surat",2070
"Ground Water At Surendranagarat. Bhavani Plastic (Steelman Oxygen, Plot No.C1/613, Phase 3, Opp",1952
"Ground Water At Jamnagarborewell Of Rameshwar Temple, Near Rameshwar Chowk, Jamnagar",1953
"Ground Water At Bhujodhav Park Society-2,Pramukh Swami Nagar Road,Behind Ashapura School,Ta:Bhuj, Dist;Kutch (West)",1954
"Ground Water At Palanpurbehind Jilla Seva Sadan-2, Near Joravar Palace, Palanpur, Dist- Banaskantha",1955
"Ground Water At Mehasanamodhera Gidc, Tal & Dist : Mehsana",1956
"Ground Water At Siddhpur (Dist.Patan)Ahmedabad- Palanur Highway, Tavadiya Crossing, Near Madhivai, Siddpur, Dist-Patan",1957
"Ground Water At Himatnagarborewell Of Himatnagar Nagarpalika, At. Himatnagar, Dist. Sabarkantha",1958
"Ground Water At Nadiadborewell Of Santram Mandir, Nadiad,Dist: Kheda",1959
"Ground Water At Dahodwell At Hindu Dharamashala, Station Road, Dahod",1960
"Ground Water At Godharawell At Office Of Panchmahal Industries Faderation, Near Circuit House, Godhra",1961
Vadodara (Industrial- Nandesari)Gidc-Nandesari,1962
"Pandesara (Indstrial) Suratpandesara Gidc, Surat",1964
"Mora-Hajira (Industrial), Hajirahazira,Surat.",1965
"Atul, Village G.W, (Valsad)B/W At Atul Village G.W",1967
"Vapi Industrial Area (Rajashthan Bhavan) U/S, Vapib/W At Vapi Industrial Area U/S In Rajasthan Bhavan Silvasa Rd, Opposite Gurudwara, Gidc, Vapi, Gujarat 396195",1968
"B/W At Costal Highway Char Rasta, Fansa, Ta:Umberga N, Dist:Valsadb/W At Costal Highway Char Rasta, Fansa, Ta:Umbergaon, Dist:Valsad",1969
"Borewell D/S Tsdf Site, Gidc Industrial Area, Vapib/W At D/S Tsdf Site Plot No.4807, Phase 4, Gidc, Vapi",1970
"Bore Well Of Chhatral Gidc.Borewell Of Gidc Chhatral, Phase I",2083
"Bore Well Of Palsana Village.Palasana,Surat.",2084
Bore Well Of Santej Village.Borewell Of Santej Gram Panchayat,2085
"B/W- Hazardous W. Disposal Site (Guj. Enviro P.& I. Ltd. )(Gepil),Sachin,Surat",2087
"Bore Well Of Sachin Gidc.Sachin Gidc, Sachin,Surat",2088
"B/W Near Indl. Area Borasara & Navapura, Dist. Surat.Plot-202 ,Kim,Surat.",2089
"Well At Olpad.Olpad ,Surat",2090
"Bore Well Of Navsari Gidc Industries Association Office.At- Gidc -Kabilpore,Ta & Di - Navsari, Gujarat",2091
Well Of Bardoli At Rest House.Bardoli-Vyara Road,2093
"Well At Ankleshwar Industrial Area (Bore Well Of M/S Industrial Carbon At Ankleshwar- Rajpipla Road.Ankleshwar- Rajpipla Road, Nr Gidc Ankleshwar, Dist Bharuch",2094
