monitoring_location,stn_code
"Bhima Riverbackwater Of Ujani Dam Near Raw Water Pump House, Kumbargaon, Indapur, Pune",2656
"Bhima At Pune, D/S Of Bundgarden",1190
Bhima At Pargaon (After Confl.With Mule Martha) .,1191
Bhima After Conf. With Daunt,1192
"Bhima At Narsinghpur, (D/S Af.Confl.With R.Nira)",1188
"Nira River At D/S Of Jubilant Organosis, Pune.",2195
"Nira River At U/S Of Jubilant Organosis (Dattaghat), Baramati, Pune",2682
Nira At Sarole Bdg.On Punebanglore Highway,1463
"Nira River At Sangavi, Phaltan, Satara",2681
"Nira River At Shindewadi. Shirval, Khandala, Satara",2683
"Venna River At Varye, Satara.",2186
"Venna River At Mahabaleshwar, Satara",2716
"Venna River At Mahuli, Satara",2717
Koyna River At Karad.,2189
Mula River At Harrison Bridge Near Mula Pawana Sangam.,2194
"Mula River At Aundh Bridge, Aundgaon.",2193
Mulamutha River At Mundhawa Bridge.,2192
"Mulamutha River At D/S Of Theur, Haweli, Pune",2677
Mutha River At Sangam Bridge Near Ganapathy Ghat.,2191
"Mutha River Near Veer Savarkar Bhavan, Pune",2678
"Mutha River At Deccan Bridge, Deccan, Pune",2679
"Mutha River At Khadakvasla Dam, Khadakvasla, Haweli, Pune.",2680
"Pawana River At Sangavigaon, Pune.",2196
"Pawana River At Kasarwadi, Haweli, Pune",2690
"Pawana River At Dapodi Bridge At Pawanamulla Sangam, Dapodi, Haweli, Pune",2691
"Pawana River At Ravet Weir, Ravet, Haweli, Pune",2692
"Pawana River At Chinchwadgaon, Haweli, Pune",2693
"Pawana River At Pimprigaon, Haweli, Pune",2694
"Indrayani River At D/S Of Alandigaon, Pune",2197
"Indrayani River At D/S Of Moshigaon, Haweli, Pune",2668
"Indrayani River At U/S Of Moshigaon, Haweli, Pune",2669
"Ghod River At Shirur, Pune",2665
"Sina River Near Laboti Toll Naka, Laboti, Mohal, Solapur",2705
"Urmodi River, Nagthane, Satara",2711
"Vel River At Shikrapur, Shirur, Pune",2715
"Kashimira,Bhayander, Thane",1985
1986,GEN-8C2496
1987,GEN-D68A18
1988,GEN-9D7311
1989,GEN-4A3E00
1991,GEN-96055F
1994,GEN-008BD5
1995,GEN-3F088E
1996,GEN-6351BF
1997,GEN-06964D
1998,GEN-C5B2CE
1999,GEN-5EC829
2001,GEN-D0FB96
2002,GEN-4BA29B
2003,GEN-A59102
2005,GEN-D47268
2006,GEN-EA5A48
2007,GEN-A00E5E
2008,GEN-EF8446
2822,GEN-0172D2
"Bhatsa River At D/S Of Pise Dam, Near Pise Village, Tal. Bhiwandi",1461
Patalganga River Near Intake Of Midc W/W,1462
Maharashtra,"CHIKHALI NALLAH MEETS GODAVARI
RIVER, VILLAGE- CHIKHALI, TALUKA-
NASHIK, DISTRICT- NASHIK."
"Tapi River At Ubad Village Near Gujratborder, Village- Ubad, Taluka- Shahada, District- Nandurbar.",1314
"Girna River At Malegaon Road Bridge, Village- Malegaon, Taluka- Malegaon, District- Nashik.",1253
"Rangavali River At D/S Of Navapur Near Rangavali Bridge, Village- Navapur, Taluka- Navapur, District- Nandurbar.",1907
"Purna River At D/S Of Confluence Of Morna And Purna, At Andura Village, Village- Andura, Taluka- Balapur, District- Akola.",2155
"Bori River, D/S Of Amalner, Village- Amalner, Taluka- Jalgaon, District- Jalgaon.",2658
"Gomai River D/S. Of Shahada, Village- Shahada,Taluka- Dhule,District- Dhule.",2666
"Panzara River, Near Panzarakan Ssk Ltd, Village- Panzara,Taluka- Dhule, District- Dhule.",2684
"Waghur River At- Sakegaon Before Confluence With Tapi River, Village- Sakegaon,Taluka- Jalgaon,District- Jalgaon.",2718
"Godavari River At Saikheda Village, Village- Saikheda, Taluka- Niphad, District- Nashik.",2182
"Godavari River At D/S Of Paithan At Pathegaon Bridge, Village- Pathegaon, Taluka- Paithan, District- Aurangabad.",2159
"Godavari River At Raher, Village- Raher, Taluka- Nayagaon, District- Nanded.",1209
"Godavari River At Latur Water Intake Near Pump House. Village- Dhamegaon, Taluka- Kalumb, District- Osmanabad.",2157
"Godavari River At Tapovan,Village- Tapovan, Taluka- Nashik, District- Nashik.",2180
"Godavari River At Kapila- Godavari Confluence Point, Village- Tapovan, Taluka- Nashik, District- Nashik.",2181
