monitoring_location,stn_code
"Kabini At Bathing Ghat, Nanjanagud",2775
"Heballa Valley Lake At D-S Road Bridge Nr. Mandya, Karnataka",1446
Kempambudhi Lake,3591
Gottegre Lake,3613
Huledanahalli Lake,3647
Annayappa Tank,3638
Kengeri Tank,3639
Uttarahalli Doraikere,3640
Dhorekere,3641
Mydala,3648
Melekote,3650
Sodharahallikere,3668
Sharanabaweshwara Kere,3677
Angol Mi Tanl,3681
Herekere,3683
Kelegere,3684
Nirasagarakere,3686
Nuggikere,3687
Sudanakere,3688
Someshwarakere,3689
Unakalkere,3690
Vimanabhuthikere,3691
Kunduvadakere,3692
Bhathikere,3693
Shanthisagarkere,3694
Kondaggikere,3695
Aianakere,3696
Mattadakere,3697
2780,GEN-D47844
"Krishna At U/S Of Ugarkhurd Barrage,",1182
Krishna Ankali Bridge Along Chikkodi Kagwad Road,1889
"Krishna At D/S Of Narayanpura Dam,",1181
Krishna At D/S Of Devasagar Bdg.,1170
"Krishna At Tintini Bridge,",1028
"Krishna At D/S Of Alamatti Dam,",2781
"Bhima At D/S Of Road Bridge At Gangapur Village,",1183
"Bhima At Ferozabad Village (D/S),",1184
"Bhima At D/S Of Bdg. Near Yadgir,",1167
Bhima River At Confluence Of Jewargi Town Sewage Disposal Point,1888
Ghatprabha At D/S Of Mudhol Rd. Cross Bdg.,1185
"Ghatprabha At W.A. Point To Gokak Town,",1163
"Malprabha At D/S Of Khanapur Village,",1187
"Malprabha At Water Abstr. Pt. To Hubli, Dharwar,",1164
"Malprabha At D/S Of Aihole Town,",1186
"Malprabha At Badami Bridge,",2764
"Tungabhadra At Haralahalli Bridge,",1029
Tungabhadra At Ullanur,29
"Tungabhadra At U/S Of Hpf,",2767
"Tungabhadra At D/S Of Hpf,",2768
"Tungabhadra At Jackwell Point,",2769
"Tungabhadra At Harihar Water Supply Intake,",2770
"Tungabhadra At D/S Of Gangawathi,",2776
"Tungabhadra At New Bridge,",2766
Tungabhadra At Honnali Bridge,2766
"Tunga At D/S Of Shimoga Town,",1168
Tungabhadra At Confluence Point Of Tunga And Bhadra At Kudli,1896
Bhadra At Malleswaram D/S Of Kiocl,1091
"Bhadra At D/S Of Bhadravathi,",1387
"Bhadra At D/S Of Kiocl Road Bridge, Near Holehunnur,",1169
"Bhadra At U/S Of Mpm,",2765
"Bhadra At U/S Of Kiocl,",2771
"Kagina At Shahabad Bridge,",2777
"Asangi Nalla At Asangi Village,",2763
"Cauvery At Napokulu Bdg (D/S),",1198
"Cauvery At Kushal Nagar U/S (Near Baichanahalli),",1195
"Cauvery At D/S Of Karekuara Village,",1386
"Cauvery At Sri Rangapattanna, D/S Of Road Bdg.,",1171
"Cauvery At Bannur Bridge,",2773
"Cauvery At Ranganathittu,",2774
Cauvery At Krs Dam Mandya,3576
Cauvery At Water Supply Intake Point To Srirangapatna Town,3578
Cauvery At Water Supply Intake Point To Mandya Town,3579
Cauvery D/S Of Kr Nagar Bridge,3581
Cauvery U/S Of Kr Nagar,1322
Cauvery D/S Of Kushalanagar Town,51
Cauvery At Water Supply Intake Point To Madikeri Town,1320
Cauvery At Water Supply Intake Point To Mysore Pump House,1323
Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,3015
Cauvery At Water Supply Intake Point At Kollegala Dasanapura,1324
Cauvery At Water Supply Intake Point At T K Halli,1451
Hemavati At D/S Of Holenarasipura Town At Ramadevala Weir,1199
"Shimsha At D/S Of Highway Bridge, Yediyar,",1200
"Shimsha At D/S Of Bridge, Halagur,",1166
Shimsha D/S Near Madduar Town,3567
Shimsha At Water Supply Intake Point At Madduar,3580
"Arkavathi At D/S Of Kanakapura Town,",1165
"Arkavathi At T.G. Halli Reservoir, ,",2778
"Kabini At Saragur Village D/S,",1197
Kabini At Cause Way Sattur,41
"Kabini At Water Intake Of Kiadb At Nanjangud,",1445
"Kabini At Bathing Ghat, Nanjanagud,",2775
Kabini U/S Intake Point To Nanjanagud & Gundlupet At Debur,3575
Kabini At Water Supply Intake Point To T. Narasipura,3577
"Lakshmantirtha At D/S Of Hunsur Town,",1196
"Lakshmantirtha At D/S Of Kattemalavadi,",2772
3582,GEN-9D684C
3583,GEN-69EBA3
3584,GEN-565767
3585,GEN-2668A7
3586,GEN-224E5E
3587,GEN-ABA53D
3591,GEN-9001CA
3592,GEN-69F357
3601,GEN-62E7F2
3602,GEN-228B25
3608,GEN-60A057
3610,GEN-F95EC3
3611,GEN-4CF33E
3612,GEN-D87CA5
3613,GEN-C4FA7A
3614,GEN-6ADD07
3615,GEN-D8C9D0
3616,GEN-78D69F
3617,GEN-DB6851
3618,GEN-4DA9D7
3620,GEN-4BAF54
3621,GEN-C5B270
3622,GEN-856B50
3624,GEN-5EE007
3625,GEN-DD7970
3627,GEN-2BF283
3628,GEN-3E524B
3644,GEN-8A0572
3645,GEN-D0AA51
3646,GEN-B5A1D9
3647,GEN-0D8080
3649,GEN-49C0FA
3559,GEN-F11BEC
3560,GEN-0AE1DD
3561,GEN-414A74
3565,GEN-E6E713
3588,GEN-C2964C
3589,GEN-A385D7
3590,GEN-DA6EA7
3594,GEN-DCE8AF
3595,GEN-C0E851
3597,GEN-B89C30
3598,GEN-6A4504
3599,GEN-E7E69C
3600,GEN-8D7628
3603,GEN-6A8018
3604,GEN-C254E7
3605,GEN-A05D88
3606,GEN-774B0E
3619,GEN-820E69
3626,GEN-0EE8B8
3629,GEN-1305F6
3630,GEN-1A5518
3632,GEN-398475
3634,GEN-E2EABA
3635,GEN-A098B2
3637,GEN-CAE82D
3638,GEN-895DAA
3640,GEN-4F11B5
3641,GEN-22C5A9
3643,GEN-7AE11A
3648,GEN-CFF02A
3650,GEN-45CEF8
3651,GEN-C203E4
3653,GEN-2DA6CC
3654,GEN-CF8811
3657,GEN-A22D33
3659,GEN-07845C
3660,GEN-9627C4
3661,GEN-E76181
3663,GEN-DDF902
3664,GEN-B67FB3
3665,GEN-691584
3666,GEN-1EA97D
3667,GEN-F095CE
3668,GEN-1D2A48
3669,GEN-E1228B
3670,GEN-77EC6F
3671,GEN-54EBDF
3672,GEN-F3C89B
3673,GEN-740A02
3675,GEN-845F3C
3677,GEN-71D723
3679,GEN-74791E
3680,GEN-2122C6
3681,GEN-9426C3
3682,GEN-898AEF
3683,GEN-ACB5D1
3684,GEN-C90E27
3685,GEN-55A0DF
3686,GEN-DC7271
3687,GEN-6754E0
3688,GEN-D88006
3689,GEN-39EA40
3690,GEN-781397
3691,GEN-8ABFE8
3692,GEN-882735
3693,GEN-F23D12
3694,GEN-4B26DC
3695,GEN-AF1B57
3696,GEN-95C9D9
3697,GEN-0B105C
"Kali At D/S West Coast Paper Mill, Karnataka",1444
"Kali At U/S Of Wcpm, Dandeli, Karnataka",2780
3566,GEN-6346DC
3571,GEN-F8F516
Borewell Water Near Mangalijyothi School Msw Site Vammanjoor,3564
"M/S Sugureshwara Ind, 196 (P), Kiadb Ind Growth Centre, Chika Sugar, Raichur",4093
"Ulsoor Lake Training Centre Of Fish Breeding,",1388
"Heballa Valley Lake At D/S Road Bridge Nr. Mandya,",1446
Amruthahalli Lake,3628
"Gangondana Halli Lake, Bengaluru North",4094
"Chikkabanvara Lake, Chikkabanwara, Bengaluru North",4095
"Andhrahalli Lake, Andhrahalli, Bengaluru",4096
"Kachohalli Lake, Kachohalli, Bengaluru North",4097
Sarakki Lake,4504
Nelamangala Lake,4505
Chelekere Lake,4507
Singapura Lake,4508
Narasipura Lake,4509
Rachenahalli Lake,4510
Ullalu Lake,4533
Sompura Lake,4534
Gubbalal Kere,4535
Hosakerehalli Lake,4536
Chinnakurchi Kere,4537
Machohalli Lake,4538
Doddabidarakallu Lake,4539
Kammgondanahalli Lake,4540
Kodi Singasandra Lake,4543
Jungu Kere,4545
Jakksandra Lake,4546
Swarana Kunte,4547
Mavenakere Tank,3560
Hundikere (Koppal) Tank,3561
Karanjikere Tank,3588
Anekal Doddakere Tank,3623
Jigani Tnak,3642
Kallakatte Kere Tank,3658
Mathana Kere Tank,3659
Hunasina Kere Tank,3660
Kokkanaghattadoddakere Tank,3661
Sathenahallidoddakere Tank,3667
Sheleramanahallikere Tank,3669
Sathamangalakere Tank,3674
Angol Mi Tank,3681
Herekere Tank,3683
Kelegere Tank,3684
Nirasagarakere Tank,3686
Nuggikere Tank,3687
Sudanakere Tank,3688
Someshwarakere Tank,3689
Unakalkere Tank,3690
Kunduvadakere Tank,3692
Bhathikere Tank,3693
Shanthisagarkere Tank,3694
Kondaggikere Tank,3695
Aianakere Tank,3696
Mattadakere Tank,3697
"Manchalapur Tank, Manchalapur, Raichur Tq & Dist",4092
"Sanavalli Dam, Mungod",4498
Manchanabale Dam,4501
Ramammana Kere,4502
Madhure Tank,4503
Kammasandra Tank,4530
Rayasandra Lake,4531
Chandapura Lake,4532
"Benniothora Dam, Kurkota Village",4499
"Kagina River At D/S Of Bridge Cum Barrage, Sadem Tq",4500
"Kali At D/S West Coast Paper Mill (Wcpm) ,",1444
"Kali At U/S Of Wcpm, Dandeli,",2780
Kengre Hole (Sirsi),4497
Kumaradhara - U/S Of Uppinagady Town Before Confluence With River Nethravathi,1894
Netravathi At Thumbe Water Supply Stations To Mangalore City,3562
Netravathi At U/S Of Upiingady Town,3563
"Krishna At D/S Of Devasagar Bdg.,",1170
"Ghatprabha At D/S Of Mudhol Rd. Cross Bdg.,",1185
Cauvery River Before Confluence At Sangam,4109
Cauvery At Ajjibore (Bangalore),30052
"Cauvery River D/S Barachuki Falls, Sathegala, Kollegala",4099
Yagachi River Near Pumping Station. Hassan City,1893
"Arkavathi At Hesaraghatta Reservoir,",2779
Lakshmantirtha At Water Supply Intake Point To Hunsur Town,3572
Ulsoor Lake Temple,3593
Ibbalur Lake,3609
Abbigere Lake,4506
Sadramangala Lake,4514
Battarahalli Lake,4515
Kundalahalli Lake,4516
Kowdhenahalli Lake,4517
Garudacharpalya Lake,4518
Rampura Lake,4519
Chinnapanhalli Lake,4520
Devarabeesanahalli Lake,4521
Nallurahalli Lake,4523
Pattandur Agarahara,4524
Seetharam Palya Lake,4525
Kasavanahalli Lake,4529
Basavanapura Lake,4542
Kothunuru Lake,4544
Nayandanahalli Tank,3596
Subramanyapura Tank,3633
Bandematta Tank,3636
Kanchanahalli Koppalu Kere,3657
Makana Kere,3659
Koushika Kere,3662
Soudralli Kere,3668
Pereminahalli Kere,3669
Inorkatte Kere,3670
Avali Kere,3673
Sathyamangala Kere,3674
B Katihalli Kere,3675
Gavenahallikere,3676
Dyavasandra Tank,4526
Alur Kere,4541
"River Kali At D/S West Coast Paper Mill (Wcpm) ,",1444
River Netravathi U/S Of Dharmastala At Water Supply Intake Point,1892
River Kumaradhara - U/S Of Uppinagady Town Before Confluence With Nethravathi,1894
"River Kali At U/S Of Wcpm, Dandeli,",2780
River Netravathi At Thumbe Water Supply Stations To Mangalore City,3562
River Netravathi At U/S Of Upiingady Town,3563
"River Gangavali River, Nr Bridge, Ankola",4087
"River Aghanashini River, Nr Bridge, Kumata",4088
River Gundabai At Hadinabai Bridge,4089
River Sharavathi Nr Bridge At Honnavara,4090
River Venkatpur Nr Kadivinakatte Dam,4091
River Kengre Hole (Sirsi),4497
"Benniothora Reservoir,Benniothora Dam, Kurkota Village",4499
"River Kagina At D/S Of Bridge Cum Barrage, Sadem Tq",4500
2763,37
Karnataka,1889
Krishna At D/S Of Devasagar Bldg.,1170
Tungabhadra At U/S Of Hpf,2767
Tungabhadra At D/S Of Hpf,2768
Tungabhadra At D/S Of Gangawathi,2776
Tunga At D/S Of Shimoga Town,1168
Bhadra At D/S Of Bhadravathi,1387
Bhadra At U/S Of Mpm,2765
Bhadra At U/S Of Kiocl,2771
