stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1402,Well C/O Kulakkinapura,Groundwater,LAKSHADWEEP,2022,Safe,0.57,None,28.7,,7.13,810.0,,,37.0,240.0,
1593,Well Near Jb School (E),Groundwater,LAKSHADWEEP,2022,Safe,0.02,None,28.3,,7.47,920.0,,,,8.0,
1594,Well Near Ottavathil Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.55,None,28.5,,7.21,960.0,,,34.0,240.0,
1595,Well C/O Chekkillam House,Groundwater,LAKSHADWEEP,2022,Safe,0.24,None,29.3,,7.35,730.0,,,22.0,70.0,
1596,Well C/O Kadath Palli,Groundwater,LAKSHADWEEP,2022,Safe,3.2,None,28.2,,7.31,630.0,,,,1600.0,
1597,Well C/O Badar Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.33,None,26.4,,7.47,690.0,,,23.0,130.0,
1598,Well C/O Puthiya Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.12,None,29.9,,7.48,640.0,,,13.0,23.0,
1599,Well C/O Puratha Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.14,None,28.5,,7.29,620.0,,,17.0,22.0,
1600,Well C/O Andam Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.09,None,29.5,,7.0,730.0,,,,43.0,
1601,Well C/O Circuit House,Groundwater,LAKSHADWEEP,2022,Safe,0.07,None,28.2,,7.46,660.0,,,,33.0,
1602,Well C/O Govt. Press,Groundwater,LAKSHADWEEP,2022,Safe,1.19,None,27.3,,7.47,720.0,,,130.0,240.0,
1603,Well C/O Police Quarters,Groundwater,LAKSHADWEEP,2022,Safe,0.1,None,29.5,,7.18,1750.0,,,13.0,13.0,
1604,Well Back Side Of Temple,Groundwater,LAKSHADWEEP,2022,Safe,0.06,None,29.0,,7.28,1530.0,,,4.0,22.0,
1605,Well At Chicken Neck,Groundwater,LAKSHADWEEP,2022,Safe,1.36,None,29.4,,7.44,1709.0,,,170.0,170.0,
1606,Well Near Power House Quarters,Groundwater,LAKSHADWEEP,2022,Safe,0.61,None,27.6,,7.18,1200.0,,,70.0,110.0,
4548,Well C/O Poultry Farm,Groundwater,LAKSHADWEEP,2022,Safe,0.07,None,29.1,,7.41,540.0,,,7.0,17.0,
4549,Well Near Naranga Pura,Groundwater,LAKSHADWEEP,2022,Safe,0.5,None,29.0,,7.31,1720.0,,,19.0,280.0,
4550,Well Near Slauter House,Groundwater,LAKSHADWEEP,2022,Safe,2.29,None,28.2,,7.36,810.0,,,24.0,1600.0,
4551,Well Near Lttd Plant,Groundwater,LAKSHADWEEP,2022,Safe,0.32,None,24.2,,7.23,1130.0,,,22.0,130.0,
4552,Well C/O High School,Groundwater,LAKSHADWEEP,2022,Safe,0.08,None,28.2,,7.46,930.0,,,7.0,26.0,
4553,Well Near Jbs (N),Groundwater,LAKSHADWEEP,2022,Safe,2.16,None,29.6,,7.24,1320.0,,,4.0,1600.0,
4554,Well C/O Ig Hospital,Groundwater,LAKSHADWEEP,2022,Safe,0.08,None,29.2,,7.09,780.0,,,9.0,12.0,
4555,Well Near Waste Dumping Site,Groundwater,LAKSHADWEEP,2022,Safe,0.1,None,28.5,,7.35,1620.0,,,11.0,21.0,
4556,Well C/O Solar Power Plant,Groundwater,LAKSHADWEEP,2022,Safe,0.08,None,28.6,,7.44,840.0,,,7.0,22.0,
4558,Well C/O Barali Surambi,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,31.05,,7.2,1164.0,,,,,
4559,Well C/O Thaj Manzil,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,31.15,,7.15,1715.0,,,,,
4560,Well C/O Poovalap,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.3,,6.95,1112.5,,,,,
4561,Well C/O Puthiya Pakkimada,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.45,,7.15,1150.0,,,,,
4562,Well C/O Beliyachada,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.7,,7.35,2710.0,,,,,
4563,Well C/O Kancharakakada,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.85,,6.85,1498.0,,,,,
4564,Well C/O Kunjacha,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.2,,6.8,959.0,,,,,
4565,Well C/O Lagoons Bath,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.5,,7.0,995.0,,,,,
4566,Well Near S&T,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.65,,7.1,1101.5,,,,,
4567,Well C/O Ujra Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.6,,7.05,342.0,,,,,
4569,Well C/O Darul Noor,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.45,,7.05,1032.5,,,,,
4570,Well C/O Chc Sub Centre North,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.95,,7.3,2470.0,,,,,
4571,Well C/O Mampuram,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,33.6,,7.1,1510.0,,,,,
4572,Well C/O Observatory,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.6,,7.4,707.0,,,,,
4573,Well C/O Baliyomme Chetta,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.75,,7.0,2515.0,,,,,
4574,Well C/O Moula Palli,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.55,,7.15,707.0,,,,,
4575,Well C/O Beeredam,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,30.2,,7.25,979.5,,,,,
4576,Well C/O Hussain Manzil,Groundwater,LAKSHADWEEP,2022,Safe,0.0,None,32.25,,7.2,659.5,,,,,
1401,Pond C/O Juma Masjid,Pond/Tank,LAKSHADWEEP,2022,Unsafe,34.05,High BOD,,31.0,,8.5,290.0,,,540.0,540.0
4557,Pond C/O Mohidheen Palli,Pond/Tank,LAKSHADWEEP,2022,Unsafe,50.0,High BOD,,27.0,,8.1,500.0,,,,
4568,Pond Near Kulkappinakkal,Pond/Tank,LAKSHADWEEP,2022,Unsafe,50.0,High BOD,,31.0,,7.65,500.0,1.0,,,
