stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2039,"Ground Water From Sector 15, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,3.18,None,26.0,,6.7,716.5,1.1,3.2,8.0,87.0,
2040,"Ground Water From Sector 22, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,9.99,None,28.0,,6.6,1106.0,1.8,,,,
2041,"Ground Water From Sector 34, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,9.26,None,24.0,,7.0,933.0,2.5,4.9,,11.0,
2042,"Ground Water From Sector 47, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,5.75,None,24.75,,6.5,849.5,2.05,1.7,4.0,41.0,
2043,"Ground Water From Palsora Village, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,6.87,None,25.75,,6.85,906.0,1.85,6.2,,21.0,
2044,"Ground Water From Dhanas Village, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,0.08,None,24.5,,6.8,701.0,,2.0,,39.0,
2045,"Ground Water From Dadu Majra, Chandigarh",Groundwater,CHANDIGARH,2020,Safe,4.86,None,25.0,,6.65,1028.5,1.7,9.2,10.0,91.0,
2046,"Sukhna Lake, Chandigarh",Pond/Tank,CHANDIGARH,2020,Unsafe,22.19,"High BOD, High Total Coliform",,23.0,8.45,7.95,251.5,2.15,2.26,2728.5,40004.5
