stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1898,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",Groundwater,PUNJAB,2018,,,6.8,1215.0,0.0,19.2,,,,,,
,1902,Groundwater,PUNJAB,2018,,,,,,6.8,690.0,690.5,,3.75,9.3,
,1903,Groundwater,PUNJAB,2018,,,,,,7.3,267.65,271.0,,1.4,4.1,
,2916,Groundwater,PUNJAB,2018,,,,,,7.1,374.6,633.0,,0.35,9.1,
,2917,Groundwater,PUNJAB,2018,,,,,,7.1,519.15,598.5,,1.25,6.2,
,2922,Groundwater,PUNJAB,2018,,,,,,7.2,778.35,937.5,,4.0,11.4,
,2923,Groundwater,PUNJAB,2018,,,,,,7.4,195.95,811.5,,0.25,9.7,
,4135,Groundwater,PUNJAB,2018,,,,,,7.1,290.15,338.0,,0.0,0.1,
,4136,Groundwater,PUNJAB,2018,,,,,,6.8,661.45,878.0,,1.65,7.2,
,4142,Groundwater,PUNJAB,2018,,,,,,7.0,265.65,334.0,,0.65,2.5,
,4150,River,PUNJAB,2018,,,,,7.1,476.8,1033.0,0.0,2.0,,,
,4153,River,PUNJAB,2018,,,,,6.2,313.75,373.5,5.9,17.0,,,
,4154,River,PUNJAB,2018,,,,,6.5,408.15,439.0,8.85,18.3,,,
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",River,PUNJAB,2018,21.5,28.5,7.75,714.0,12.0,0.65,3100.0,19500.0,,,,
1024,GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),River,PUNJAB,2018,22.0,3.4,7.55,1336.5,62.0,1.16,8150.0,39000.0,,,,
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI",River,PUNJAB,2018,20.0,4.0,7.55,1397.0,36.0,0.805,11850.0,42000.0,,,,
1698,"D/S CHHATBIR, PUNJAB",River,PUNJAB,2018,21.5,3.8,7.5,846.5,21.5,1.075,3750.0,21500.0,,,,
