stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1951,RAJKOT,Groundwater,J & K,2017,26.5,,7.55,1007.5,0.75,2.0,2.0,2.03,,,,
2095,"BORE WELL AT STP MADHAPAR, DIST. RAJKOT.",Groundwater,J & K,2017,26.5,,7.55,1985.0,0.9,2.0,2.0,0.875,,,,
3240,"BOREWELL OF AJI GIDC, RAJKOT",Groundwater,J & K,2017,26.5,,7.65,1522.5,0.85,2.0,2.0,0.915,,,,
3241,"BOREWELL NEAR MUNICIPAL SOLID WASTE SITE, NAKARWADI, RAJKOT",Groundwater,J & K,2017,26.0,,7.35,1875.0,1.0,2.0,2.0,0.91,,,,
3824,"GROUND WATER VILL BHEEMJORI, MALAJKH, DIST BALAGHAT",Groundwater,J & K,2017,19.0,,7.45,418.5,0.1,2.0,2.0,0.15,,,,
2574,"SURAJ KUND AT GAYA, BIHAR",Pond/Tank,J & K,2017,,25.5,8.1,7.8,454.0,2.65,0.0,11350.0,17350.0,,,
2078,"KUWADAVA LAKE, VILL. KUWADAVA, DIST. RAJKOT.",Pond/Tank,J & K,2017,,26.0,6.7,7.5,699.5,2.95,0.085,7.0,14.0,,,
1309,"DAL LAKE AT SRINAGAR, J&K",Pond/Tank,J & K,2017,,15.3,7.6,7.85,171.5,1.55,,,,,,
2738,"MID POINT(MANSAR LAKE), J&K",Pond/Tank,J & K,2017,,18.0,7.75,7.65,209.0,4.15,0.275,,,,,
2739,"POINT OF DISCHARGE OF WASTE WATER FROM DIFFERENT ESTABLISHMENTS NEAR NAG TEMPLE, J&K",Pond/Tank,J & K,2017,,18.0,7.05,7.85,213.0,5.2,0.45,,,,,
2740,"MID POINT(SURINSAR LAKE), J&K",Pond/Tank,J & K,2017,,18.0,7.95,7.8,207.0,11.0,0.51,,,,,
2741,"POINT OF DISCHARGE OF WASTE WATER FROM DIFFERENT ESTABLISHMENTS , J&K",Pond/Tank,J & K,2017,,18.0,7.65,8.0,203.5,13.5,0.61,,,,,
2747,"TAWI AT SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW BRIDGE NEAR CHATHA MSW DUMPING SITE, J&K",River,J & K,2017,20.0,7.65,7.9,210.0,3.15,0.15,,,,,,
,YAMUNA AT KHOJKIPUR,River,J & K,2017,0.0,1.55,7.8,134.1,1860.5,27.505,16.555,2374.5,,,,
3305,"BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",River,J & K,2017,11.5,8.65,7.85,369.0,1.45,1.3,20.5,135.5,,,,
