stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1644,"JAGATPUR INDUSTRIAL AREA, CUTTACK",Groundwater,ODISHA,2022,23.5,,6.8,473.0,1.1,3.585,23.0,43.0,,,0.4,
1645,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK",Groundwater,ODISHA,2022,24.0,,6.65,345.0,1.2,0.885,23.0,31.0,,,0.365,
1646,"BIDANASHI - TULASIPUR AREA, CUTTACK",Groundwater,ODISHA,2022,22.5,,6.9,163.0,,0.48,24.0,33.0,,,0.325,
1647,"BADAMBARI AREA, CUTTACK",Groundwater,ODISHA,2022,21.5,,6.9,317.5,,2.145,,,,,0.375,
1648,"RANIHAT- MANGALABAG AREA, CUTTACK",Groundwater,ODISHA,2022,22.5,,7.1,251.0,1.1,1.02,31.0,43.0,,,0.39,
1649,"KHANDAGIRI AREA, BHUBANESWAR",Groundwater,ODISHA,2022,24.0,,6.3,220.0,,0.865,,,,,0.565,
1650,"CAPITAL HOSPITAL AREA, BHUBANESWAR",Groundwater,ODISHA,2022,24.0,,6.85,251.5,,2.18,,,,,0.42,
1651,"OLD TOWN- SAMANTARAPUR AREA, BHUBANESWAR",Groundwater,ODISHA,2022,24.0,,7.0,455.5,,1.575,350.0,920.0,,,0.63,
1652,"KALPANA - LAXMISAGAR AREA, BHUBANESWAR",Groundwater,ODISHA,2022,24.0,,6.05,262.0,,2.695,,,,,0.46,
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR / CHANDRASHEKHARPUR",Groundwater,ODISHA,2022,23.0,,6.45,213.0,1.1,1.66,79.0,350.0,,,0.37,
1654,"SECRETARIAT- GOVERNOR HOUSE- OLD BUS STAND AREA, BHUBANESWAR",Groundwater,ODISHA,2022,26.0,,6.6,362.0,,3.005,81.0,824.5,,,0.425,
1655,"NEAR SEA BEACH, PURI",Groundwater,ODISHA,2022,27.5,,7.6,2391.5,1.6,6.075,,,,,0.25,
1656,"NEAR JAGANNATH TEMPLE, PURI",Groundwater,ODISHA,2022,25.5,,7.6,928.5,2.05,0.58,33.0,220.0,,,0.375,
