stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
4836,"TUBEWELL NO. 1, NEAR UPSTREAM GHAGGAR RIVER, VILLAGE CHIALI",Groundwater,HARYANA,2022,,,7.9,862.0,,,,,,598.0,,
4837,"TUBEWELL NO. 2, NEAR GURUDWARA, VILLAGE BHATIA",Groundwater,HARYANA,2022,,,7.65,1100.0,,,,,,658.0,,
4838,"HAND PUMP INSTALLED NEAR PIR BABA MANDIR, SECTOR - 13, BHIWANI",Groundwater,HARYANA,2022,,,7.9,,,,,,,612.0,,
4839,"TUBEWELL AT PRITHLA, PALWAL",Groundwater,HARYANA,2022,21.0,,7.2,3365.0,,,,,,1850.0,,
4840,"TUBEWELL AT HATHIN, PLAWAL",Groundwater,HARYANA,2022,21.0,,7.55,6150.0,,,,,,3380.0,0.8,
4841,"TUBEWELL AT GARHI, HODAL , PALWAL",Groundwater,HARYANA,2022,21.0,,7.65,4660.0,,,,,,2575.0,1.0,
4842,TUBEWELL NEAR POLICE STATION,Groundwater,HARYANA,2022,13.65,,7.35,2380.0,,,,,,1305.0,,
4843,"GEPIL, VILLAGE PALI, MOHABATABAD CRUSHER ZONE, FARIDABAD",Groundwater,HARYANA,2022,25.0,,7.1,1180.0,,,,,,650.0,0.7,
4847,"TUBEWELL NO. 4, HAILY MANDI, TEHSIL - PATAUDI (PWD), GURUGRAM",Groundwater,HARYANA,2022,24.25,,7.05,1370.0,,,,750.0,,755.0,,
4848,"TUBEWELL HSSIDC, NEAR PLOT NO. 7, SECTOR 37, GURUGRAM",Groundwater,HARYANA,2022,28.0,,7.4,1040.0,,,,,,570.0,0.9,
4849,"BOREWELL AT ENTRY GATE OF ANSAL PIONEER INDUSTRIAL PARK, PATHERI, BILASPUR, GURUGRAM",Groundwater,HARYANA,2022,26.8,,7.5,1410.0,,,,800.0,,770.0,,
4850,"BOREWELL OF WATER WORKS, SECTOR - 35, HSIIDC, NH - 8, GURUGRAM",Groundwater,HARYANA,2022,23.8,,7.1,1420.0,,,,900.0,,780.0,,
4852,"TUBEWELL AT FAUJI DHABA, GT KARNAL ROAD, PANIPAT",Groundwater,HARYANA,2022,,,8.19,904.0,2.4,0.38,,,,530.0,0.23,
1349,BRAHMSAROVAR LAKE AT KURUKSHETRA,Pond/Tank,HARYANA,2022,,,7.85,7.6,296.5,3.35,0.3,150.0,850.0,,,
1392,"KAUSSHALAYA LAKE, PINJORE, PANCHKULA",Pond/Tank,HARYANA,2022,,,7.0,7.8,345.5,2.8,0.3,400.0,1100.0,,,
3033,SOHNA LAKE,Pond/Tank,HARYANA,2022,,21.5,6.7,7.15,1160.0,7.0,1.4,5000.0,22500.0,,,
3032,"SULTANPUR LAKE, GURUGRAM",Pond/Tank,HARYANA,2022,,20.0,7.0,7.2,965.0,6.5,1.8,2475.0,6700.0,,,
4857,"SANHIT SAROVAR, KURUSHETRA",Pond/Tank,HARYANA,2022,,,7.5,7.6,609.5,2.7,0.3,200.0,700.0,,,
30018,RIVER GHAGGAR AT CHANDRAPUR SIPHON (HARYANA),River,HARYANA,2022,25.3,6.15,7.95,743.5,3.9,1.62,55006.5,550016.5,230.0,,,
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,River,HARYANA,2022,,6.85,7.7,501.5,4.4,0.3,950.0,1800.0,,,,
1884,RIVER GHAGGAR AT KALA AMB D/S MARKANDA,River,HARYANA,2022,,3.75,7.6,1654.5,19.5,0.34,1250.0,3700.0,,,,
30020,RIVER GHAGGAR AT OTTU WEIR (HARYANA),River,HARYANA,2022,26.75,5.85,8.3,923.5,13.0,2.335,851.0,5504.0,23.0,,,
30014,"RIVER GHAGGAR AT PARWANOO D/S,AMRAVATI, HARYANA",River,HARYANA,2022,25.0,6.2,8.0,478.5,2.0,2.34,35135.0,800550.0,560.0,,,
