stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1853,"Kharoon River Bundri, Raipur, Chhatisgarh.",River,CHHATTISGARH,2020,Safe,5.07,None,24.5,6.45,7.45,294.0,2.25,,11.0,43.0,
1105,"Hasdeo At U/S Korba, Chhatisgarh.",River,CHHATTISGARH,2020,Safe,1.63,None,25.65,7.5,7.05,5264.5,0.6,2.63,44.5,151.5,
1106,"Hasdeo At U/S Of Champa, Chhatisgarh.",River,CHHATTISGARH,2020,Unsafe,9.82,High BOD,24.5,7.2,7.95,324.0,4.35,4.05,22.0,96.0,
3165,Chhattisgarh,River,CHHATTISGARH,2020,Unsafe,6.28,Low DO,25.8,4.0,7.1,7620.5,0.8,5.05,74.5,258.5,2.0
3169,Chhattisgarh,River,CHHATTISGARH,2020,Unsafe,4.31,Low DO,25.85,4.3,7.1,6507.0,0.6,2.65,19.5,128.5,
3170,Chhattisgarh,River,CHHATTISGARH,2020,Safe,0.98,None,25.95,7.6,7.15,7918.5,0.4,2.3,19.0,19.0,
1848,"Arpa River D/S Of Bilaspur, Chhatisgarh.",River,CHHATTISGARH,2020,Safe,5.24,None,24.9,6.85,8.3,1769.0,2.25,5.25,32.0,148.5,
1849,"Kelo River U/S Of Raigarh, Chhatisgarh.",River,CHHATTISGARH,2020,Safe,6.07,None,23.0,6.9,7.3,1219.0,2.65,1.03,43.5,22.0,
1850,"Kelo River D/S Of Raigarh, Chhatisgarh.",River,CHHATTISGARH,2020,Unsafe,10.32,High BOD,23.0,6.55,7.6,214.0,4.6,1.175,16.0,57.5,
1854,Chhattisgarh,River,CHHATTISGARH,2020,Safe,4.84,None,30.0,7.55,7.45,,2.15,,7.0,43.0,2.0
1855,Chhattisgarh,River,CHHATTISGARH,2020,Safe,4.75,None,30.0,7.45,7.5,,2.1,,12.0,54.0,2.0
1856,Chhattisgarh,River,CHHATTISGARH,2020,Safe,5.39,None,30.0,7.5,7.45,,2.4,,8.0,37.5,2.0
