stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
,3440,Groundwater,UTTARAKHAND,2018,,,,,25.0,16.1,208.6,205.7,,1.4,,
,3441,Groundwater,UTTARAKHAND,2018,,,,,26.0,16.6,138.65,225.6,,1.2,,
,3442,Groundwater,UTTARAKHAND,2018,,,,,24.0,16.6,143.7,160.6,,1.6,,
,3443,Groundwater,UTTARAKHAND,2018,,,,,25.0,16.6,158.65,155.6,,2.0,,
,3444,Groundwater,UTTARAKHAND,2018,,,,,23.0,16.1,128.65,185.7,,2.0,,
,3445,Groundwater,UTTARAKHAND,2018,,,,,25.0,15.9,228.4,225.6,,1.2,,
,3446,Groundwater,UTTARAKHAND,2018,,,,,25.0,17.1,208.7,250.6,,1.4,,
,3447,Groundwater,UTTARAKHAND,2018,,,,,25.0,16.55,168.6,185.6,,1.8,,
,3448,Groundwater,UTTARAKHAND,2018,,,,,24.0,16.2,123.7,220.6,,1.2,,
,3449,Groundwater,UTTARAKHAND,2018,,,,,25.0,16.05,153.8,155.6,,2.0,,
,3437,Pond/Tank,UTTARAKHAND,2018,,,,,,8.0,,19.0,6.8,,,
"UPPER GANGA CANAL D/S
HARIKIPAURI, HARIDWAR",UTTARAKHAND,River,UTTARAKHAND,2018,19.0,8.9,7.945,,1.0,,,120.0,,,,
"UPP ER GANGA CANAL AT LALITA
RAO BRIDGE, HARIDWAR",UTTARAKHAND,River,UTTARAKHAND,2018,18.5,9.5,7.885,,1.0,,,120.0,,,,
"UPPER GANGA CANAL AT DAM
KOTHI, HARIDWAR",UTTARAKHAND,River,UTTARAKHAND,2018,19.0,9.5,7.96,,1.0,,,85.0,,,,
20048,SWARG-ASHRAM -1,River,UTTARAKHAND,2018,,,7.45,,10.0,,,,,,,
10148,RIVER GANGA AT HAR KI PAURI GHAT,River,UTTARAKHAND,2018,18.5,9.4,7.9,,1.0,,,115.0,,,,
20050,JAGJITPUR,River,UTTARAKHAND,2018,,,7.7,,10.4,,,,,,,
2732,DHELA RIVER U-S AT KASHIPUR MORADABAD ROAD BRIDGE,River,UTTARAKHAND,2018,22.5,5.5,7.25,270.0,8.0,,,,,,,
2730,PILKHAR RIVER AFTER BILASPUR RAMPUR,River,UTTARAKHAND,2018,,23.5,5.1,7.5,415.0,9.6,,,,,,
2736,"NANDAUR RIVER U/S SITARGANJ INDUSTRIAL AREA, US NAGAR",River,UTTARAKHAND,2018,25.5,6.6,7.6,390.0,6.0,,,,,,,
2737,"NANDAUR RIVER D-S SITARGANJ INDUSTRIAL AREA, US NAGAR",River,UTTARAKHAND,2018,23.5,6.6,7.6,450.0,6.0,,,,,,,
