stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
4857,"Sanhit Sarovar, Kurushetra",Pond/Tank,HARYANA,2021,Unsafe,30.95,"High BOD, High Total Coliform",,,7.15,7.4,500.0,4.0,0.24,5950.0,12050.0
1109,Western Yamuna Canal Wc- 1(Y.Nagar)100M D/S After Receiving Ind.&Sew.Effl,Canal,HARYANA,2021,Unsafe,9.11,High BOD,,7.2,7.4,1646.5,3.15,0.5,250.0,1400.0,
1110,Western Yamuna Canal Wc-2 (Near Karna Lake)G.T.Road Karnal,Canal,HARYANA,2021,Unsafe,44.53,"High BOD, High Fecal Coliform, High Total Coliform",,5.95,7.6,359.5,3.3,,4300.0,26750.0,
1113,"Western Yamuna Canal Wc-5 Sirsa Branch At Road Bridge, Karnal",Canal,HARYANA,2021,Unsafe,44.66,"High Fecal Coliform, High Total Coliform",,5.05,7.6,384.5,2.1,,8150.0,34150.0,
1114,Western Yamuna Canal Wc-6 Sirsa Branch At Rd.Bridge Jind Kaithal Road,Canal,HARYANA,2021,Unsafe,12.96,High BOD,,6.0,7.95,884.0,4.75,,215.0,1950.0,
1886,Western Yamuna Canal At Tajewala,Canal,HARYANA,2021,Unsafe,20.49,"High BOD, High Fecal Coliform, High Total Coliform",,6.9,7.15,343.5,3.5,0.12,1750.0,7150.0,
2056,Western Yamuna Canal At Damla D/S Of Yamuna Nagar,Canal,HARYANA,2021,Unsafe,12.45,"High BOD, High Fecal Coliform",,7.3,7.6,293.0,3.5,,700.0,2350.0,
3034,Western Yamuna Canal- Khubru Outfall,Canal,HARYANA,2021,Unsafe,20.1,"High BOD, High Fecal Coliform, High Total Coliform",26.0,6.7,7.7,252.0,3.45,,2250.0,4300.0,
4858,Agra Canal At Village Mandkola In Nuh Dist.,Canal,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",24.5,5.6,7.25,1750.0,21.0,,24500.0,143000.0,
1419,"Gurgaon Canal, Gc-1, (Near Badarpur Border)",Canal,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",25.5,5.4,7.25,1325.0,22.0,,20500.0,81000.0,
4859,"Confluence Of Southern Ghaggar Canal, Sheranwali Parallel Ghaggar Canal And Hisar Ghaggar Drain",Canal,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.6,8.1,2055.0,28.5,,148000.0,250000.0,
30018,River Ghaggar At Chandrapur Siphon (Haryana),River,HARYANA,2021,Unsafe,51.32,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",28.0,2.8,7.6,902.5,21.5,2.315,3100.0,12650.0,
1885,River Ghaggar At D/S Of Surajpur,River,HARYANA,2021,Unsafe,45.42,"High BOD, High Fecal Coliform, High Total Coliform",,6.15,7.95,480.0,4.1,0.59,4800.0,21400.0,
1884,River Ghaggar At Kala Amb D/S Markanda,River,HARYANA,2021,Unsafe,67.0,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",,3.25,8.15,1010.5,22.4,0.2,20900.0,74150.0,
30014,"River Ghaggar At Parwanoo D/S,Amravati, Haryana",River,HARYANA,2021,Unsafe,55.87,"High BOD, High Fecal Coliform, High Total Coliform",23.0,6.65,7.55,478.5,7.15,1.975,66400.0,143000.0,
30017,River Ghaggar At Sirsa Dabwali Road (Haryana),River,HARYANA,2021,Unsafe,57.65,"High BOD, High Fecal Coliform, High Total Coliform",27.0,5.45,7.55,924.0,7.95,3.485,55039.0,105245.0,
1887,River Ghaggar Before Ottu Weir (Before Mixing Of Satluj Canal Water),River,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.65,8.1,2065.0,28.0,,152000.0,305000.0,
1025,"River Ghaggar Gh-1 At Road Brdg. Sirsa, Debwali Road",River,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.5,8.2,2135.0,40.0,,155000.0,265000.0,
1026,River Ghaggar Gh-2 At Chandarpur Syphen,River,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.5,8.1,2790.0,34.5,,176000.0,285000.0,
30007,River Markanda At Naraingarh (Haryana),River,HARYANA,2021,Unsafe,60.4,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",29.0,4.9,7.2,672.0,16.0,0.77,1000000.0,2450011.5,
2625,River Markanda D/S Kala Amb/ Boundary Of Haryana,River,HARYANA,2021,Safe,4.24,None,21.5,7.95,7.5,449.0,1.75,0.67,34.5,270.0,
3047,Water Works- Gurgaon,Drain/STP/WTP,HARYANA,2021,Safe,3.03,None,14.5,6.55,7.15,825.0,,,165.0,2200.0,
4861,"Near Huda/ Hsvp Water Works, Basai, Gurugram",Drain/STP/WTP,HARYANA,2021,Unsafe,2.83,Low DO,21.0,4.85,7.55,760.0,1.0,,2.0,2.0,
3048,Water Works- Faridabad,Drain/STP/WTP,HARYANA,2021,Safe,2.23,None,20.0,9.7,7.36,183.0,1.0,0.3,2.0,2.0,
30028,"River Yamuna At Buriya U/S Jagadhari, Mandoli, Haryana",River,HARYANA,2021,Unsafe,10.12,"High Fecal Coliform, High Total Coliform",20.6,9.05,7.5,279.0,1.3,0.62,706.5,5511.5,66.0
30035,River Yamuna At Hathnikund,River,HARYANA,2021,Unsafe,14.9,"High Fecal Coliform, High Total Coliform",21.0,8.0,7.6,252.5,1.65,0.62,1104.0,8524.5,66.0
1117,"River Yamuna At Hathnikund, Yamunanagar",River,HARYANA,2021,Unsafe,25.31,"High BOD, High Fecal Coliform, High Total Coliform",,7.35,7.85,252.0,4.15,0.34,2505.0,7600.0,
1496,"River Yamuna At Kalanaur, Yamuna Nagar",River,HARYANA,2021,Unsafe,29.05,"High BOD, High Fecal Coliform, High Total Coliform",,7.65,7.85,290.0,3.3,0.3,3200.0,11150.0,
4914,"River Yamuna At Manglaura, Karnal",River,HARYANA,2021,Unsafe,39.72,"High BOD, High Fecal Coliform, High Total Coliform",26.5,8.4,7.65,368.0,4.55,0.81,6508.5,12023.0,1756.5
30032,"River Yamuna At Sonauli Road, Shamli Border , Panipat (Haryana)",River,HARYANA,2021,Unsafe,43.11,"High BOD, High Fecal Coliform, High Total Coliform",31.0,9.0,7.35,291.0,5.5,0.82,5524.5,13620.0,406.5
30029,"River Yamuna At Sonipat, Baghpat Road(Haryana)",River,HARYANA,2021,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",31.0,7.5,7.35,591.0,11.5,0.93,39565.0,110105.0,411.5
1119,River Yamuna At Sonepat,River,HARYANA,2021,Unsafe,46.66,"High Fecal Coliform, High Total Coliform",,6.05,7.7,424.5,3.0,0.3,5900.0,28400.0,
10005,"River Yamuna At Palla,Sonepat",River,HARYANA,2021,Unsafe,45.31,"High BOD, High Fecal Coliform, High Total Coliform",,6.25,7.75,1974.0,3.6,0.3,11100.0,21650.0,
1497,"River Yamuna At Rahimpur Ka Nagla, Near Flyover Bridge (Mazawali)",River,HARYANA,2021,Unsafe,75.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",29.5,1.05,7.35,1317.5,22.0,0.79,1000000.0,5000000.0,350039.0
30031,River Yamuna At Hasanpur,River,HARYANA,2021,Unsafe,70.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",28.5,2.45,7.65,1107.5,24.0,0.875,915000.0,3565000.0,1101300.0
30024,"River Yamuna At Mohena Palwal Road, Haryana",River,HARYANA,2021,Unsafe,75.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",28.0,1.05,7.4,1398.0,20.0,0.67,90500.0,1205500.0,351200.0
