stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
3601,KARIHOBANAHALLI LAKE,Pond/Tank,KARNATAKA,2016,,26.3,3.55,7.1,2104.5,24.5,2.4,552050.0,1745450.0
3602,BELLANDUR LAKE,Pond/Tank,KARNATAKA,2016,,28.5,3.2,7.1,1130.5,36.0,5.0,35035000.0,110750000.0
3608,VARTHUR LAKE,Pond/Tank,KARNATAKA,2016,,31.0,2.65,6.95,1174.0,13.0,2.0,3539500.0,110650000.0
3610,TUBRAHALLI LAKE,Pond/Tank,KARNATAKA,2016,,30.5,2.75,7.55,1429.5,22.0,2.1,2339500.0,7150000.0
3611,KAIKONDANAHALLI LAKE,Pond/Tank,KARNATAKA,2016,,30.5,4.85,7.7,910.5,10.25,2.6,3966500.0,8785000.0
3612,AGARAM LAKE,Pond/Tank,KARNATAKA,2016,,30.5,3.75,7.3,1051.5,27.25,1.7,39516500.0,86047000.0
3614,PUTTENAHALLI LAKE (S),Pond/Tank,KARNATAKA,2016,,30.5,4.4,7.35,1009.5,9.3,3.65,2453950.0,4717400.0
3615,ARAKERE LAKE,Pond/Tank,KARNATAKA,2016,,30.5,5.35,7.6,1144.0,24.0,2.15,2474500.0,8627100.0
3616,KALENA AGRAHARA LAKE,Pond/Tank,KARNATAKA,2016,,30.0,6.05,8.0,1173.5,11.0,1.65,3961500.0,5489500.0
3617,HULIMAVU LAKE,Pond/Tank,KARNATAKA,2016,,30.5,4.6,7.4,1213.5,8.15,1.5,5451100.0,27113900.0
3618,SINGASANDRA LAKE,Pond/Tank,KARNATAKA,2016,,30.0,3.6,7.6,802.5,9.5,1.6,3957050.0,11067250.0
3620,PARAPPANA AGRAHARA LAKE,Pond/Tank,KARNATAKA,2016,,27.5,5.05,7.25,754.5,11.85,1.8,3535000.0,4950000.0
3621,HARALAKUNTE LAKE,Pond/Tank,KARNATAKA,2016,,30.5,5.5,7.6,1010.5,6.5,1.15,2302450.0,5458600.0
3622,SOMASUNDRA PALYA LAKE,Pond/Tank,KARNATAKA,2016,,30.0,3.55,7.5,4042.5,120.0,11.5,16531500.0,54600000.0
3624,PUTTENAHALLI LAKE,Pond/Tank,KARNATAKA,2016,,31.5,2.1,7.2,1222.0,299.0,6.4,5452300.0,8758750.0
3625,HEBBAL LAKE,Pond/Tank,KARNATAKA,2016,,31.0,6.05,7.55,888.0,6.5,5.4,6005450.0,8617250.0
3627,JAKKUR LAKE,Pond/Tank,KARNATAKA,2016,,32.0,6.7,7.8,1345.0,9.5,5.6,876500.0,1790000.0
3644,MULBHAGAL LAKE,Pond/Tank,KARNATAKA,2016,,29.0,6.95,7.9,1555.0,10.5,1.15,866500.0,1407400.0
3645,DEVARAYASAMUDRA LAKE,Pond/Tank,KARNATAKA,2016,,28.5,6.8,7.6,303.5,3.2,1.0,860135.0,2710650.0
3646,NARASAPURA LAKE,Pond/Tank,KARNATAKA,2016,,30.5,5.65,7.9,630.0,5.35,0.95,2300165.0,5450860.0
3649,BUGUDANAHALLI LAKE,Pond/Tank,KARNATAKA,2016,,29.5,7.3,7.8,131.5,5.5,7.6,875165.0,875395.0
3659,MATHANA KERE,Pond/Tank,KARNATAKA,2016,,26.0,6.9,8.8,1115.0,16.0,0.75,6315.0,22900.0
3660,HUNASINA KERE,Pond/Tank,KARNATAKA,2016,,26.5,7.2,8.85,1080.0,12.5,0.5,5170.0,22700.0
3661,KOKKANAGHATTADODDAKERE,Pond/Tank,KARNATAKA,2016,,26.5,7.6,8.6,744.0,13.0,1.35,665.0,2450.0
3667,SATHENAHALLIDODDAKERE,Pond/Tank,KARNATAKA,2016,,25.5,7.35,8.15,695.0,5.0,0.15,490.0,2000.0
3669,SHELERAMANAHALLIKERE,Pond/Tank,KARNATAKA,2016,,25.5,6.95,8.25,400.0,4.0,0.15,515.0,2200.0
3559,HULLIGE TANK,Pond/Tank,KARNATAKA,2016,,28.0,6.9,7.95,726.5,32.0,0.15,970.0,1850.0
3560,MAVENAKERE,Pond/Tank,KARNATAKA,2016,,29.0,6.4,9.1,2373.0,24.0,0.2,8250.0,8800.0
3561,HUNDIKERE (KOPPAL),Pond/Tank,KARNATAKA,2016,,29.5,6.75,7.9,779.5,6.25,0.2,4610.0,1050.0
3565,PILIKULA TANK,Pond/Tank,KARNATAKA,2016,,29.5,6.45,7.1,139.0,2.0,0.4,113.5,466.5
3588,KARANJIKERE,Pond/Tank,KARNATAKA,2016,,28.0,7.8,8.5,672.5,6.9,0.65,1160.0,4350.0
3589,MADIWALA TANK,Pond/Tank,KARNATAKA,2016,,30.0,3.8,7.35,754.5,19.0,2.2,3951350.0,17417250.0
3590,LALBAGH TANK,Pond/Tank,KARNATAKA,2016,,25.95,8.8,7.75,530.5,6.0,2.2,395245.0,1266200.0
3594,SANKEY TANK,Pond/Tank,KARNATAKA,2016,,27.0,6.65,7.9,420.5,4.5,0.6,721500.0,1756500.0
3595,BYRASANDRA TANK,Pond/Tank,KARNATAKA,2016,,31.0,9.2,8.05,889.0,12.0,17.75,706650.0,1107450.0
3597,HESARAGHATTA TANK,Pond/Tank,KARNATAKA,2016,,31.0,6.45,6.8,119.5,13.0,2.5,1655500.0,8650000.0
3598,HEROHALLI TANK,Pond/Tank,KARNATAKA,2016,,27.5,5.1,7.55,1967.5,25.0,6.55,4701300.0,10617400.0
3599,MADAVARA TANK,Pond/Tank,KARNATAKA,2016,,28.5,6.45,7.8,1194.5,56.5,7.6,10605500.0,17267400.0
3600,SHIVAPURA TANK,Pond/Tank,KARNATAKA,2016,,26.85,4.55,7.05,1579.0,93.0,9.3,7055450.0,11063900.0
3603,VENGAIHNAKERE,Pond/Tank,KARNATAKA,2016,,29.5,3.7,7.25,1362.0,45.0,2.5,23024500.0,54650000.0
3604,DODDANAKUNDI TANK,Pond/Tank,KARNATAKA,2016,,30.0,4.15,7.5,1200.0,15.0,1.5,3505500.0,8700000.0
3605,YELLAMALLAPPA TANK,Pond/Tank,KARNATAKA,2016,,32.0,2.8,7.15,1358.5,10.5,3.8,5485000.0,8850000.0
3606,DASARAHALLI TANK,Pond/Tank,KARNATAKA,2016,,28.0,8.1,7.7,1057.5,8.5,7.25,6005450.0,8756500.0
3607,KALKERE TANK,Pond/Tank,KARNATAKA,2016,,28.0,,7.0,1313.0,22.0,2.0,79000.0,220000.0
3619,BEGUR TANK,Pond/Tank,KARNATAKA,2016,,30.0,4.55,7.55,1082.0,8.4,1.3,745450.0,2147400.0
3626,NAGAVARA TANK,Pond/Tank,KARNATAKA,2016,,31.5,6.0,7.4,830.5,4.5,4.9,2466500.0,6550000.0
3629,ALLASANDRA TANK,Pond/Tank,KARNATAKA,2016,,31.0,8.3,8.1,876.0,8.5,6.2,5453500.0,11063900.0
3630,YELAHANKA TANK,Pond/Tank,KARNATAKA,2016,,32.0,7.65,8.3,906.5,9.0,6.2,3500650.0,4717400.0
3632,VEERAPURA TANK,Pond/Tank,KARNATAKA,2016,,25.5,4.6,7.1,1195.5,16.0,1.55,5453500.0,11067400.0
3634,DEVARAKERE TANK,Pond/Tank,KARNATAKA,2016,,29.5,5.65,7.6,1047.0,11.0,16.5,400450.0,887100.0
3635,MALATHAHALLI TANK,Pond/Tank,KARNATAKA,2016,,30.35,7.3,7.35,1282.0,16.5,3.45,653950.0,2716500.0
3637,BYRAMANGALA TANK,Pond/Tank,KARNATAKA,2016,,30.5,2.2,7.45,1238.5,12.5,3.7,877000.0,1790000.0
3640,UTTARAHALLI DORAIKERE TANK,Pond/Tank,KARNATAKA,2016,,30.7,4.65,7.35,578.5,53.0,18.05,397450.0,1217400.0
3641,DHOREKERE TANK,Pond/Tank,KARNATAKA,2016,,31.6,5.95,7.95,630.0,41.0,22.5,1107300.0,2718750.0
3643,BEENNIGANAHALLI TANK,Pond/Tank,KARNATAKA,2016,,30.0,4.15,7.3,1247.5,64.0,2.45,24535000.0,86100000.0
3648,MYDALA TANK,Pond/Tank,KARNATAKA,2016,,30.5,7.05,7.2,285.0,5.0,10.5,2135450.0,1772000.0
3650,MELEKOTE TANK,Pond/Tank,KARNATAKA,2016,,30.0,7.5,7.5,1173.5,15.5,25.05,1203500.0,1751050.0
3651,BHEEMSANDRA TANK,Pond/Tank,KARNATAKA,2016,,30.0,3.05,7.1,1709.5,15.5,27.3,4711500.0,11056500.0
3653,DODDAKERE TANK,Pond/Tank,KARNATAKA,2016,,31.5,6.8,7.15,297.5,3.5,3.0,3500165.0,6000395.0
3654,GOTTIGERE LAKE,Pond/Tank,KARNATAKA,2016,,30.5,6.25,7.7,1803.0,11.5,15.85,476500.0,617400.0
3656,NALLIKATTE KERE TANK,Pond/Tank,KARNATAKA,2016,,27.0,6.5,7.4,480.0,2.0,0.2,410.0,2400.0
3657,KAACHACHALLI KOPPALUKERE TANK,Pond/Tank,KARNATAKA,2016,,25.5,3.05,7.8,650.0,5.5,0.15,480.0,2300.0
3662,KAWSHIKAKERE TANK,Pond/Tank,KARNATAKA,2016,,25.0,7.15,8.5,675.0,6.0,0.1,645.0,2255.0
3663,JOLADAKATTE TANK,Pond/Tank,KARNATAKA,2016,,25.5,6.7,8.2,475.0,4.0,0.15,535.0,2600.0
3664,BASAVANAHALLIKERE TANK,Pond/Tank,KARNATAKA,2016,,26.0,6.8,8.1,420.0,2.0,0.1,430.0,1600.0
3665,LINGAPPANAKATTE TANK,Pond/Tank,KARNATAKA,2016,,25.5,5.25,7.9,570.0,8.5,0.15,625.0,3200.0
3666,GANIGARAHOSAHALLIKERE TANK,Pond/Tank,KARNATAKA,2016,,27.0,6.65,7.75,410.0,2.5,0.15,460.0,2200.0
3668,SODHARAHALLIKERE TANK,Pond/Tank,KARNATAKA,2016,,27.0,7.25,7.85,410.0,5.5,0.15,385.0,2000.0
3670,HAINARAKATTE TANK,Pond/Tank,KARNATAKA,2016,,26.0,6.7,7.6,380.0,2.0,0.1,330.0,2400.0
3671,HANUMANTHAPURAKATTE TANK,Pond/Tank,KARNATAKA,2016,,26.0,5.5,8.3,355.0,3.0,0.5,420.0,1650.0
3672,SANKALAPURAKERE TANK,Pond/Tank,KARNATAKA,2016,,28.0,6.4,7.7,610.0,3.0,0.1,330.0,2100.0
3673,HAVALIKERE TANK,Pond/Tank,KARNATAKA,2016,,26.5,4.75,7.75,1165.0,9.5,0.1,755.0,3000.0
3674,SATHAMANGALAKERETANK,Pond/Tank,KARNATAKA,2016,,27.0,4.8,7.5,410.0,3.0,0.2,700.0,4300.0
3675,B KALEHALLIKERE TANK,Pond/Tank,KARNATAKA,2016,,28.0,6.7,7.0,460.0,4.0,0.1,480.0,2100.0
3676,THAVENAHALLIKERE TANK,Pond/Tank,KARNATAKA,2016,,27.5,5.2,7.8,440.0,4.5,0.3,710.0,3150.0
3677,SHARANABAWESHWARA KERE TANK,Pond/Tank,KARNATAKA,2016,,29.0,6.25,8.7,1492.5,10.75,0.25,465.0,823.0
3679,BHUTANALA LAKE,Pond/Tank,KARNATAKA,2016,,32.0,6.45,8.3,1060.0,6.15,8.0,456.5,1350.0
3680,KILLA LAKE,Pond/Tank,KARNATAKA,2016,,29.0,7.0,7.9,780.0,3.1,2.75,4750.0,8800.0
3681,ANGOL MI TANLTANK,Pond/Tank,KARNATAKA,2016,,24.0,1.95,6.9,615.0,6.25,1.1,5900.0,12500.0
3682,KAKATI POND,Pond/Tank,KARNATAKA,2016,,30.0,5.0,8.45,2290.0,14.75,2.2,4900.0,8650.0
3683,HEREKERETANK,Pond/Tank,KARNATAKA,2016,,26.0,4.35,7.15,1006.0,134.5,1.9,535.0,1800.0
3684,KELEGERETANK,Pond/Tank,KARNATAKA,2016,,25.5,7.15,8.25,1150.5,6.55,1.1,505.0,1037.5
3685,NAVALOORU LAKE,Pond/Tank,KARNATAKA,2016,,25.0,6.15,8.6,1030.0,9.6,1.05,515.0,1350.0
3686,NIRASAGARAKERETANK,Pond/Tank,KARNATAKA,2016,,28.5,7.55,8.15,538.5,4.0,0.5,82.5,197.5
3687,NUGGIKERETANK,Pond/Tank,KARNATAKA,2016,,26.0,6.7,8.05,1150.0,8.85,1.9,300.0,970.0
3688,SUDANAKERETANK,Pond/Tank,KARNATAKA,2016,,26.0,6.3,8.05,1131.0,5.65,1.25,505.0,1075.0
3689,SOMESHWARAKERETANK,Pond/Tank,KARNATAKA,2016,,25.5,6.25,7.8,896.0,11.3,2.5,330.0,1012.5
3690,UNAKALKERETANK,Pond/Tank,KARNATAKA,2016,,26.0,6.65,8.1,1195.0,6.3,1.85,535.0,1350.0
3691,VIMANABHUTHIKERE TANK,Pond/Tank,KARNATAKA,2016,,26.5,6.8,7.7,139.0,2.5,0.05,120.0,360.0
3692,KUNDUVADAKERETANK,Pond/Tank,KARNATAKA,2016,,26.5,6.85,7.7,170.0,3.3,0.15,215.0,570.0
3693,BHATHIKERETANK,Pond/Tank,KARNATAKA,2016,,26.5,5.7,7.35,855.0,16.0,0.45,5650.0,10500.0
3694,SHANTHISAGARKERETANK,Pond/Tank,KARNATAKA,2016,,27.5,7.15,7.65,314.0,2.9,0.35,1155.0,2675.0
3695,KONDAGGIKERETANK,Pond/Tank,KARNATAKA,2016,,26.5,6.9,7.65,320.0,4.35,0.25,1170.0,2675.0
3696,AIANAKERETANK,Pond/Tank,KARNATAKA,2016,,29.0,8.5,7.7,3490.0,51.5,1.9,47500.0,84500.0
1182,KRISHNA U/S OF UGARKHURD BARRAGE,River,KARNATAKA,2016,26.5,7.45,7.65,883.0,3.0,6.7,515.0,4585.0,
1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,River,KARNATAKA,2016,26.0,7.55,7.6,810.1,3.15,3.05,575.0,885.0,
1181,KRISHNA D/S OF NARAYANPURA DAM,River,KARNATAKA,2016,32.5,7.35,7.95,665.0,1.9,1.7,458.0,915.5,
1028,KRISHNA AT TINTINI BRIDGE,River,KARNATAKA,2016,27.5,7.1,8.3,633.5,2.5,0.15,370.0,1850.0,
1170,KRISHNAD/S OF DEVASAGAR BDG.,River,KARNATAKA,2016,29.5,7.6,7.8,995.0,2.75,0.15,570.0,1250.0,
2781,KRISHNA D/S OF ALAMATTI DAM,River,KARNATAKA,2016,32.5,7.5,7.95,1080.0,1.7,1.45,458.0,911.0,
1183,BHIMA D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,River,KARNATAKA,2016,28.5,6.4,8.45,548.0,3.05,0.0,167.0,240.0,
1184,BHIMA D/S FEROZABAD VILLAGE,River,KARNATAKA,2016,28.5,6.45,8.2,577.5,4.2,0.0,116.5,120.0,
1888,BHIMA AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,River,KARNATAKA,2016,29.0,6.35,8.25,574.0,3.4,0.0,490.0,885.0,
1167,BHIMA D/S OF BDG. NEAR YADGIR,River,KARNATAKA,2016,30.0,7.15,8.1,1042.5,2.5,0.15,870.0,4450.0,
1185,GHATPRABHA D/S OF MUDHOL RD. CROSS BDG,River,KARNATAKA,2016,29.5,6.55,7.9,790.0,17.8,1.95,820.0,1000.0,
1163,GHATPRABHA AT W.A. POINT TO GOKAK TOWN,River,KARNATAKA,2016,26.5,6.7,7.2,835.0,130.1,1.25,535.0,910.0,
1187,MALPRABHA D/S OF KHANAPUR VILLAGE,River,KARNATAKA,2016,26.5,7.65,7.6,365.0,8.65,0.65,515.0,925.0,
1164,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI, DHARWAR",River,KARNATAKA,2016,31.0,8.7,7.95,390.0,1.55,1.0,890.0,1165.0,
1186,MALPRABHA D/S OF AIHOLE TOWN,River,KARNATAKA,2016,28.0,7.4,7.75,850.0,4.5,1.4,520.0,940.0,
2764,MALPRABHA AT BADAMI BRIDGE,River,KARNATAKA,2016,27.0,7.6,7.6,1085.0,4.05,1.25,700.0,1250.0,
38,TUNGHABHADRA AT HONNALI BRIDGE,River,KARNATAKA,2016,27.5,6.8,7.55,255.0,3.0,0.2,520.0,1375.0,
1029,TUNGHABHADRA AT HARALAHALLI BRIDGE,River,KARNATAKA,2016,18.65,7.25,7.7,354.0,3.65,0.3,700.0,1550.0,
29,TUNGHABHADRA AT ULLANUR,River,KARNATAKA,2016,29.5,7.45,7.9,901.0,2.3,0.2,920.0,1250.0,
2766,TUNGABHADRA AT NEW BRIDGE,River,KARNATAKA,2016,27.5,7.3,7.5,316.5,2.35,0.2,490.0,920.0,
2767,TUNGABHADRA U/S OF HPF,River,KARNATAKA,2016,27.5,7.2,7.55,281.0,2.5,0.2,690.0,1215.0,
2768,TUNGABHADRA D/S OF HPF,River,KARNATAKA,2016,29.0,6.05,7.4,959.0,11.5,0.7,1300.0,2850.0,
2769,TUNGABHADRA AT JACKWELL POINT,River,KARNATAKA,2016,29.0,5.9,7.5,471.0,5.9,0.5,1670.0,5300.0,
2770,TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE,River,KARNATAKA,2016,28.5,7.2,7.65,500.0,5.5,0.5,5400.0,16850.0,
1168,TUNGHA D/S OF SHIMOGA TOWN,River,KARNATAKA,2016,28.5,6.75,7.65,280.0,3.65,0.25,45650.0,81400.0,
1895,KAGINA D/S OF SEWAGE DISPOSAL POINT,River,KARNATAKA,2016,27.0,6.45,8.1,468.0,3.15,0.0,454.0,813.5,
1896,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,River,KARNATAKA,2016,27.5,7.1,7.75,214.5,3.1,0.2,1850.0,18200.0,
1091,BHADRA D/S MALLESWARAM OF KIOCL,River,KARNATAKA,2016,23.0,5.655,7.6,430.0,1.5,0.3,425.0,1650.0,
1387,BHADRA D/S OF BHADRAVATHI,River,KARNATAKA,2016,28.5,6.25,7.4,231.5,5.25,0.2,3400.0,10100.0,
1169,"BHADRA D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR",River,KARNATAKA,2016,28.5,6.6,7.45,236.0,4.0,0.2,3100.0,6950.0,
2765,"BHADRA U/S OF MPM,",River,KARNATAKA,2016,27.0,6.95,7.6,199.0,2.5,0.15,205.0,590.0,
2771,BHADRA U/S OF KIOCL,River,KARNATAKA,2016,22.0,5.75,7.55,345.0,1.5,0.15,300.0,1310.0,
2777,KAGINA AT SHAHABAD BRIDGE,River,KARNATAKA,2016,27.5,6.45,8.15,471.0,3.2,0.0,813.5,817.5,
2763,ASANGI NALLA AT ASANGI VILLAGE,River,KARNATAKA,2016,31.0,7.05,7.8,1190.0,17.3,0.8,505.0,870.0,
2776,TUNGABHADRA D/S OF GANGAWATHI,River,KARNATAKA,2016,29.5,7.0,7.95,668.0,2.4,0.15,720.0,3650.0,
1198,CAUVERY D/S NAPOKULU BDG,River,KARNATAKA,2016,26.0,6.85,7.7,124.0,1.35,0.2,254.0,335.5,
1195,CAUVERY U/SKUSHAL NAGAR (NEAR BAICHANAHALLI),River,KARNATAKA,2016,26.5,7.35,7.65,234.0,1.7,0.25,405.0,1320.0,
33,"CAUVERY AT KRS DAM, BALAMURIKSHETRA",River,KARNATAKA,2016,25.5,6.5,8.25,219.0,1.95,0.25,375.0,1165.0,
34,CAUVERY AT SATHYAGALAM BRIDGE,River,KARNATAKA,2016,28.0,6.75,8.15,340.0,2.1,0.55,715.0,2170.0,
1171,"CAUVERYD/S SRI RANGAPATTANNA, OF ROAD BDG",River,KARNATAKA,2016,26.0,5.6,8.05,266.0,3.0,0.25,1550.0,4700.0,
1386,CAUVERY D/S OF KAREKUARA VILLAGE,River,KARNATAKA,2016,25.5,6.8,8.2,232.0,1.85,0.25,555.0,950.0,
2773,CAUVERY AT BANNUR BRIDGE,River,KARNATAKA,2016,26.0,6.35,7.9,323.0,2.2,0.9,1320.0,1890.0,
2774,CAUVERY AT RANGANATHITTU,River,KARNATAKA,2016,24.5,6.95,8.15,275.0,2.05,0.25,1246.0,1645.0,
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,Canal,KARNATAKA,2016,30.0,6.45,7.25,107.0,1.0,1.15,71.5,191.0,
1893,YAGACHI NEAR PUMPING STATION. HASSAN CITY,Canal,KARNATAKA,2016,28.5,6.15,8.0,605.0,2.5,0.15,1155.0,3250.0,
1199,HEMAVATI D/S OF HOLENARASIPURA TOWN AT RAMADEVALA WEIR,Canal,KARNATAKA,2016,28.5,7.95,7.75,240.0,1.5,0.1,575.0,1950.0,
1200,"SHIMSHA D/S OF HIGHWAY BRIDGE, YEDIYAR",Canal,KARNATAKA,2016,31.0,7.4,7.65,333.5,3.0,1.1,54730.0,173045.0,
1166,"SHIMSHA D/S OF BRIDGE, HALAGUR",Canal,KARNATAKA,2016,25.5,4.25,8.35,752.0,4.4,0.6,1015.0,4600.0,
1165,ARKAVATHI D/S OF KANAKAPURA TOWN,Canal,KARNATAKA,2016,30.5,2.6,7.6,1351.0,10.0,10.35,8608750.0,17417250.0,
2778,ARKAVATHI AT T.G. HALLI RESERVOIR,Canal,KARNATAKA,2016,25.0,5.35,7.75,1200.0,6.5,7.5,384700.0,893750.0,
1196,LAKSHMANTIRTHA D/S OF HUNSUR TOWN,Canal,KARNATAKA,2016,26.0,3.6,7.85,692.0,6.0,1.3,1460.0,5050.0,
2772,LAKSHMANTIRTHA D/S OF KATTEMALAVADI,Canal,KARNATAKA,2016,27.0,6.0,8.15,486.0,3.05,0.6,1805.0,2465.0,
1197,KABBANI D/S SARAGUR VILLAGE,Canal,KARNATAKA,2016,25.0,6.25,7.75,316.0,2.45,0.35,290.0,1270.0,
41,KABBANI AT CAUSE WAY SATTUR,Canal,KARNATAKA,2016,27.0,,7.1,120.0,1.0,0.25,31.0,56.0,
1445,KABBANI AT WATER INTAKE OF KIADB AT NANJANGUD,Canal,KARNATAKA,2016,25.5,6.3,8.2,173.0,2.0,0.25,885.0,1240.0,
2775,"KABINI AT BATHING GHAT, NANJANAGUD",Canal,KARNATAKA,2016,26.0,5.7,7.8,205.0,3.85,0.3,3280.0,4800.0,
