stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1397,"KRISHNA NAGAR BOREWELL, PUMPING STATION, EAST COAST ROAD, LAWSPET, NEAR DEPUTY COLLECTOR OFFICE, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,6.07,1123.0,,8.93,,,,627.0,,
1398,"THENGAITHITTU BOREWELL, PUMPING STATION, II CROSS, PUDHU NAGAR, THENGAITHITTU, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,6.29,2030.0,,1.75,,,,1209.0,,
1453,"MUTHIRAIPPALAYAM BOREWELL, PUMPING STATION, MUTHIRAIPPALAYAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,30.5,,6.54,955.0,,4.12,,,,494.0,,
1454,"PONDICHERRY UNIVERSITY BOREWELL, PUMPING STATION, STAFF QUARTERS, PONDICHERRY UNIVERSITY CAMPUS, KALAPET, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,5.7,560.0,,2.43,,,,292.0,,
1687,"CHETTY KOIL OPENWELL, CHETTY KOIL, MISSION STREET, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,30.0,,7.32,2370.0,,0.32,,,,1143.0,,
1688,"KATTERIKUPPAM BOREWELL, PUMPING STATION, ERIKKARAI ROAD, KATTERIKUPPAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,29.5,,7.33,1038.0,,0.64,,,,437.0,,
2009,"KURUMBAPET BOREWELL, PUMPING STATION, GOPALAN KADAI ROAD, KURUMBAPET, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,6.55,916.0,,4.08,,,,401.0,,
2010,"METTUPALAYAM BOREWELL, PUMPING STATION, PIPDIC INDUSTRIAL ESTATE, METTUPALAYAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,6.39,1504.0,,0.76,,,,955.0,,
2011,"URUVAIYAR BOREWELL, PUMPING STATION, LAKSHMI NARASIMMAR NAGAR, URUVAIYAR, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,7.1,2850.0,,1.85,,,,1512.0,,
2012,"MARUTHI SCHOOL BOREWELL, MARUTHI SCHOOL, MARUTHI NAGAR, KARUVADIKUPPAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,6.38,2290.0,,1.45,,,,1141.0,,
2013,"T.R.PATTINAM BOREWELL, PUMPING STATION, NAGAPATTINAM MAIN ROAD, T.R. PATTINAM, KARAIKAL, U.T OF PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,28.15,,8.565,2375.0,,0.32,,,,1067.0,,
2014,"VADAMATTAM BOREWELL, PUMPING STATION, KOTTUCHERRY - NEDUNKADU ROAD, VADAMATTAM, KARAIKAL, U.T OF PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,28.9,,8.595,1785.0,,0.38,,,,848.5,,
2446,"PALLUR OPENWELL, GOVT HEALTH STAFF QUARTERS CAMPUS, PALLUR, MAHE, U.T OF PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,27.5,,5.44,344.0,,3.89,,,,270.0,,
2447,"PANDAKKAL OPENWELL, KIZHAKKU EDUTHA COLONY, PANTHAKKAL, MAHE, U.T OF PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,27.0,,5.4,102.0,,1.2,,,,50.0,,
3882,"ECHANGADU BOREWELL, PUMPING STATION, PANITHITTU ROAD, ECHANGADU, KIRUMAMPAKKAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,32.0,,6.38,630.0,,0.32,,,,265.0,,
3883,"BAHOUR BOREWELL, PUMPING STATION, BAHOUR LAKE ROAD, BAHOUR, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,32.0,,6.78,767.0,,0.32,,,,206.0,,
3884,"CHEVALIER SELLANE GOVT SCHOOL BOREWELL, CHEVALIER SELLANE GOVT HIGHER SECONDARY SCHOOL, EAST COAST ROAD, KALAPET, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,31.0,,7.31,1247.0,,4.84,,,,640.0,,
3885,"SEDARAPET BOREWELL, PUMPING STATION, DHANDERAR KULAM, SEDARAPET, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,29.0,,6.82,2110.0,,3.04,,,,1150.0,,
3886,"KOTHAPURINATHAM BOREWELL, PUMPING STATION, THIRUVANDOR KOIL MAIN ROAD, KOTHAPURINATHAM, PUDUCHERRY.",Groundwater,PUDUCHERRY,2022,32.0,,7.35,1353.0,,3.0,,,,647.0,,
4631,"THIRUKKANUR BOREWELL, PUMPING STATION, OPP. BONNE NEHRU HIGHER SECONDAR SCHOOL, THIRUKKANUR, MCP",Groundwater,PUDUCHERRY,2022,30.5,,7.51,1376.0,,0.74,,,,624.0,,
4632,"MADUKARAI BOREWELL, PUMPING STATION, MOLAPAKKAM ROAD, NEAR DR THOPPU, MADUKARAI, PUDUCHERRY",Groundwater,PUDUCHERRY,2022,30.0,,7.06,2300.0,,5.48,,,,1100.0,,
4633,"PANITHITTU BOREWELL, PUMPNG STATION, PANITHITTU ROAD, KIRUMAMPAKKAM, PUDUCHERR.Y",Groundwater,PUDUCHERRY,2022,31.0,,6.3,1196.0,,1.8,,,,483.0,,
1685,"RIVER ARASALAR RIVER, VIZHUTHIYUR ROAD, ODUDHURAI, KARAIKAL, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,29.3,6.4,7.8,928.0,1.65,0.32,86.0,801.0,86.0,,,
2443,"RIVER GAUTAMI-GODAVARI NEAR ADAVIPOLAM, YANAM, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,29.0,7.3,8.0,16600.0,1.0,0.32,,,,,,
2442,"RIVER GAUTAMI-GODAVARI RIVER NEAR BALAYOGI BRIDGE, YANAM, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,30.0,8.5,8.3,9800.0,1.0,0.32,,,,,,
2445,"RIVER MAHE RIVER, MAHE REGION, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,26.0,6.9,6.5,133.0,1.0,1.86,,,,,,
2442,"GAUTAMI-GODAVARI RIVER NEAR BALAYOGI BRIDGE, YANAM, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,30.0,8.5,8.29,9800.0,,0.32,,,,,,
2443,"GAUTAMI-GODAVARI RIVER NEAR ADAVIPOLAM, YANAM, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,29.0,7.3,7.99,16600.0,,0.32,,,,,,
2444,"CORINGA RIVER (TIDAL LOCK) LE CAFE RESTAURANT, YANAM, U.T OF PUDUCHERRY",River,PUDUCHERRY,2022,29.0,7.0,8.03,10460.0,,0.32,,,,,,
1689,"CHUNNAMBAR RIVER, KILINJIKUPPAM ROAD, NONANKUPPAM, PUDUCHERRY.",River,PUDUCHERRY,2022,31.0,8.55,8.69,1232.5,4.25,0.32,191.5,811.5,101.5,,,
1685,"ARASALAR RIVER, VIZHUTHIYUR ROAD, ODUDHURAI, KARAIKAL, U.T OF PUDUCHERRY.",River,PUDUCHERRY,2022,29.3,6.4,7.79,928.0,1.75,0.32,132.0,885.0,108.5,,,
