stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
,1842,Groundwater,BIHAR,2018,,,,,27.0,17.0,242.5,710.0,,0.1,1.15,2.0
,1843,Groundwater,BIHAR,2018,,,,,23.0,17.45,258.5,911.0,,0.5,1.25,2.0
,2583,Pond/Tank,BIHAR,2018,,,,22.0,15.85,718.4,1680.0,0.0,1.1,,,
,2586,Pond/Tank,BIHAR,2018,,,,27.0,17.95,142.65,402.0,0.1,1.55,,,
,3139,Pond/Tank,BIHAR,2018,,,,28.0,18.4,73.9,212.0,0.1,1.05,,,
,3143,Pond/Tank,BIHAR,2018,,,,22.0,15.6,208.7,573.0,0.0,1.15,,,
,3146,Pond/Tank,BIHAR,2018,,,,25.0,16.6,273.7,844.0,0.1,1.25,,,
,3154,River,BIHAR,2018,,,,26.0,17.0,255.5,841.0,0.1,1.15,,,
,3155,River,BIHAR,2018,,,,29.0,18.0,102.6,303.0,0.0,1.5,,,
,3156,River,BIHAR,2018,,,,30.0,18.6,371.6,736.0,,,,,
,3158,River,BIHAR,2018,,,,26.0,18.0,302.5,889.0,0.1,1.1,,,
,3161,River,BIHAR,2018,,,,28.0,17.45,131.75,264.0,0.0,2.35,,,
,2557,Pond/Tank,BIHAR,2018,,,,,,17.0,,33.0,8.2,,,
,2573,Pond/Tank,BIHAR,2018,,,,,,18.0,,38.0,5.6,,,
INLET TO STP,BIHAR,River,BIHAR,2018,,,7.2,,105.0,,,,,,,
10162,ARRAH-CHHAPRA ROAD BRIDGE (KOILWER BANURA- CHHAPRA),River,BIHAR,2018,23.75,8.35,7.85,414.5,1.75,0.425,2500.0,4800.0,,,,
2564,GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,River,BIHAR,2018,24.0,8.9,7.4,343.0,1.85,0.395,7800.0,20400.0,,,,
4301,"BAKHTIYARPUR- TAJPUR BRIDGE ON GANGA, ATHMALGOLA",River,BIHAR,2018,24.5,8.45,7.3,307.5,2.0,0.215,3300.0,8650.0,,,,
3117,GANGA AT U/S SULATANGANJ,River,BIHAR,2018,25.0,8.55,7.45,310.0,1.95,0.35,12400.0,18000.0,,,,
1816,GANGA AT KAHALGAON,River,BIHAR,2018,25.0,8.0,7.6,327.0,2.1,0.225,12400.0,21000.0,,,,
1075,"SONE AT KOELWAR, BIHAR",River,BIHAR,2018,24.0,8.1,7.75,210.5,2.05,0.31,11800.0,17650.0,,,,
3121,"SONE RIVER NEAR BANZARI, BIHAR",River,BIHAR,2018,23.5,9.1,7.75,213.0,1.6,0.37,2150.0,5150.0,,,,
3127,"SONE RIVER AT BAHIYARA, BIHAR",River,BIHAR,2018,24.0,8.7,7.75,218.0,1.95,0.305,1589.5,8500.0,,,,
3128,"SONE RIVER AT NASIRIGANJ DAM, BIHAR",River,BIHAR,2018,25.0,9.25,7.8,249.0,2.05,0.36,11800.0,17400.0,,,,
1078,"GANDAK AT SONEPUR, PATNA (BEFORE CONFL.), BIHAR",River,BIHAR,2018,24.0,8.45,7.4,253.5,2.2,0.505,11800.0,20650.0,,,,
2568,"GANDAK AT REWAGHAT, MUJAFFARPUR, BIHAR",River,BIHAR,2018,25.0,8.8,7.7,288.0,1.95,0.385,3508.5,9500.0,,,,
2570,"GANDAK AT SAMASTIPUR ROAD BRIDGE, BIHAR",River,BIHAR,2018,23.0,9.6,7.1,307.5,2.1,0.275,5250.0,9400.0,,,,
3125,GANDAK RIVER GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUM,River,BIHAR,2018,24.0,8.45,7.65,292.5,2.0,0.465,3150.0,8000.0,,,,
3134,"SIKRAHNA RIVER AT LAUREA, HARINAGAR ROAD BRIDGE",River,BIHAR,2018,25.0,4.6,6.8,1332.5,48.4,0.87,11800.0,17650.0,,,,
2562,"BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR, BIHAR",River,BIHAR,2018,22.5,8.3,7.45,351.0,2.25,0.54,5250.0,9650.0,,,,
2558,"HARBORA RIVER AT NARKATIAGANJ, BIHAR",River,BIHAR,2018,22.5,3.4,6.6,534.0,63.8,0.78,12050.0,18000.0,,,,
3126,"U/S HARBORA RIVER, BIHAR",River,BIHAR,2018,22.5,7.95,7.1,386.0,2.15,0.385,6800.0,14150.0,,,,
2567,"KAMALA RIVER AT BENIPATTI (MADHUBANI), BIHAR",River,BIHAR,2018,24.0,8.85,7.25,286.0,2.25,0.455,6800.0,14150.0,,,,
3133,"KAMALA RIVER AT JAYNAGAR, BIHAR",River,BIHAR,2018,24.0,9.5,7.6,315.0,1.9,0.48,3900.0,9000.0,,,,
2563,"MANUSMAR RIVER AT RIGA, SITAMARHI, BIHAR",River,BIHAR,2018,23.5,6.95,7.0,402.5,2.3,0.34,12050.0,17400.0,,,,
2565,"KOSHI RIVER AT KURSHELA AT KATIHAR, BIHAR",River,BIHAR,2018,22.5,8.0,7.85,223.0,2.0,0.405,2400.0,5150.0,,,,
3137,"KOSHI RIVER AT BEERPUR, BIHAR",River,BIHAR,2018,22.0,8.8,7.55,210.5,1.9,0.305,4100.0,9000.0,,,,
3129,"DAHA RIVER AT MEERGANJ, BIHAR",River,BIHAR,2018,26.0,8.5,7.75,309.5,2.5,0.44,9350.0,48000.0,,,,
1824,"FARMAR AT JOGBANI, BIHAR",River,BIHAR,2018,23.0,7.75,7.55,272.0,2.15,0.395,3050.0,7800.0,,,,
2559,"RAM REKHA RIVER AT HARINAGAR,",River,BIHAR,2018,24.5,5.15,6.95,530.0,3.8,0.805,6800.0,14150.0,,,,
3130,"RAMREKHA RIVER AT U/S HARINAGAR, BIHAR",River,BIHAR,2018,23.5,6.0,7.2,346.0,3.15,0.72,3300.0,8400.0,,,,
1822,"SIRISWAA AT RUXOL,",River,BIHAR,2018,22.0,3.15,7.25,644.0,7.3,0.98,12050.0,18000.0,,,,
3136,"SIRISWA RIVER D/S RAXAUL (KOERIA TOLA), BIHAR",River,BIHAR,2018,22.0,2.8,7.3,670.0,7.4,1.305,13550.0,23000.0,,,,
3132,BAGMATI RIVER AT MUZAFFARPUR-,River,BIHAR,2018,24.5,7.95,7.35,276.0,1.95,0.375,2500.0,5500.0,,,,
3135,"BAGMATI RIVER AT DARBANGA, SAMASTIPUR ROAD BRIDGE,",River,BIHAR,2018,23.0,9.4,7.2,318.0,2.15,0.47,6800.0,13900.0,,,,
3119,"POONPUN RIVER NEAR POONPUN RAIL BRIDGE, BIHAR",River,BIHAR,2018,22.5,9.45,7.7,319.5,2.35,0.485,3900.0,8650.0,,,,
3120,"POONPUN RIVER NEAR KINZER ROAD BRIDGE, BIHAR",River,BIHAR,2018,25.0,11.05,7.9,314.5,2.0,0.45,4100.0,9300.0,,,,
