stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",Groundwater,WEST BENGAL,2019,28.75,,,8.4,710.5,0.55,0.05,,,2.0,,
1767,"DURGAPUR TOWN, NEAR IISCO, BURDWAN, WEST BENGAL",Groundwater,WEST BENGAL,2019,26.5,,,8.1,302.5,0.55,0.16,,,,,
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",Groundwater,WEST BENGAL,2019,26.75,,,8.05,434.0,0.6,0.17,2.0,,5.0,,
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WEST BENGAL",Groundwater,WEST BENGAL,2019,31.0,,,7.6,1843.5,0.55,0.565,,,,,
1770,"NEAR IOC REFINERY HALDIA, WEST BENGAL",Groundwater,WEST BENGAL,2019,30.0,,,7.55,2229.5,0.9,0.665,,,,,
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",Groundwater,WEST BENGAL,2019,27.5,,,7.45,1056.5,1.65,0.56,3.0,,5.0,,
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",Groundwater,WEST BENGAL,2019,28.0,,,7.65,735.5,0.35,0.305,3.0,,6.0,,
1773,"TANGRA, CALCUTTA , WEST BENGAL",Groundwater,WEST BENGAL,2019,30.0,,,7.65,2308.5,0.55,0.78,110.0,,260.0,,
1774,"TOPSIA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2019,26.5,,,7.4,2326.0,0.95,1.45,4.0,,9.0,,
1775,"DHAPA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2019,27.0,,,7.55,2180.0,1.0,0.05,2.0,,4.0,,
1777,"BEHALA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2019,28.0,,,8.05,1033.5,1.1,0.16,2.0,,3.0,,
1778,"DOMJUR HOWRAH, WEST BENGAL",Groundwater,WEST BENGAL,2019,26.5,,,7.65,787.0,1.1,0.245,,,,,
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",Groundwater,WEST BENGAL,2019,27.5,,,8.0,817.0,0.25,0.745,3.0,,4.0,,
1933,"NEAR GALVANISATION UNIT, HOWRAH",Groundwater,WEST BENGAL,2019,29.0,,,7.15,1616.5,0.55,0.36,2.0,,2.0,,
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,Groundwater,WEST BENGAL,2019,28.5,,,7.45,2813.0,0.3,0.465,,,,,
1935,INSIDE KOLKATA LEATHER COMPLEX,Groundwater,WEST BENGAL,2019,29.5,,,7.3,1792.0,0.5,0.995,9.0,,14.0,,
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,Groundwater,WEST BENGAL,2019,24.0,,,7.35,726.5,0.35,0.415,2.0,,2.0,,
1941,"NEAR FLY ASH DUMPING SITE- KUNTIGHAT, BANDEL",Groundwater,WEST BENGAL,2019,27.5,,,7.7,449.5,0.4,0.615,2.0,,2.0,,
1943,"INSIDE TATA METALIKS, KHARAGPUR",Groundwater,WEST BENGAL,2019,28.0,,,7.25,547.0,0.55,0.535,,,,,
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,Groundwater,WEST BENGAL,2019,30.5,,,7.55,1091.5,0.5,1.09,,,,,
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,Groundwater,WEST BENGAL,2019,25.75,,,8.25,507.0,0.65,0.33,2.0,,3.5,,
2529,GROUND WATER POINT NEAR BURDWAN STATION,Groundwater,WEST BENGAL,2019,26.75,,,7.9,1037.0,0.8,0.38,,,,,
2536,NALHATI RAILWAY STATION OF BIRBHUM,Groundwater,WEST BENGAL,2019,28.5,,,8.05,1200.5,0.8,0.785,2.0,,2.5,,
2537,BOLPUR NEAR RAILWAY STATION,Groundwater,WEST BENGAL,2019,29.5,,,8.0,812.5,0.85,0.815,2.0,,2.0,,
2543,SDO OFFICE AT BISHNUPUR TOWN,Groundwater,WEST BENGAL,2019,27.25,,,7.25,203.5,0.65,0.825,,,,,
2545,GROUND WATER POINT AT PURULIA RK MISSION,Groundwater,WEST BENGAL,2019,26.0,,,7.55,1813.5,0.6,0.525,2.0,,2.0,,
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",Groundwater,WEST BENGAL,2019,28.0,,,7.65,4709.5,4.6,0.155,,,,,
4708,GROUND WATER AT BERHAMPORE,Groundwater,WEST BENGAL,2019,28.0,,,7.6,776.0,0.6,0.28,,,,,
4712,BORE WELL INSIDE M/S UNITED PHOSPHOROUS LIMITED,Groundwater,WEST BENGAL,2019,31.0,,,7.9,3367.0,0.8,0.43,,,,,
4713,TUB WELL BESIDE GREEN BELT CANAL POINT NO.8,Groundwater,WEST BENGAL,2019,31.0,,,7.7,1890.0,0.4,,,,,,
4714,GROUND WATER AT ANGADPUR ANGADPUR DURGAPUR,Groundwater,WEST BENGAL,2019,24.0,,,8.0,699.0,0.7,0.13,3.0,,5.0,,
4715,GROUND WATER AT MUCHIPARA DURGAPUR,Groundwater,WEST BENGAL,2019,24.0,,,7.2,380.0,0.6,0.22,,,,,
4716,"GROUND WATER AT HURALALPUR, PURULIA",Groundwater,WEST BENGAL,2019,27.0,,,7.5,392.0,0.7,0.53,,,,,
4721,GROUND WATER AT MATIGARA BAZAAR,Groundwater,WEST BENGAL,2019,28.0,,,7.7,91.0,0.2,0.5,,,,,
4726,GROUND WATER MIRIK DUGWELL,Groundwater,WEST BENGAL,2019,21.0,,,7.2,161.0,0.5,0.3,,,,,
4730,GROUND WATER (DUGWELL) AT HARISHPAL MORE,Groundwater,WEST BENGAL,2019,26.0,,,7.6,882.0,0.8,1.77,,,,,
4731,GROUNDWATER AT UTTARBANGA KRISHI VISHWAVIDYALAYA,Groundwater,WEST BENGAL,2019,26.0,,,7.7,293.0,0.3,0.45,,,,,
4732,GROUNDWATER AT ANANDA MOHAN COMMERCE COLLEGE,Groundwater,WEST BENGAL,2019,28.0,,,7.9,611.0,0.6,0.88,,,,,
4733,GROUNDWATER AT SUKNA FOREST RANGE,Groundwater,WEST BENGAL,2019,26.0,,,7.4,365.0,0.5,1.71,,,,,
4737,GROUND WATER AT SHYAMPUR BUDGE BUDGE,Groundwater,WEST BENGAL,2019,28.0,,,7.7,7439.0,0.5,0.93,,,,,
1765,"RABINDRASAROVAR NATIONAL LAKE, CALCUTTA, WEST BENGAL",Pond/Tank,WEST BENGAL,2019,,25.5,8.2,8.05,404.5,3.0,0.935,3600.0,8850.0,,,
