stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
3758,"BETHEL VENG HAND PUMP, CHAMPHAI",Groundwater,MIZORAM,2021,23.5,,6.7,436.5,1.0,,,,,,,
3732,"CHALTLANG HAND PUMP, NEAR REMI TYRE WORKS",Groundwater,MIZORAM,2021,24.0,,5.9,432.0,,,,,,,,
3742,"CHANMARI HAND PUMP, LAWNGTLAI",Groundwater,MIZORAM,2021,23.0,,6.5,167.5,,,,,,,,
3745,"CHHOCHHOPA TUIKHUR, SAIHA",Groundwater,MIZORAM,2021,19.5,,6.7,226.0,,,,,,,,
4124,"ELECTRIC VENG TUIKHUR, LUNGKEI (SPRING)",Groundwater,MIZORAM,2021,21.5,,6.75,347.0,1.0,,2.0,2.0,,,,
4128,"HAND PUMP, NEW SAIHA BAZAR",Groundwater,MIZORAM,2021,21.0,,7.2,152.0,1.7,,,,,,,
3753,"HMAR VENG TUIKHUR, KOLASIB",Groundwater,MIZORAM,2021,25.5,,7.5,572.5,,,,,,,,
3741,"KHURPUI TUIKHUR, LAWNGTLAI",Groundwater,MIZORAM,2021,17.5,,7.3,270.0,,,,,,,,
4127,"KHURPUI TUIKHUR, NEW COLONY, SAIHA (SPRING)",Groundwater,MIZORAM,2021,20.5,,6.0,287.0,,,,,,,,
3728,"KHURPUI TUIKHUR, S HLIMEN",Groundwater,MIZORAM,2021,25.0,,6.5,246.5,1.2,,,,,,,
3725,"LUNGLI TUIKHUR, REPUBLIC VENG",Groundwater,MIZORAM,2021,20.5,,6.6,335.0,1.15,,,,,,,
2055,MISSION VENGTHLANG (SOUTHERN PART),Groundwater,MIZORAM,2021,22.0,,6.6,464.0,1.0,,,,,,,
