stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1555,"AT KALA AMB,",Groundwater,HIMACHAL PRADESH,2018,,,8.3,602.0,0.15,1.8,2.0,2.0,,,,
,1556,Groundwater,HIMACHAL PRADESH,2018,,,,,,7.8,275.55,281.05,,1.05,2.4,2.0
,1557,Groundwater,HIMACHAL PRADESH,2018,,,,,,7.3,357.15,353.6,,0.1,1.4,2.0
,1558,Groundwater,HIMACHAL PRADESH,2018,,,,,21.0,14.25,634.75,631.25,,0.25,1.05,2.0
,1559,Groundwater,HIMACHAL PRADESH,2018,,,,,21.0,14.3,230.8,227.3,,0.3,1.05,2.0
,1560,Groundwater,HIMACHAL PRADESH,2018,,,,,23.0,15.2,274.0,359.1,,0.45,1.25,2.0
,1561,Groundwater,HIMACHAL PRADESH,2018,,,,,16.0,12.05,97.9,313.05,,0.15,0.5,
,1562,Groundwater,HIMACHAL PRADESH,2018,,,,,14.0,12.55,168.1,384.05,,0.25,2.45,25.5
,1872,Groundwater,HIMACHAL PRADESH,2018,,,,,10.0,12.9,53.25,569.0,,7.9,26.45,120.0
,1874,Groundwater,HIMACHAL PRADESH,2018,,,,,,7.7,136.15,268.7,,3.35,5.25,9.5
,1875,Groundwater,HIMACHAL PRADESH,2018,,,,,22.0,15.05,139.25,162.4,,3.35,1.35,62.5
,1877,Groundwater,HIMACHAL PRADESH,2018,,,,,22.0,14.7,336.1,476.1,,0.35,1.25,2.0
,1878,Groundwater,HIMACHAL PRADESH,2018,,,,,22.0,14.7,282.5,314.1,,0.4,1.15,2.0
,1879,Groundwater,HIMACHAL PRADESH,2018,,,,,23.0,15.3,487.65,497.1,,0.35,1.1,2.0
,1880,Groundwater,HIMACHAL PRADESH,2018,,,,,,7.7,256.65,319.55,,0.7,2.1,2.0
,1881,Groundwater,HIMACHAL PRADESH,2018,,,,,,7.9,332.5,343.1,,1.05,2.1,2.0
,1882,Groundwater,HIMACHAL PRADESH,2018,,,,,14.0,10.7,156.15,398.05,,0.2,1.2,36.0
,1883,Groundwater,HIMACHAL PRADESH,2018,,,,,13.0,10.6,270.6,345.05,,0.2,0.5,
,2628,Groundwater,HIMACHAL PRADESH,2018,,,,,15.0,13.4,220.25,313.0,,0.05,2.05,2.0
,2629,Groundwater,HIMACHAL PRADESH,2018,,,,,24.0,16.6,185.1,228.0,,0.1,2.0,2.0
,2630,Groundwater,HIMACHAL PRADESH,2018,,,,,13.0,12.55,157.1,398.05,,0.2,2.15,24.0
,2631,Groundwater,HIMACHAL PRADESH,2018,,,,,13.0,12.1,146.05,394.05,,0.7,2.35,32.5
,2632,Groundwater,HIMACHAL PRADESH,2018,,,,,17.0,16.0,42.7,454.0,,0.05,1.2,7.5
,2634,River,HIMACHAL PRADESH,2018,,,,13.0,10.7,53.5,163.25,0.35,1.3,,,
,2635,River,HIMACHAL PRADESH,2018,,,,,7.5,52.35,50.65,0.55,1.0,,,
,2636,River,HIMACHAL PRADESH,2018,,,,15.0,12.05,246.1,390.05,0.2,0.5,,,
,2637,River,HIMACHAL PRADESH,2018,,,,13.0,10.05,566.05,562.55,1.05,2.0,,,
,2638,River,HIMACHAL PRADESH,2018,,,,,7.4,79.2,75.55,0.25,1.2,,,
,2640,River,HIMACHAL PRADESH,2018,,,,15.0,11.25,188.5,308.55,0.25,2.25,,,
,2645,River,HIMACHAL PRADESH,2018,,,,,7.7,294.95,620.05,1.15,4.55,,,
,2646,River,HIMACHAL PRADESH,2018,,,,,7.5,430.4,686.6,1.2,3.6,,,
,2647,River,HIMACHAL PRADESH,2018,,,,13.0,11.1,323.7,321.55,0.15,1.25,,,
,2648,River,HIMACHAL PRADESH,2018,,,,15.0,11.65,195.65,191.5,0.0,2.0,,,
"SURAJMUKHI NALLAH U/S DWSS
GALAYANA NEAR M/S SHOOL",HIMACHAL PRADESH,Canal,HIMACHAL PRADESH,2018,,7.4,7.82,405.5,1.8,0.3775,7.5,31.0,,,,
"BHATIAN NALLAH U/S BHATIAN
VILLAGE, NALAGARH",HIMACHAL PRADESH,Canal,HIMACHAL PRADESH,2018,22.5,5.6,7.795,2609.0,8.05,6.429,39.5,489.0,,,,
