stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2394,Top Chachi Lake,Pond/Tank,JHARKHAND,2017,Safe,0.0,None,,27.25,7.25,7.35,,1.5,,,
2398,"Dimna Lake, Dimna",Pond/Tank,JHARKHAND,2017,Unsafe,25.0,High BOD,,21.75,7.85,7.25,251.0,3.3,0.9,,
2393,"Shiv Ganga Pond, Deoghar",Pond/Tank,JHARKHAND,2017,Unsafe,37.44,"pH Out of Range, High BOD",,29.5,5.7,7.85,340.0,2.7,,,
1059,"Ganga At Rajmahal,",River,JHARKHAND,2017,Safe,9.8,None,28.0,8.2,7.6,336.5,2.65,,,,
1036,"Koel At Manoharpur After Meeting Koina River D/S, Jharkand",River,JHARKHAND,2017,Safe,2.03,None,29.0,7.7,7.55,278.5,0.55,2.8,,,
1033,"Koel At Basia, Dam U/S, Jharkhand",River,JHARKHAND,2017,Safe,6.51,None,24.5,8.05,7.4,0.0,2.25,0.0,185.0,975.0,
2399,Subarnarekha At Chandil Dam,River,JHARKHAND,2017,Safe,0.92,None,22.5,7.95,7.6,191.0,0.25,74.25,,,
23,"Subarnarekha At Ranchi, (Tatisilwai)",River,JHARKHAND,2017,Unsafe,8.86,High BOD,26.0,5.85,7.05,,3.25,,185.0,1125.0,
2399,Subarnarekha At Chandil Bridge,River,JHARKHAND,2017,Safe,1.29,None,23.75,7.8,7.55,195.0,0.35,0.9,,,
24,Subarnarekha At Jamshedpur,River,JHARKHAND,2017,Safe,11.1,None,30.25,6.15,7.15,331.0,3.0,3.6,,,
49,"Subarnarekha At D/S Jamshedpur, (Tata Nagar)",River,JHARKHAND,2017,Unsafe,25.79,"Low DO, High BOD",26.0,4.6,7.2,342.0,6.25,5.0,,,
2387,Subarekha At Ghatisla Road Bridge,River,JHARKHAND,2017,Safe,1.11,None,29.5,7.75,7.55,247.0,0.3,1.25,,,
2385,Subarnarekha At Namkum Road Bridge,River,JHARKHAND,2017,Unsafe,8.74,High BOD,26.75,6.1,7.2,,3.2,,185.0,1125.0,
2386,Subarnarekha At Muri Road Bridge,River,JHARKHAND,2017,Safe,7.39,None,26.5,6.8,7.25,,2.55,,190.0,1215.0,
2395,Subarnarekha At Hatia Dam,River,JHARKHAND,2017,Safe,6.39,None,24.75,8.3,7.6,,2.1,,190.0,1215.0,
2397,Subarnarekha At Gatalsud Dam,River,JHARKHAND,2017,Safe,5.39,None,25.75,8.05,7.45,278.0,1.65,0.55,190.0,1215.0,
