stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
4492,"HAND PUMP NEAR GARBAGE DUMP, RAKSHIBANDH DUMKA",Groundwater,JHARKHAND,2021,25.5,,7.8,250.0,1.6,,,,,220.0,,
4493,HOLY POND AT VILLAGE SIKATIA,Groundwater,JHARKHAND,2021,24.5,,7.55,276.0,2.4,,,,,280.0,,
2398,"DIMNA LAKE, DIMNA",Pond/Tank,JHARKHAND,2021,,26.0,7.5,7.45,205.5,1.3,,,,,,
2394,TOP CHANCHI LAKE,Pond/Tank,JHARKHAND,2021,,19.75,7.5,7.5,,2.45,,,,,,
4491,"HOLY POND OF SHIV GANGA JARMUNDI, DUMKA",Pond/Tank,JHARKHAND,2021,,24.0,5.8,7.9,323.0,2.35,,,,,,
4740,"LOCO TALAB ) PUMPU TALAB), AT- BARMASIA, DHANBAD",Pond/Tank,JHARKHAND,2021,,21.5,3.45,7.35,,8.35,,,,,,
4741,"RANIBANDH TALAB NEAR ISM, DHANBAD",Pond/Tank,JHARKHAND,2021,,21.0,4.1,7.35,,4.7,,,,,,
2393,"SHIV GANGA POND, DEOGHAR",Pond/Tank,JHARKHAND,2021,,24.5,6.9,7.9,321.0,2.05,,,,,,
10144,RIVER GANGA U/S NEAR LCT GHAT,River,JHARKHAND,2021,25.5,7.05,7.6,308.0,1.7,,,,,,,
10145,RIVER GANGA D/S NEAR JANTA GHAT,River,JHARKHAND,2021,26.0,7.0,7.65,308.0,1.8,,,,,,,
10146,RIVER GANGA AT SANGI DALAN,River,JHARKHAND,2021,24.5,7.1,7.6,312.0,1.4,,,,,,,
1059,"RIVER GANGA AT RAJMAHAL, JHARKHAND",River,JHARKHAND,2021,24.5,7.1,7.5,300.0,1.4,,,,,,,
4085,"RIVER JUMAR AT BIT MESRA, RANCHI",River,JHARKHAND,2021,19.0,4.35,6.6,,2.4,,,,,,,
2396,RIVER JUMAR AT KANKE DAM,River,JHARKHAND,2021,19.0,6.55,7.2,,2.55,,,,,,,
2401,RIVER AJAY AT MASANJORE DAM,River,JHARKHAND,2021,26.0,6.8,7.7,312.0,1.5,,,,,,,
3554,"RIVER KONAR NEAR SWANG COAL WASHERY, BOKARO",River,JHARKHAND,2021,23.5,7.4,7.5,,2.8,,,,,,,
2390,RIVER KONAR AT TENUGHAT DAM,River,JHARKHAND,2021,19.5,7.8,7.6,,1.4,,,,,,,
4000,RIVER GARGA NEAR TELMUCHO BRIDGE,River,JHARKHAND,2021,24.5,6.5,7.35,,3.5,,,,,,,
2381,RIVER BOKARO AT ZARANGDIH BRIDGE,River,JHARKHAND,2021,22.75,7.3,7.4,,3.8,,,,,,,
1034,"RIVER SANKH AT BOLBA, JHARKAND",River,JHARKHAND,2021,19.0,8.35,7.4,,1.85,,,,,,,
2392,RIVER BARAKAR AT MAITHAN DAM,River,JHARKHAND,2021,23.0,7.55,7.55,,2.2,,,,,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",River,JHARKHAND,2021,22.75,7.7,7.6,,2.35,,,,,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",River,JHARKHAND,2021,20.0,7.8,7.0,,2.05,,,,,,,
