stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
3,WELL AT AHMEDABAD,Groundwater,GUJARAT,2022,30.0,,7.36,1490.0,1.6,0.4,2.0,2.0,,920.0,1.68,
6,WELL AT BARODA,Groundwater,GUJARAT,2022,28.5,,7.695,1664.5,,1.11,,,,1175.0,1.09,
1950,GROUND WATER AT JUNAGADH,Groundwater,GUJARAT,2022,27.0,,7.835,1640.5,1.1,0.85,,,,1104.0,0.3,
1952,"GROUND WATER AT SURENDRANAGARAT. BHAVANI PLASTIC (STEELMAN OXYGEN, PLOT NO.C1/613, PHASE 3, OPP",Groundwater,GUJARAT,2022,29.5,,8.045,3637.0,1.15,1.215,,,,2348.0,1.21,
1953,"GROUND WATER AT JAMNAGARBOREWELL OF RAMESHWAR TEMPLE, NEAR RAMESHWAR CHOWK, JAMNAGAR",Groundwater,GUJARAT,2022,27.5,,7.475,1294.0,,0.335,,,,667.0,0.24,
1954,"GROUND WATER AT BHUJODHAV PARK SOCIETY-2,PRAMUKH SWAMI NAGAR ROAD,BEHIND ASHAPURA SCHOOL,TA:BHUJ, DIST;KUTCH (WEST)",Groundwater,GUJARAT,2022,30.5,,7.765,3370.0,1.55,0.36,,2.0,,2357.0,0.585,
1955,"GROUND WATER AT PALANPURBEHIND JILLA SEVA SADAN-2, NEAR JORAVAR PALACE, PALANPUR, DIST- BANASKANTHA",Groundwater,GUJARAT,2022,27.5,,7.565,1982.0,1.2,1.605,2.0,2.0,,1036.0,0.795,
1956,"GROUND WATER AT MEHASANAMODHERA GIDC, TAL & DIST : MEHSANA",Groundwater,GUJARAT,2022,29.0,,7.595,2992.0,,0.49,,,,1957.0,0.79,
1957,"GROUND WATER AT SIDDHPUR (DIST.PATAN)AHMEDABAD- PALANUR HIGHWAY, TAVADIYA CROSSING, NEAR MADHIVAI, SIDDPUR, DIST-PATAN",Groundwater,GUJARAT,2022,28.0,,7.925,1922.0,1.1,0.475,2.0,2.0,,855.0,2.405,
1958,"GROUND WATER AT HIMATNAGARBOREWELL OF HIMATNAGAR NAGARPALIKA, AT. HIMATNAGAR, DIST. SABARKANTHA",Groundwater,GUJARAT,2022,26.0,,7.905,938.5,1.8,0.535,2.0,2.0,,628.0,0.415,
