stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
3564,Borewell Water Near Mangalijyothi School Msw Site Vammanjoor,Groundwater,KARNATAKA,2022,Safe,9.12,None,27.5,,7.2,179.0,3.0,3.255,52.5,530.0,
4506,Abbigere Lake,Pond/Tank,KARNATAKA,2022,Unsafe,32.76,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.5,6.95,500.0,16.5,3.45,4395.0,81750.0
3612,Agaram Lake,Pond/Tank,KARNATAKA,2022,Unsafe,24.99,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.55,7.3,500.0,6.5,2.9,2565.0,47750.0
3629,Allalasandra Lake,Pond/Tank,KARNATAKA,2022,Unsafe,44.21,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.15,7.5,500.0,24.5,6.3,17350.0,187000.0
4541,Alur Lake,Pond/Tank,KARNATAKA,2022,Unsafe,42.31,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.75,7.05,500.0,6.5,1.65,1550105.0,27001750.0
3628,Amruthahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,32.68,"pH Out of Range, High BOD, High Total Coliform",,24.5,3.3,7.35,500.0,38.5,2.55,3524.5,80270.0
3599,Anchepalya Lake,Pond/Tank,KARNATAKA,2022,Unsafe,29.55,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.0,6.7,500.0,10.5,2.5,6155.0,84600.0
4096,Andhrahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,48.63,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.7,6.95,500.0,28.0,4.08,2400085.0,17501750.0
3615,Arakere Lake,Pond/Tank,KARNATAKA,2022,Unsafe,34.97,"pH Out of Range, High BOD, High Total Coliform",,25.0,4.4,7.15,500.0,12.0,4.355,10615.0,176750.0
3696,Ayyanakere Lake,Pond/Tank,KARNATAKA,2022,Unsafe,41.71,"pH Out of Range, High BOD, High Total Coliform",,29.5,5.95,8.55,500.0,94.0,3.85,50850.0,163950.0
4542,Basavanapura Lake,Pond/Tank,KARNATAKA,2022,Unsafe,42.48,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.4,7.4,500.0,7.5,2.105,16165.0,271750.0
3602,Bellandur Lake,Pond/Tank,KARNATAKA,2022,Unsafe,50.35,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.15,6.95,500.0,35.0,10.05,5000000.0,175008000.0
3643,Benniganahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,28.74,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.25,7.2,451.5,5.5,1.36,6115.0,47200.0
4515,Bhattarahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,27.34,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.05,7.75,500.0,7.0,5.515,3565.0,28200.0
3651,Bheemsandra Tank,Pond/Tank,KARNATAKA,2022,Unsafe,50.01,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.25,6.95,500.0,17.0,3.65,55165.0,801200.0
3679,Bhutanala Lake,Pond/Tank,KARNATAKA,2022,Unsafe,20.79,High BOD,,32.5,6.85,8.4,500.0,3.2,12.385,920.0,1600.0
3637,Byramangala Lake,Pond/Tank,KARNATAKA,2022,Unsafe,44.76,"pH Out of Range, High BOD, High Total Coliform",,25.0,4.45,7.0,500.0,12.5,10.465,23013.0,270110.0
4507,Chelekere Lake,Pond/Tank,KARNATAKA,2022,Unsafe,45.56,"pH Out of Range, High BOD, High Total Coliform",,24.5,4.7,7.4,500.0,11.5,4.24,2300110.0,46001200.0
4095,Chikkabanavara Lake,Pond/Tank,KARNATAKA,2022,Unsafe,41.78,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.5,7.0,500.0,42.5,4.4,15670.0,271200.0
4537,Chinnakurchi Kere,Pond/Tank,KARNATAKA,2022,Unsafe,26.45,"pH Out of Range, High BOD, High Total Coliform",,25.0,6.0,7.5,500.0,5.5,4.235,6115.0,81750.0
4520,Chinnappanahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,29.07,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.15,7.55,500.0,7.0,8.925,6105.0,81750.0
3584,Dalavai Lake,Pond/Tank,KARNATAKA,2022,Unsafe,32.14,"pH Out of Range, High BOD",,25.0,3.0,8.1,500.0,11.0,2.82,1700.0,9000.0
4521,Devarabeesanahalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,37.05,"pH Out of Range, High BOD, High Total Coliform",,25.0,4.5,7.3,500.0,9.5,2.28,13610.0,121200.0
3645,Devarayasamudra Lake,Pond/Tank,KARNATAKA,2022,Unsafe,35.52,"pH Out of Range, High BOD, High Total Coliform",,25.0,3.45,6.9,357.5,5.5,1.25,7665.0,81750.0
4526,Devasandra Lake,Pond/Tank,KARNATAKA,2022,Unsafe,36.64,"pH Out of Range, High BOD, High Total Coliform",,25.0,5.15,7.05,413.5,6.5,4.405,15585.0,271750.0
4539,Doddabidarakallu Lake,Pond/Tank,KARNATAKA,2022,Unsafe,58.67,"pH Out of Range, High BOD, High Total Coliform",,25.0,0.45,6.85,500.0,79.5,14.45,5000000.0,1200017500.0
4528,Doddakannehalli Lake,Pond/Tank,KARNATAKA,2022,Unsafe,37.15,"pH Out of Range, High BOD, High Total Coliform",,24.5,5.0,7.45,500.0,9.5,3.5,15655.0,272700.0
