stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
2906,DHANAULA DRAIN FALLING INTO LASSARA DRAIN NEAR VILL. DHUNAS,Drain/STP/WTP,PUNJAB,2016,,26.0,,7.45,4309.5,85.0,27.75,7650.0,30000.0,,,
2907,HUDIARA DRAIN AT VILL. DHAHUKE (WHERE IT ENTERS PAKISTAN),Drain/STP/WTP,PUNJAB,2016,,18.5,,6.95,1127.5,71.0,4.9,2559.5,10950.0,,,
2908,OUTLET OF NADIALA DRAIN INTO DHAKANSU NALLAH,Drain/STP/WTP,PUNJAB,2016,,27.0,3.7,7.35,1858.0,225.0,5.55,2850.0,17500.0,,,
2909,OUTLET OF SHREYANS PAPER MILL FALLING INTO TALLEWAL DRAIN,Drain/STP/WTP,PUNJAB,2016,,26.25,,7.7,4383.0,52.0,27.65,3950.0,18700.0,,,
2910,OUTLET OF KHANNA PAPER/R.C.PAPER INTO TUNG DHAB DRAIN,Drain/STP/WTP,PUNJAB,2016,,18.0,,7.1,1207.0,73.0,5.85,3200.0,9450.0,,,
2911,OUTLET OF PATHLAWA DRAIN FALLING INTO EST BEIN,Drain/STP/WTP,PUNJAB,2016,,24.0,,7.8,837.0,12.0,2.8,1200.0,3900.0,,,
1898,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",Groundwater,PUNJAB,2016,17.0,,7.65,1267.5,,12.2,,,,,,
1899,"BHAGWAN SINGH, H.NO.907, DASMESH NAGAR, GALI NO. 6, LUDHIANA",Groundwater,PUNJAB,2016,,,7.6,570.5,,1.35,,,,,,
1900,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX, LUDHIANA",Groundwater,PUNJAB,2016,,,7.55,632.0,,2.85,,,,,,
1901,"DUSSHERA GROUND INDUSTRIAL ESTATE, LUDHIANA",Groundwater,PUNJAB,2016,34.0,,7.8,488.0,,1.2,,,,,,
1902,"SHUKLA TEA STAL POINT, LUDHIANA",Groundwater,PUNJAB,2016,16.0,,7.4,1275.0,,11.9,,,,,,
1903,"PUNJAB AGRICULTUREAL UNIVERSITY, LUDHIANA",Groundwater,PUNJAB,2016,,,7.7,592.5,,1.2,,,,,,
2918,DERA BASSI,Groundwater,PUNJAB,2016,,,7.55,2521.0,,114.0,,,,,,
2919,DERA BASSI,Groundwater,PUNJAB,2016,,,7.7,1928.0,,45.75,,,,,,
2920,HAMIRA VILLAGE,Groundwater,PUNJAB,2016,,,7.55,944.5,,0.25,,,,,,
2921,HAMIRA VILLAGE,Groundwater,PUNJAB,2016,,,7.65,546.0,,0.2,,,,,,
2922,"LEATHER COMPLEX, JALANDHAR",Groundwater,PUNJAB,2016,,,7.4,1975.0,,2.05,,,,,,
2923,"LEATHER COMPLEX, JALANDHAR",Groundwater,PUNJAB,2016,,,7.3,1765.0,,1.85,,,,,,
2924,MANDI GOBINDGARH,Groundwater,PUNJAB,2016,24.0,,7.45,884.0,,5.7,,,,,,
2925,MANDI GOBINDGARH,Groundwater,PUNJAB,2016,24.0,,7.3,2392.5,,2.95,,,,,,
2926,NANGAL,Groundwater,PUNJAB,2016,,,7.35,1107.5,,12.8,,,,,,
2927,NANGAL,Groundwater,PUNJAB,2016,,,7.3,1152.0,,13.3,,,,,,
2928,ROPAR,Groundwater,PUNJAB,2016,,,7.3,585.0,,5.35,,,,,,
2929,ROPAR,Groundwater,PUNJAB,2016,,,7.5,637.5,,5.55,,,,,,
2930,TOANSA,Groundwater,PUNJAB,2016,,,7.35,1067.0,,11.1,,,,,,
2931,TOANSA,Groundwater,PUNJAB,2016,,,7.8,470.0,,1.15,,,,,,
2916,"NEAR LANDFILL SITE, AMRITSAR",Groundwater,PUNJAB,2016,,,7.65,883.5,,5.55,,,,,,
2917,"NEAR HARMANDIR SAHEB, AMRITSAR",Groundwater,PUNJAB,2016,,,7.7,1171.5,,10.5,,,,,,
1023,GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA),River,PUNJAB,2016,26.5,6.25,8.11,546.5,6.3,3.04,2150.0,14350.0,,,,
1024,GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),River,PUNJAB,2016,25.0,2.6,7.85,1063.5,36.3,6.0,8050.0,35500.0,,,,
1295,"GHAGGAR NEAR BANKARPUR, DERA BASSI",River,PUNJAB,2016,25.0,5.15,7.65,669.0,8.8,3.15,3600.0,32000.0,,,,
1473,GHAGGAR D/S RATANHERI A/C OF PATIALA NADI,River,PUNJAB,2016,23.0,3.35,7.75,1882.0,21.1,6.1,4200.0,28000.0,,,,
1698,GHGGAR D/S CHHATBIR,River,PUNJAB,2016,26.0,5.45,7.5,710.0,8.0,2.9,3150.0,28000.0,,,,
1699,GHGGAR U/S DHAKANSU NALLAH,River,PUNJAB,2016,24.0,3.5,7.55,757.5,9.9,2.8,2200.0,19800.0,,,,
1700,GHGGAR D/S DHAKANSU NALLAH,River,PUNJAB,2016,24.75,2.9,7.6,885.0,11.5,2.75,2950.0,23900.0,,,,
1701,GHGGAR D/S JHARMAL NADI,River,PUNJAB,2016,25.0,2.85,7.55,972.5,15.0,5.5,3350.0,34500.0,,,,
1702,GHGGAR U/S JHARMAL NADI,River,PUNJAB,2016,24.5,4.45,7.55,796.5,10.1,5.8,2950.0,26000.0,,,,
1703,GHAGGAR AT MOONAK,River,PUNJAB,2016,24.25,2.6,9.85,1268.0,23.6,13.7,9500.0,38500.0,,,,
1704,GHGGAR D/S SARDULGARH,River,PUNJAB,2016,27.0,2.7,7.95,1018.5,16.0,6.05,3900.0,44900.0,,,,
1705,GHGGAR U/S SARDULGARH,River,PUNJAB,2016,27.0,3.0,7.95,910.0,14.9,5.95,4100.0,49050.0,,,,
2914,GHGGAR P/S BUDHA NALLAH,River,PUNJAB,2016,24.0,0.0,7.05,1809.0,77.5,5.5,58500.0,370500.0,,,,
1297,HARIKE LAKE AT HARIKE VILLAGE,Canal,PUNJAB,2016,,17.0,6.8,7.2,291.0,1.4,1.5,165.0,340.0,,,
1382,HARIKE LAKE D/S FROM CANAL,Canal,PUNJAB,2016,,17.0,6.75,7.35,281.5,1.4,1.4,145.0,290.0,,,
2912,RANJIT SAGAR RESERVOIR,Canal,PUNJAB,2016,,17.0,5.1,7.35,417.0,3.55,1.5,186.5,597.0,,,
1693,BEAS AT TALWARA H/W,River,PUNJAB,2016,16.5,7.65,7.55,209.5,0.4,0.6,125.0,235.0,,,,
1694,BEAS U/S PATHANKOT,River,PUNJAB,2016,17.5,6.9,7.3,257.5,0.75,1.15,147.0,305.0,,,,
1695,BEAS D/S PATHANKOT,River,PUNJAB,2016,16.5,7.4,7.35,291.0,1.1,1.7,172.0,455.0,,,,
1294,BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN,River,PUNJAB,2016,16.0,5.7,7.25,334.0,3.0,1.7,220.0,610.0,,,,
1011,BEAS AT G.T.ROAD UNDER BDG. NEAR KAPURTHALA,River,PUNJAB,2016,16.0,7.55,7.4,243.0,1.0,1.2,145.0,345.0,,,,
1696,BEAS U/S GOINDWAL,River,PUNJAB,2016,17.5,7.4,7.5,259.0,1.15,1.5,160.0,415.0,,,,
1012,BEAS 100M D/S INDUST. DISCH. GOINDWAL,River,PUNJAB,2016,17.0,7.45,7.3,250.5,1.1,1.4,175.0,405.0,,,,
1697,"BEAS AT HARIKE, PUNJAB",River,PUNJAB,2016,17.5,7.6,7.35,253.0,1.0,1.55,145.0,290.0,,,,
2913,EAST KALI BEIN FALLING INTO RIVER BEAS,River,PUNJAB,2016,18.5,2.15,6.95,674.5,6.65,2.75,315.0,1065.0,,,,
1017,"SATLUJ 100M U/S OF HEADWORKS, NANGAL",River,PUNJAB,2016,20.5,8.2,7.7,241.5,,0.6,120.0,280.0,,,,
1018,"SATLUJ 100M D/S , NANGAL",River,PUNJAB,2016,19.5,7.95,7.8,255.0,,0.6,275.0,485.0,,,,
1293,SATLUJ 1 KM. D/S OF ZENITH,River,PUNJAB,2016,21.5,7.5,7.9,300.0,1.8,1.6,280.0,965.0,,,,
1814,SATLUJ D/S KIRATPUR SAHIB,River,PUNJAB,2016,21.0,7.95,8.0,262.5,0.6,0.9,350.0,725.0,,,,
1019,SATLUJ U/S HEAD WORKS ROPAR,River,PUNJAB,2016,21.5,7.85,7.65,267.0,1.4,1.3,295.0,635.0,,,,
1380,SATLUJ D/S NFL,River,PUNJAB,2016,19.5,7.9,7.9,270.0,1.0,0.8,255.0,570.0,,,,
1690,SATLUJ U/S BUDHA NALLAH (UPPER),River,PUNJAB,2016,25.0,7.1,7.95,340.0,1.25,1.1,430.0,880.0,,,,
1020,"SATLUJ 100M D/S BUDHA NALA CONFL., LUDHIANA",River,PUNJAB,2016,26.0,4.2,7.55,648.0,23.1,2.7,15200.0,45000.0,,,,
1021,"SATLUJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",River,PUNJAB,2016,24.0,6.5,7.65,581.0,11.6,1.7,8590.0,20305.0,,,,
1381,SATLUJ D/S EAST BEIN BASIN,River,PUNJAB,2016,17.5,2.1,6.85,555.5,9.6,2.5,1530.0,4750.0,,,,
1691,SATLUJ U/S HUSSANIWALA - H/W FEROZEPUR,River,PUNJAB,2016,21.0,7.5,7.55,258.0,1.0,1.0,290.0,740.0,,,,
1692,SATLUJD/S HUSSANIWALA-H/W FEROZEPUR,River,PUNJAB,2016,20.5,7.4,7.65,274.0,1.0,1.1,315.0,735.0,,,,
2915,"SATLUJ, 100 MT. D/S OF PACL, NANGAL",River,PUNJAB,2016,19.5,7.8,7.75,305.5,,0.7,260.0,740.0,,,,
1022,"SATLUJ AT BRIDGE HARIKE, AMRITSAR",River,PUNJAB,2016,18.0,5.2,7.3,327.5,2.7,2.2,270.0,630.0,,,,
1097,"RAVI U/S OF MADHOPUR H/W, GURDASPUR",River,PUNJAB,2016,16.0,7.55,7.6,190.0,0.65,0.5,43.5,86.5,,,,
