stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
52,"WELL, SHRI RAO PRAJAPATI WELL , M. P.(T/W OF HANIF KHAN S/O JABBAR KHAN, AMRAWATI ROAD, BURHANPUR )",Groundwater,MADHYA PRADESH,2019,24.0,,4.5,7.6,962.0,1.0,3.69,2.0,,81.0,,
1616,"OPEN WELL/TUBE WELL INDUSTRIAL AREA, GOVINDPURA, BHOPAL, M.P",Groundwater,MADHYA PRADESH,2019,27.0,,,7.2,366.0,0.8,1.0,,,40.0,,
1617,"OPEN WELL/TUBE WELL INDUSTRIAL AREA MANDIDEEP, DISTT. RAISEN, M.P",Groundwater,MADHYA PRADESH,2019,28.0,,,8.0,264.0,0.8,1.5,,,94.0,,
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",Groundwater,MADHYA PRADESH,2019,26.0,,,7.3,2600.0,,0.4,2.0,,14.0,,
1619,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",Groundwater,MADHYA PRADESH,2019,26.0,,,7.3,2539.0,,0.4,2.0,,13.0,,
1897,"TUBE WELL AT JAINABAD, NEAR TAPTI RIVER BRIDGE, PUMPING STN. BURHANPUR, M.P.",Groundwater,MADHYA PRADESH,2019,25.5,,4.4,7.6,824.5,0.9,2.925,2.0,,5.5,,
2144,"WELL AT MADAI GRAM, JABALPUR",Groundwater,MADHYA PRADESH,2019,21.2,,,7.15,454.0,0.5,0.72,2.0,,2.0,,
2146,"WELL AT BHAGATPURI VILLAGE, NAGDA",Groundwater,MADHYA PRADESH,2019,,,,7.6,2846.0,1.0,8.12,2.0,,8.0,,
2147,"WELL AT PRATAL NAGAR, DEWAS",Groundwater,MADHYA PRADESH,2019,23.0,,,7.9,2670.0,2.0,0.82,,,,,
2149,"WELL AT CULVERT ON A.B. ROAD, MAKSI",Groundwater,MADHYA PRADESH,2019,,,,7.6,,2.0,6.69,,,,,
2150,"WELL AT TRENCHING GROUND, NEAR GARDEN, DEV GURADIYA ROAD, INDORE",Groundwater,MADHYA PRADESH,2019,26.0,,5.05,7.35,1389.0,0.85,3.55,2.0,,31.5,,
2151,"WELL AT TRENCHING GROUND IN THE PREMISES OF M/S RISHABH MASALA UDYOG, INDORE",Groundwater,MADHYA PRADESH,2019,26.0,,4.8,7.65,1095.0,1.05,4.59,2.0,,42.5,,
2152,"WELL AT TRENCHING GROUND IN THE PREMISES OF M/S LAKHANI FOOT WEAR, INDORE",Groundwater,MADHYA PRADESH,2019,26.0,,4.95,7.5,1622.0,0.9,3.81,2.0,,5.0,,
2153,"WELL AT IBRAHIMGANJ NEAR BUS STAND, BHOPAL",Groundwater,MADHYA PRADESH,2019,27.0,,,7.2,269.0,9.6,,,,,,
2154,"WELL AT NEAR PRIMARY SCHOOL, PILUKHEDI, RAJGARH.",Groundwater,MADHYA PRADESH,2019,25.5,,,7.6,1287.5,,0.73,,,,,
3332,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA, DEWAS",Groundwater,MADHYA PRADESH,2019,23.5,,,7.7,2665.5,1.5,6.515,,,,,
3333,"HAND PUMP WATER AT BANSKHEDI, BHOPAL",Groundwater,MADHYA PRADESH,2019,27.0,,,8.1,2148.0,0.7,1.5,2.0,,33.0,,
3334,TUBE WELL NEAR BUS STAND AT BETUL,Groundwater,MADHYA PRADESH,2019,,,,6.9,781.0,1.1,0.46,2.0,,150.0,,
3335,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA RECHHAI, JABALPUR",Groundwater,MADHYA PRADESH,2019,20.25,,,7.95,476.0,0.2,1.0,2.0,,2.0,,
3336,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA, CHHINDWARA",Groundwater,MADHYA PRADESH,2019,,,,7.3,570.0,,,3.0,,11.0,,
3337,TUBE WELL/ HAND PUMP AT INDL AREA SEONI NEAR BARAPATTHAR,Groundwater,MADHYA PRADESH,2019,24.8,,,7.35,590.5,0.4,1.2,2.0,,2.0,,
3338,"HAND PUMP NEAR PANCHAYAT BHAWAN, VILLAGE TINAWALI RAIRU",Groundwater,MADHYA PRADESH,2019,26.0,,,7.6,772.0,,1.2,2.0,,12.0,,
3339,"TUBE WELL/ HAND PUMP NEAR MANGLIA INDUSTRIAL AREA , INDORE",Groundwater,MADHYA PRADESH,2019,24.0,,4.4,8.0,786.0,0.8,3.14,2.0,,5.0,,
3340,"TUBE WELL AT NEAR TRENCHING GROUND, INDORE",Groundwater,MADHYA PRADESH,2019,24.0,,4.9,7.0,1338.0,0.8,3.73,2.0,,12.0,,
3341,"TUBE WELL AT SECTOR-III, PITHAMPUR INDUSTRIAL AREA",Groundwater,MADHYA PRADESH,2019,26.0,,3.55,7.85,1357.5,0.95,3.3,2.0,,7.0,,
3342,"BOREWELL WATER AT VILLAGE TARPUR, SECTOR-II, PITHAMPUR, INDUSTRIAL AREA",Groundwater,MADHYA PRADESH,2019,26.0,,4.5,7.65,707.0,0.85,2.98,2.0,,6.5,,
3343,"TUBE WELL NEAR INDUSTRIAL AREA UDYOG VIHAR , CHURAT, REWA",Groundwater,MADHYA PRADESH,2019,28.9,,4.6,6.9,1425.0,1.0,3.83,2.0,,6.0,,
3822,"GROUND WATER NEAR BUS STAND, DIST NARSINGPUR",Groundwater,MADHYA PRADESH,2019,22.0,,,7.85,849.5,1.2,1.33,2.0,,25.0,,
3823,"GROUND WATER NEAR BUS STAND, DIST BALAGHAT",Groundwater,MADHYA PRADESH,2019,21.7,,,7.35,528.0,0.3,1.0,2.0,,2.0,,
3825,"GROUND WATER NEAR BUS STAND, DIST MANDLA",Groundwater,MADHYA PRADESH,2019,25.0,,,7.4,423.0,0.6,1.2,2.0,,2.0,,
3826,"GROUND WATER NEAR BUS STAND, DIST SEONI",Groundwater,MADHYA PRADESH,2019,25.0,,,7.3,508.0,0.4,1.2,2.0,,2.0,,
3827,"GROUND WATER VILL IMALIA, DIST JABALPUR",Groundwater,MADHYA PRADESH,2019,25.5,,,7.25,490.0,0.5,1.2,2.0,,2.0,,
3837,"GROUND WATER PRIMARY SCHOOL DHOBI GHAT, DIST SINGROULI",Groundwater,MADHYA PRADESH,2019,28.0,,,7.55,555.0,,1.56,,,,,
3838,"GROUND WATER NCL, JINGURDHA, QSHF-176 METENCE OFF, DIST SINGROULI",Groundwater,MADHYA PRADESH,2019,27.75,,,7.65,665.0,,,,,,,
3839,"GROUND WATER NEAR SHIV MANDIR, AMLORI NCL, PROJECT SINGROULI",Groundwater,MADHYA PRADESH,2019,27.5,,,7.55,715.0,,0.11,,,,,
3840,"GROUND WATER NEAR SUBJEE MANDI NCL JAYANT (BESIDE POLICE STATION), SINGROULI",Groundwater,MADHYA PRADESH,2019,27.75,,,7.5,265.0,,0.185,,,,,
3841,"GROUND WATER SARVESWAR RAJA COLONY JAYANT, SINGROULI",Groundwater,MADHYA PRADESH,2019,28.25,,,7.55,405.0,,2.625,,,,,
3842,"GROUND WATER NEAR SUB STATION SECTOR-B, DUDHICHUA NCL PROJECT, SINGROULI",Groundwater,MADHYA PRADESH,2019,27.5,,,7.65,415.0,,0.135,,,,,
3843,"GROUND WATER NEAR ENTRANCE GAGE OF VIVEKANANAD STATUE, NIGAHI, SINGROULI",Groundwater,MADHYA PRADESH,2019,28.25,,,7.55,425.0,,0.16,,,,,
3844,"GROUND WATER NEAR COMMERCIAL AUTO MOBILE NEAR BHARAT PETROL PUMP, VINDHYA NAGAR, SINGROULI",Groundwater,MADHYA PRADESH,2019,27.5,,,7.65,445.0,,1.58,,,,,
3854,TUBE WELL WATER SAMPLE OF SIDHI CITY,Groundwater,MADHYA PRADESH,2019,28.5,,4.8,7.1,739.0,0.9,1.31,2.0,,6.0,,
4618,"GROUND WATER AT INDUSTRIAL AREA, MANERI DISTT MANDLA",Groundwater,MADHYA PRADESH,2019,,,,7.2,338.0,,,,,,,
1373,"UPPER LAKE AT BHOPAL (INTAKE POINT), M.P.",River,MADHYA PRADESH,2019,,24.5,7.8,7.95,295.5,1.95,4.295,2.0,175.0,,,
1374,LOWER LAKE AT BHOPAL OUTLET M.P.,River,MADHYA PRADESH,2019,,24.0,7.15,8.0,368.0,6.6,10.99,155.0,1260.0,,,
1466,"MULTAI TANK LAKE AT VILLA. KHARI ON BETUL-AMRAVATI ROAD M.P(.RIVER TAPTI NEAR AMARAWATI, ROAD BRIDGE AT VILLAGE KHEDA)",River,MADHYA PRADESH,2019,,27.0,8.25,7.75,316.0,1.35,1.145,2.0,875.0,,,
2128,KHANDARI RESERVOIR WATER OFF TAKE POINT,River,MADHYA PRADESH,2019,,23.55,7.85,7.7,326.0,1.45,0.77,7.0,40.0,,,
2130,"MADHAV LAKE, SHIVPURI",River,MADHYA PRADESH,2019,,24.0,6.4,7.9,737.5,2.35,0.91,4.0,79.0,,,
2131,YASHWANT SAGAR AT INDORE,River,MADHYA PRADESH,2019,,22.5,6.95,8.0,871.0,1.55,1.285,2.0,69.5,,,
2132,BILAWALI TALAB AT INDORE,River,MADHYA PRADESH,2019,,22.5,7.15,8.3,409.0,1.85,2.195,2.0,114.0,,,
2133,SIRPUR TALAB AT INDORE,River,MADHYA PRADESH,2019,,22.5,6.7,8.1,612.5,1.85,1.08,2.0,79.5,,,
2134,NAGCHUN TALAB AT KHANDWA,River,MADHYA PRADESH,2019,,23.0,7.0,7.95,335.0,1.2,0.585,2.0,38.5,,,
2135,GOVINDGARH LAKE,River,MADHYA PRADESH,2019,,26.25,6.8,7.45,334.5,1.2,0.265,2.0,47.0,,,
2136,"SHAHPURA LAKE AT WEIR NEAR AYUSHMAN HOSPITAL, BHOPAL",River,MADHYA PRADESH,2019,,23.0,7.25,8.1,413.0,7.85,18.765,121.0,1335.0,,,
2137,UPPER LAKE AT YATCH CLUB,River,MADHYA PRADESH,2019,,25.0,7.75,8.15,279.0,2.5,5.105,2.0,175.0,,,
