stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
4742,"River Galudih Barrage, Galudih, E.S",River,JHARKHAND,2020,Safe,4.81,None,23.0,7.0,7.45,184.0,1.3,1.55,,,
4745,River Kharkhai Before Meeting Swarnrekha River,River,JHARKHAND,2020,Unsafe,19.61,High BOD,21.5,5.1,7.5,233.0,5.3,1.25,,,
4747,"River Koina River, Manoharpur, W.S",River,JHARKHAND,2020,Safe,3.33,None,24.0,7.45,7.4,203.5,0.9,,,,
4753,"River Harmu Near Harmu Bridge, Harmu, Ranchi",River,JHARKHAND,2020,Unsafe,34.13,"Low DO, pH Out of Range, High BOD",18.0,2.0,6.45,,16.6,,215.0,1400.0,
4754,River Harmu Before Metting To Swarnrekha River,River,JHARKHAND,2020,Unsafe,21.92,High BOD,17.5,6.5,6.8,,16.2,,200.0,1400.0,
10144,River Ganga U/S Near Lct Ghat,River,JHARKHAND,2020,Safe,7.77,None,25.0,6.4,7.8,225.0,2.1,,,,
10145,River Ganga D/S Near Janta Ghat,River,JHARKHAND,2020,Safe,8.14,None,26.0,8.7,7.75,319.0,2.2,,,,
10146,River Ganga At Sangi Dalan,River,JHARKHAND,2020,Safe,7.4,None,24.5,9.15,7.7,229.5,2.0,,,,
1059,Ganga At Rajmahal,River,JHARKHAND,2020,Safe,7.77,None,24.5,9.3,7.75,322.5,2.1,,,,
4085,"Jumar River At Bit Mesra, Ranchi",River,JHARKHAND,2020,Safe,6.95,None,18.0,6.2,7.0,,2.65,,145.0,605.0,
2396,Jumar At Kanke Dam,River,JHARKHAND,2020,Safe,7.11,None,16.0,7.6,7.25,,2.75,,145.0,535.0,
2401,Ajay River At Masanjore Dam,River,JHARKHAND,2020,Safe,7.77,None,25.0,8.3,7.55,309.0,2.1,,,,
3554,Jharkhand,River,JHARKHAND,2020,Safe,6.48,None,27.5,7.5,7.5,,1.75,,,,
2388,Konar At Tilaya Dam,River,JHARKHAND,2020,Safe,5.74,None,26.0,7.9,7.45,,1.55,,,,
2389,Konar At Konar Dam,River,JHARKHAND,2020,Safe,5.74,None,26.0,8.0,7.4,,1.55,,,,
2390,Konar At Tenughat Dam,River,JHARKHAND,2020,Safe,5.18,None,25.5,7.6,7.65,,1.4,,,,
4000,Garga River Near Telmucho Bridge,River,JHARKHAND,2020,Unsafe,11.84,High BOD,23.0,6.4,6.7,,3.2,,,,
2379,Nalkari Tributary At Patratu,River,JHARKHAND,2020,Safe,7.58,None,26.0,5.95,7.15,,2.05,,,,
2381,Bokaro At Zarangdih Bridge,River,JHARKHAND,2020,Safe,8.69,None,28.0,7.35,7.4,,2.35,,,,
1034,"Sankh At Bolba, Jharkand",River,JHARKHAND,2020,Safe,5.8,None,17.5,8.2,7.25,,2.05,,145.0,840.0,
2378,Damodar D/S Bhairabi At Rajrappa,River,JHARKHAND,2020,Safe,5.18,None,25.0,8.1,7.55,,1.4,,,,
3555,Jharkhand,River,JHARKHAND,2020,Safe,5.55,None,27.5,7.7,7.7,,1.5,,,,
4083,Jharkhand,River,JHARKHAND,2020,Safe,7.13,None,19.0,8.35,7.35,,2.65,,145.0,840.0,
3553,Damodar River Near Telmucho Bridge,River,JHARKHAND,2020,Safe,5.55,None,23.25,7.55,7.5,,1.5,,,,
3556,Jharkhand,River,JHARKHAND,2020,Safe,6.29,None,27.5,7.6,7.55,,1.7,,,,
3557,Jharkhand,River,JHARKHAND,2020,Safe,5.55,None,27.0,7.55,7.65,,1.5,,,,
2382,Damodar At Phusro Road Bridge,River,JHARKHAND,2020,Safe,6.84,None,26.25,7.5,7.55,,1.85,,,,
2380,Damodar At Ramgarh Road Bridge,River,JHARKHAND,2020,Safe,7.4,None,25.5,7.75,7.5,,2.0,,,,
2383,Damodar U/S Jamadoba Water Works,River,JHARKHAND,2020,Safe,5.55,None,25.0,7.65,7.4,,1.5,,,,
2384,Jharkhand,River,JHARKHAND,2020,Safe,8.14,None,25.5,7.6,7.45,,2.2,,,,
2391,Damodar At Panchet Dam,River,JHARKHAND,2020,Safe,5.18,None,26.0,7.6,7.6,,1.4,,,,
1035,"Karo At Lohojimi U/S, Jharkand",River,JHARKHAND,2020,Safe,6.48,None,18.0,8.05,7.4,,2.1,,215.0,1200.0,
48,Subarnarekha At Chandil Bridge,River,JHARKHAND,2020,Safe,3.7,None,24.75,7.8,7.4,158.0,1.0,,,,
2385,Subarnarekha At Namkum Road Bridge,River,JHARKHAND,2020,Unsafe,11.46,High BOD,17.5,6.35,7.05,,4.6,,145.0,840.0,
2395,Subarnarekha At Hatia Dam,River,JHARKHAND,2020,Safe,4.87,None,15.5,8.25,7.4,,1.75,,145.0,500.0,
2399,Subarnarekha At Chandil Dam,River,JHARKHAND,2020,Safe,3.7,None,24.5,7.8,7.5,153.0,1.0,,,,
