stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
3558,Dadesugur Bridge Gauging Station,River,KARNATAKA,2016,Unsafe,8.44,High Fecal Coliform,29.0,7.1,7.95,661.5,2.0,0.2,590.0,2050.0,
3562,Thumbe Water Supply Stations To Mangalore City,River,KARNATAKA,2016,Unsafe,44.44,"High Fecal Coliform, High Total Coliform",29.0,6.7,6.9,237.0,2.0,0.5,35004.0,139011.5,
3563,U/S Of Upiingady Town,River,KARNATAKA,2016,Safe,2.97,None,29.5,6.6,7.2,113.0,1.0,0.4,91.5,476.5,
3566,Krs Dam Mandya,River,KARNATAKA,2016,Safe,6.54,None,25.5,6.9,8.2,221.0,2.0,0.2,285.0,1200.0,
3567,D/S Shimsha Near Madduar Town,River,KARNATAKA,2016,Unsafe,25.51,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",25.0,4.7,8.3,855.0,6.5,0.7,1420.0,5250.0,
3568,Water Supply Intake Point To Srirangapatna Town,River,KARNATAKA,2016,Safe,6.21,None,24.5,6.85,7.8,253.0,1.9,0.25,265.0,1165.0,
3569,Water Supply Intake Point To Mandya Town,River,KARNATAKA,2016,Safe,6.86,None,25.5,6.65,8.3,252.0,1.95,0.45,330.0,1515.0,
3570,D/S Of Kr Nagar Bridge,River,KARNATAKA,2016,Safe,8.6,None,26.0,6.3,8.0,444.0,2.3,0.45,492.5,1910.0,
3571,U/S Of Kr Nagar,River,KARNATAKA,2016,Safe,7.24,None,26.0,6.6,8.2,254.0,2.0,0.45,442.5,1290.0,
3572,Water Supply Intake Point To Hunsur Town,River,KARNATAKA,2016,Safe,6.59,None,26.0,6.6,7.85,346.0,2.05,0.4,270.0,1200.0,
3573,D/S Of Kushalanagar Town,River,KARNATAKA,2016,Safe,6.04,None,26.0,7.35,7.7,193.0,1.4,0.2,466.0,1330.0,
3574,Water Supply Intake Point To Madikeri Town,River,KARNATAKA,2016,Safe,3.39,None,26.5,7.1,7.7,69.0,1.25,0.3,87.5,330.0,
3575,U/S Intake Point To Nanjanagud & Gundlupet At Debur,River,KARNATAKA,2016,Safe,6.14,None,27.5,5.95,8.15,181.0,1.75,0.25,315.0,1245.0,
3576,Water Supply Intake Point To Mysore Pump House,River,KARNATAKA,2016,Safe,5.93,None,27.0,7.0,8.15,240.0,1.7,0.45,285.0,1270.0,
3577,Water Supply Intake Point To T Narasipura,River,KARNATAKA,2016,Unsafe,8.46,High Fecal Coliform,26.5,6.5,7.65,320.0,1.75,0.45,685.0,2300.0,
3578,D/S Of Cauvery Maddur Water Supply Treatment Plant At Bachalli,River,KARNATAKA,2016,Safe,6.46,None,24.5,7.0,8.35,315.0,2.1,0.4,235.0,1070.0,
3579,Water Supply Intake Point At Kollegala Dasanapura,River,KARNATAKA,2016,Unsafe,7.88,High Fecal Coliform,27.5,6.85,7.95,324.0,2.0,0.45,535.0,1620.0,
3580,Water Supply Intake Point At Madduar,River,KARNATAKA,2016,Safe,7.93,None,24.5,6.45,8.3,320.0,2.0,0.7,460.0,2065.0,
3581,Water Supply Intake Point At T K Halli,River,KARNATAKA,2016,Unsafe,8.14,High Fecal Coliform,25.0,6.65,8.25,320.0,2.1,0.35,555.0,1570.0,
1444,Kali D/S West Coast Paper Mill,River,KARNATAKA,2016,Safe,7.38,None,29.5,5.4,7.25,119.0,2.65,0.5,188.0,929.0,
2780,"Kali U/S Of Wcpm, Dandeli",River,KARNATAKA,2016,Safe,6.7,None,29.0,6.05,7.35,103.5,2.35,0.45,185.5,922.5,
1388,"Ulsoor Lake Training Centre Of Fish Breeding,Karna",Pond/Tank,KARNATAKA,2016,Unsafe,40.01,"High BOD, High Total Coliform",,28.0,7.35,7.75,480.5,5.5,1.85,127000.0,207500.0
1446,"Heballa Valley Lake At D/S Road Bridge Nr. Mandya, Karnataka",Pond/Tank,KARNATAKA,2016,Unsafe,31.49,"pH Out of Range, High BOD, High Total Coliform",,24.5,4.6,8.05,500.0,7.75,1.4,7050.0,9850.0
3582,Hebbal Lake,Pond/Tank,KARNATAKA,2016,Unsafe,29.44,"pH Out of Range, High BOD",,26.5,3.85,8.4,500.0,13.4,1.2,1600.0,9850.0
3583,Kukkarahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,21.17,High BOD,,28.5,7.5,9.15,500.0,8.1,0.5,1460.0,6250.0
3584,Dalavai Lake,Pond/Tank,KARNATAKA,2016,Unsafe,36.42,"pH Out of Range, High BOD",,28.5,1.75,8.25,500.0,24.0,0.65,2250.0,9150.0
3585,Yennehole Lake,Pond/Tank,KARNATAKA,2016,Unsafe,34.41,"pH Out of Range, High BOD",,29.5,2.25,8.35,500.0,19.6,3.0,1650.0,7100.0
3586,Limbhabudi Lake,Pond/Tank,KARNATAKA,2016,Unsafe,22.35,"pH Out of Range, High BOD",,29.0,6.1,9.0,500.0,10.65,16.7,1310.0,5450.0
3587,Shettykere Lake,Pond/Tank,KARNATAKA,2016,Unsafe,27.98,"pH Out of Range, High BOD",,29.5,4.25,8.75,500.0,9.05,2.85,1310.0,4800.0
3592,Yediyur Lake,Pond/Tank,KARNATAKA,2016,Unsafe,40.01,"High BOD, High Total Coliform",,25.95,6.9,7.3,403.5,5.5,1.25,875860.0,1741740.0
3593,"Ulsoor Lake Training Centre Of Fish Breeding, Karnataka",Pond/Tank,KARNATAKA,2016,Unsafe,40.04,"High BOD, High Total Coliform",,31.0,7.8,7.5,475.0,7.0,9.4,1108500.0,1732400.0
3601,Karihobanahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,49.09,"pH Out of Range, High BOD, High Total Coliform",,26.3,3.55,7.1,500.0,24.5,2.4,552050.0,1745450.0
3602,Bellandur Lake,Pond/Tank,KARNATAKA,2016,Unsafe,50.17,"pH Out of Range, High BOD, High Total Coliform",,28.5,3.2,7.1,500.0,36.0,5.0,5000000.0,110750000.0
3608,Varthur Lake,Pond/Tank,KARNATAKA,2016,Unsafe,51.85,"pH Out of Range, High BOD, High Total Coliform",,31.0,2.65,6.95,500.0,13.0,2.0,3539500.0,110650000.0
3610,Tubrahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,51.55,"pH Out of Range, High BOD, High Total Coliform",,30.5,2.75,7.55,500.0,22.0,2.1,2339500.0,7150000.0
3611,Kaikondanahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,45.09,"pH Out of Range, High BOD, High Total Coliform",,30.5,4.85,7.7,500.0,10.25,2.6,3966500.0,8785000.0
3612,Agaram Lake,Pond/Tank,KARNATAKA,2016,Unsafe,48.47,"pH Out of Range, High BOD, High Total Coliform",,30.5,3.75,7.3,500.0,27.25,1.7,5000000.0,86047000.0
3614,Puttenahalli Lake (S),Pond/Tank,KARNATAKA,2016,Unsafe,46.48,"pH Out of Range, High BOD, High Total Coliform",,30.5,4.4,7.35,500.0,9.3,3.65,2453950.0,4717400.0
3615,Arakere Lake,Pond/Tank,KARNATAKA,2016,Unsafe,43.55,"pH Out of Range, High BOD, High Total Coliform",,30.5,5.35,7.6,500.0,24.0,2.15,2474500.0,8627100.0
3616,Kalena Agrahara Lake,Pond/Tank,KARNATAKA,2016,Unsafe,41.39,"pH Out of Range, High BOD, High Total Coliform",,30.0,6.05,8.0,500.0,11.0,1.65,3961500.0,5489500.0
3617,Hulimavu Lake,Pond/Tank,KARNATAKA,2016,Unsafe,45.85,"pH Out of Range, High BOD, High Total Coliform",,30.5,4.6,7.4,500.0,8.15,1.5,5000000.0,27113900.0
3618,Singasandra Lake,Pond/Tank,KARNATAKA,2016,Unsafe,48.93,"pH Out of Range, High BOD, High Total Coliform",,30.0,3.6,7.6,500.0,9.5,1.6,3957050.0,11067250.0
3620,Parappana Agrahara Lake,Pond/Tank,KARNATAKA,2016,Unsafe,44.47,"pH Out of Range, High BOD, High Total Coliform",,27.5,5.05,7.25,500.0,11.85,1.8,3535000.0,4950000.0
3621,Haralakunte Lake,Pond/Tank,KARNATAKA,2016,Unsafe,43.08,"pH Out of Range, High BOD, High Total Coliform",,30.5,5.5,7.6,500.0,6.5,1.15,2302450.0,5458600.0
3622,Somasundra Palya Lake,Pond/Tank,KARNATAKA,2016,Unsafe,49.12,"pH Out of Range, High BOD, High Total Coliform",,30.0,3.55,7.5,500.0,100.0,11.5,5000000.0,54600000.0
3624,Puttenahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,53.56,"pH Out of Range, High BOD, High Total Coliform",,31.5,2.1,7.2,500.0,100.0,6.4,5000000.0,8758750.0
3625,Hebbal Lake,Pond/Tank,KARNATAKA,2016,Unsafe,41.41,"pH Out of Range, High BOD, High Total Coliform",,31.0,6.05,7.55,500.0,6.5,5.4,5000000.0,8617250.0
3627,Jakkur Lake,Pond/Tank,KARNATAKA,2016,Unsafe,40.02,"High BOD, High Total Coliform",,32.0,6.7,7.8,500.0,9.5,5.6,876500.0,1790000.0
3644,Mulbhagal Lake,Pond/Tank,KARNATAKA,2016,Unsafe,40.0,"High BOD, High Total Coliform",,29.0,6.95,7.9,500.0,10.5,1.15,866500.0,1407400.0
3645,Devarayasamudra Lake,Pond/Tank,KARNATAKA,2016,Unsafe,40.0,"High BOD, High Total Coliform",,28.5,6.8,7.6,303.5,3.2,1.0,860135.0,2710650.0
3646,Narasapura Lake,Pond/Tank,KARNATAKA,2016,Unsafe,42.62,"pH Out of Range, High BOD, High Total Coliform",,30.5,5.65,7.9,500.0,5.35,0.95,2300165.0,5450860.0
3649,Bugudanahalli Lake,Pond/Tank,KARNATAKA,2016,Unsafe,40.03,"High BOD, High Total Coliform",,29.5,7.3,7.8,131.5,5.5,7.6,875165.0,875395.0
3659,Mathana Kere,Pond/Tank,KARNATAKA,2016,Unsafe,25.05,"High BOD, High Total Coliform",,26.0,6.9,8.8,500.0,16.0,0.75,6315.0,22900.0
3660,Hunasina Kere,Pond/Tank,KARNATAKA,2016,Unsafe,24.14,"High BOD, High Total Coliform",,26.5,7.2,8.85,500.0,12.5,0.5,5170.0,22700.0
3661,Kokkanaghattadoddakere,Pond/Tank,KARNATAKA,2016,Unsafe,20.54,High BOD,,26.5,7.6,8.6,500.0,13.0,1.35,665.0,2450.0
3667,Sathenahallidoddakere,Pond/Tank,KARNATAKA,2016,Unsafe,20.39,High BOD,,25.5,7.35,8.15,500.0,5.0,0.15,490.0,2000.0
3669,Sheleramanahallikere,Pond/Tank,KARNATAKA,2016,Unsafe,20.41,High BOD,,25.5,6.95,8.25,400.0,4.0,0.15,515.0,2200.0
3559,Hullige Tank,Pond/Tank,KARNATAKA,2016,Unsafe,20.78,High BOD,,28.0,6.9,7.95,500.0,32.0,0.15,970.0,1850.0
3560,Mavenakere,Pond/Tank,KARNATAKA,2016,Unsafe,26.91,"pH Out of Range, High BOD, High Total Coliform",,29.0,6.4,9.1,500.0,24.0,0.2,8250.0,8800.0
3561,Hundikere (Koppal),Pond/Tank,KARNATAKA,2016,Unsafe,23.69,"High BOD, High Total Coliform",,29.5,6.75,7.9,500.0,6.25,0.2,4610.0,1050.0
3565,Pilikula Tank,Pond/Tank,KARNATAKA,2016,Unsafe,20.25,"pH Out of Range, High BOD",,29.5,6.45,7.1,139.0,2.0,0.4,113.5,466.5
3588,Karanjikere,Pond/Tank,KARNATAKA,2016,Unsafe,20.93,High BOD,,28.0,7.8,8.5,500.0,6.9,0.65,1160.0,4350.0
3589,Madiwala Tank,Pond/Tank,KARNATAKA,2016,Unsafe,48.32,"pH Out of Range, High BOD, High Total Coliform",,30.0,3.8,7.35,500.0,19.0,2.2,3951350.0,17417250.0
3590,Lalbagh Tank,Pond/Tank,KARNATAKA,2016,Unsafe,40.71,"pH Out of Range, High BOD, High Total Coliform",,25.95,8.8,7.75,500.0,6.0,2.2,395245.0,1266200.0
3594,Sankey Tank,Pond/Tank,KARNATAKA,2016,Unsafe,40.0,"High BOD, High Total Coliform",,27.0,6.65,7.9,420.5,4.5,0.6,721500.0,1756500.0
3595,Byrasandra Tank,Pond/Tank,KARNATAKA,2016,Unsafe,41.72,"pH Out of Range, High BOD, High Total Coliform",,31.0,9.2,8.05,500.0,12.0,17.75,706650.0,1107450.0
3597,Hesaraghatta Tank,Pond/Tank,KARNATAKA,2016,Unsafe,40.16,"pH Out of Range, High BOD, High Total Coliform",,31.0,6.45,6.8,119.5,13.0,2.5,1655500.0,8650000.0
3598,Herohalli Tank,Pond/Tank,KARNATAKA,2016,Unsafe,44.33,"pH Out of Range, High BOD, High Total Coliform",,27.5,5.1,7.55,500.0,25.0,6.55,4701300.0,10617400.0
3599,Madavara Tank,Pond/Tank,KARNATAKA,2016,Unsafe,40.18,"pH Out of Range, High BOD, High Total Coliform",,28.5,6.45,7.8,500.0,56.5,7.6,5000000.0,17267400.0
3600,Shivapura Tank,Pond/Tank,KARNATAKA,2016,Unsafe,46.04,"pH Out of Range, High BOD, High Total Coliform",,26.85,4.55,7.05,500.0,93.0,9.3,5000000.0,11063900.0
3603,Vengaihnakere,Pond/Tank,KARNATAKA,2016,Unsafe,48.63,"pH Out of Range, High BOD, High Total Coliform",,29.5,3.7,7.25,500.0,45.0,2.5,5000000.0,54650000.0
3604,Doddanakundi Tank,Pond/Tank,KARNATAKA,2016,Unsafe,47.24,"pH Out of Range, High BOD, High Total Coliform",,30.0,4.15,7.5,500.0,15.0,1.5,3505500.0,8700000.0
