stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1984,"INDL. ESTATE TARAPUR, PALGHAR, THANE",Groundwater,MAHARASHTRA,2019,37.0,,4.8,8.1,582.0,4.8,6.11,33.0,,220.0,,
1988,"GHARATWADI,ALIYALI,PALGHAR, THANE",Groundwater,MAHARASHTRA,2019,19.0,,5.3,8.5,566.0,5.4,0.57,34.0,,240.0,,
1989,"MSW SITE, KARAWALA,TALOJA,PANVEL, RAIGAD",Groundwater,MAHARASHTRA,2019,39.0,,3.0,8.1,798.0,7.8,1.65,33.0,,220.0,,
1990,"BMW SITE, BURUDGAON, AHMEDNAGAR",Groundwater,MAHARASHTRA,2019,24.0,,,7.3,652.0,10.5,3.1,120.0,,1800.0,,
1993,"PHANDARPUR, GANGAPUR, AURANGABAD",Groundwater,MAHARASHTRA,2019,36.0,,6.8,7.5,20350.0,2.6,3.72,6.0,,48.0,,
1998,"BRHAMNI, KALMESHWAR, NAGPUR",Groundwater,MAHARASHTRA,2019,39.0,,5.7,7.7,657.0,4.8,1.51,2.0,,2.0,,
2001,"PARATWADA, ACHALPUR, AMRAVATI",Groundwater,MAHARASHTRA,2019,20.0,,6.3,7.8,257.0,3.4,0.61,2.0,,140.0,,
2004,"PARVATI INDL. ESTATE, YADRAV, SHIROL, KOLHAPUR",Groundwater,MAHARASHTRA,2019,29.0,,4.4,7.8,59220.0,12.0,0.9,920.0,,1600.0,,
2005,"KHANJIRENAGAR, HATKANANGALE, KOLHAPUR",Groundwater,MAHARASHTRA,2019,33.0,,,6.8,807.0,90.0,17.0,1600.0,,1600.0,,
2006,"MIDC, SHINOLI, CHANDGAD, KOLHAPUR",Groundwater,MAHARASHTRA,2019,33.0,,,6.9,709.0,110.0,1.8,920.0,,1600.0,,
2008,"RASULWADI-SAMBARWADI, MIRAJSANGLI",Groundwater,MAHARASHTRA,2019,33.0,,4.1,7.4,33270.0,12.0,4.0,63.0,,280.0,,
2200,"BORE WELL AT KATPUR, NEAR Z.P SCHOOL, KATPUR, PAITHAN, AURANGABAD",Groundwater,MAHARASHTRA,2019,36.0,,6.5,7.6,20240.0,2.6,3.45,5.0,,49.0,,
2201,"DUG WELL AT RANJANGAON, GANAGAPUR, AURANGABAD",River,MAHARASHTRA,2019,,6.4,7.5,2839.0,2.6,1.94,,,,,,
2202,"DUG WELL AT GHANE KUNT, NEAR AWASTHI, OWNED BY SHRI RAJENDRA AMRE , KHED, RATNAGIRI",River,MAHARASHTRA,2019,33.0,4.7,7.4,33380.0,10.0,4.0,46.0,280.0,,,,
2204,"DUG WELL AT GUNJALWADI, SANGAMNER NEAR PRIMARY HEALTH CARE CENTER, AHMEDNAGAR",River,MAHARASHTRA,2019,24.0,,7.6,658.0,12.5,2.9,275.0,1800.0,,,,
2818,"BORE WELL AT M/S SPECTRON ETHERS SIDDESHWAR MAHADEV MANDIR, RASEGAON, DINDORI, NASHIK",River,MAHARASHTRA,2019,28.0,3.6,8.1,645.0,7.5,1.4,550.0,1800.0,,,,
