stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1120,"YAMUNA AT WAZIRABAD, DELHI",River,DELHI,2017,25.3,7.75,7.6,980.0,4.0,0.0,27070.0,80100.0,
1121,"YAMUNA AT NIZAMUDDIN, DELHI",River,DELHI,2017,24.0,2.75,7.55,1300.0,20.5,0.0,55022500.0,70100000.0,
1375,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",River,DELHI,2017,24.75,1.8,7.6,975.0,17.5,0.0,8085000.0,8085000.0,
1812,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",River,DELHI,2017,26.0,1.85,7.6,1103.0,44.0,0.0,11001300.0,11014000.0,
