stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1555,"WELL AT KALA AMB,",Groundwater,HIMACHAL PRADESH,2020,,,7.15,719.5,,0.55,,,,,396.5,0.41
1556,WELL AT PAONTA SAHIB,Groundwater,HIMACHAL PRADESH,2020,26.0,,7.3,847.5,,0.82,,,,,459.5,0.66
1561,GROUND WATER AT DAMTAL,Groundwater,HIMACHAL PRADESH,2020,21.5,,7.85,609.0,,,,10.0,,,402.5,
1562,WELL AT UNA,Groundwater,HIMACHAL PRADESH,2020,,,8.15,471.5,,,,21.0,,,307.0,
1872,GROUND WATER AT SHIMLA D/S OF MSW DUMPING SITE,Groundwater,HIMACHAL PRADESH,2020,18.0,,7.35,3135.0,87.0,5.195,1015.0,1600.0,,,283.0,1.055
1873,GROUND WATER AT DHARAMSHALA KANGRA D/S OF MSW DUMPING SITE,Groundwater,HIMACHAL PRADESH,2020,15.0,,7.4,339.0,,,,130.0,,,216.0,
1874,GROUND WATER AT SOLAN- D/S OF MSW DUMPING SITE SALOGRA,Groundwater,HIMACHAL PRADESH,2020,18.0,,7.75,472.5,,,,2.0,,,272.0,0.65
1877,GROUND WATER AT BADDI INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2020,25.0,,7.5,651.5,,,,,,,379.0,0.48
1878,GROUND WATER AT BAROTIWALA INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2020,25.0,,7.15,635.5,,,,,,,376.5,0.75
1880,GROUND WATER AT KALA AMB INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2020,,,7.5,796.5,,,,,,,500.5,
1881,GROUND WATER AT PAONTA SAHIB INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2020,20.0,,6.85,786.0,,0.81,,,,,428.0,0.67
1882,GROUND WATER AT MEHATPUR INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2020,,,7.7,563.0,,0.31,,17.0,,,369.0,
