stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
,2017,River,RAJASTHAN,2018,,,,22.0,18.4,1404.3,1400.65,2.1,2.65,,,
,2019,River,RAJASTHAN,2018,,,,18.0,13.4,703.45,1100.35,1.95,2.9,,,
,2023,River,RAJASTHAN,2018,,,,20.0,14.6,643.65,700.65,2.1,2.9,,,
,2029,River,RAJASTHAN,2018,,,,26.0,17.4,384.1,505.65,1.95,2.75,,,
,2030,River,RAJASTHAN,2018,,,,26.0,17.05,1604.05,1600.7,2.1,2.9,,,
,2032,River,RAJASTHAN,2018,,,,26.0,17.9,214.1,535.75,1.7,2.55,,,
,2970,River,RAJASTHAN,2018,,,,28.0,19.0,733.7,770.35,2.0,3.0,,,
,2971,River,RAJASTHAN,2018,,,,28.0,18.5,1003.7,1200.85,2.05,2.75,,,
,2972,River,RAJASTHAN,2018,,,,28.0,18.65,1403.65,1400.65,2.1,3.0,,,
,2976,River,RAJASTHAN,2018,,,,28.0,19.45,3954.2,4459.15,19.0,82.7,,,
,2987,River,RAJASTHAN,2018,,,,24.0,15.9,3103.9,4350.9,1.8,2.9,,,
,2988,River,RAJASTHAN,2018,,,,24.0,15.8,2504.2,2750.65,1.8,2.9,,,
,4168,Groundwater,RAJASTHAN,2018,,,,,17.0,12.25,2853.75,2850.65,,2.15,3.0,
,4169,Groundwater,RAJASTHAN,2018,,,,,18.0,14.15,573.8,695.6,,1.9,3.25,7.5
,4170,Groundwater,RAJASTHAN,2018,,,,,18.0,14.65,648.9,740.4,,2.15,3.4,5.5
,4177,Groundwater,RAJASTHAN,2018,,,,,16.0,20.15,294.3,315.3,,2.3,5.0,12.5
,4178,Groundwater,RAJASTHAN,2018,,,,,16.0,20.1,529.3,635.55,,3.3,5.05,20.0
,1414,Canal,RAJASTHAN,2018,,,,,,18.0,,29.0,2.3,,,
,4179,Pond/Tank,RAJASTHAN,2018,,,,,,16.0,,30.0,6.2,,,
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",River,RAJASTHAN,2018,18.5,5.95,7.8,690.0,1.95,2.385,6.5,17.5,,,,
1718,"KODRA DAM, MOUNT ABU, RAJASTHAN",River,RAJASTHAN,2018,25.3,5.5,7.5,540.0,2.4,1.76,28.0,150.0,,,,
1719,"KODRA DAM, MOUNT ABU, RAJASTHAN",River,RAJASTHAN,2018,26.6,4.3,7.4,490.0,1.8,2.06,20.0,75.0,,,,
2947,"JAWAI DAM, SIROHI, RAJASTHAN",River,RAJASTHAN,2018,20.5,5.5,7.95,405.0,1.55,2.44,9.0,28.0,,,,
2949,"RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",River,RAJASTHAN,2018,,19.75,4.85,8.4,690.0,1.4,2.455,12.0,28.0,,,
,4171,River,RAJASTHAN,2018,,,,,13.5,28.5,,0.7,4.3,,,
"RIVER NARMADA MAIN CANAL
(BEFORE ENTERING IN RAJASTHAN
STATE), TEHSIL SANCHORE,
JALORE, RAJASTHAN",RAJASTHAN,River,RAJASTHAN,2018,24.0,5.59,8.01,320.0,1.805,2.31,13.5,57.0,,,,
"GANG CANAL AT KHAKKA HEAR
NEAR HINDUMAL KOT, GANGA",RAJASTHAN,River,RAJASTHAN,2018,24.3,5.415,7.78,375.0,1.835,1.94,16.0,50.0,,,,
"MASITAWALA HEAD
HANUMANGARH",RAJASTHAN,River,RAJASTHAN,2018,25.05,22.205,7.65,375.0,2.03,2.29,14.0,47.5,,,,
2955,RIVER CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGA,River,RAJASTHAN,2018,24.0,5.45,7.8,350.0,1.85,2.29,10.5,24.0,,,,
1289,"CHAMBAL AT KOTA D/S (2 KM. FROM CITY), RAJASTHAN",River,RAJASTHAN,2018,25.5,5.0,7.95,585.0,1.85,2.565,18.5,137.0,,,,
2954,RIVER PARVATI BEFORE MEETING RIVER CHAMBAL AT KHAT,River,RAJASTHAN,2018,24.0,5.7,8.1,475.0,2.65,2.335,14.5,24.0,,,,
2951,"BISULPUR DAM, TONK, RAJASTHAN",River,RAJASTHAN,2018,25.0,6.5,7.75,650.0,2.15,2.57,9.0,19.5,,,,
2945,"UPSTREAM OF CHHAPI DAM, JHALAWAR, RAJASTHAN",River,RAJASTHAN,2018,24.5,5.6,7.9,300.0,1.6,2.14,9.0,19.5,,,,
2946,"UPSTREAM OF BHIM SAGAR DAM, JHALAWAR, RAJASTHAN",River,RAJASTHAN,2018,24.5,6.1,7.8,345.0,2.0,2.17,10.5,17.5,,,,
