stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1555,"AT KALA AMB,",Groundwater,HIMACHAL PRADESH,2017,18.0,,8.0,909.5,0.1,2.0,2.0,2.0,,2.48,,
1556,AT PAONTA SAHIB,Groundwater,HIMACHAL PRADESH,2017,17.0,,7.5,904.5,0.1,2.0,2.0,2.9,,,,
1557,AT PARWANOO,Groundwater,HIMACHAL PRADESH,2017,,,7.2,695.0,0.4,2.0,2.0,9.46,,,,
1558,AT BADDI,Groundwater,HIMACHAL PRADESH,2017,19.8,,7.85,754.5,0.5,2.0,2.0,5.265,,,,
1559,AT BAROTIWALA,Groundwater,HIMACHAL PRADESH,2017,20.45,,7.75,712.5,0.3,2.0,2.0,4.205,,,,
1560,AT NALAGARH,Groundwater,HIMACHAL PRADESH,2017,20.5,,7.45,1281.0,0.55,2.0,2.0,7.98,,,,
1561,AT DAMTA,Groundwater,HIMACHAL PRADESH,2017,16.0,,7.75,813.5,0.15,2.0,2.0,0.02,,,,
1562,AT UNA,Groundwater,HIMACHAL PRADESH,2017,18.5,,8.15,734.5,0.1,,,0.02,,,,
1872,SHIMLA D/S OF MSW DUMPING SIOT,Groundwater,HIMACHAL PRADESH,2017,14.5,,7.15,573.5,10.0,54.0,473.0,6.43,,,,
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,Groundwater,HIMACHAL PRADESH,2017,15.5,,6.6,413.0,0.2,2.0,2.0,0.075,,,,
1874,SOLAN-D/S OF MSW DUMPING SIOT-,Groundwater,HIMACHAL PRADESH,2017,,,8.2,486.0,0.95,2.0,3.0,0.775,,,,
1877,BADDI INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,18.4,,7.9,661.0,0.45,2.0,2.0,6.89,,,,
1878,BAROTIWALA INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,19.4,,7.65,998.5,0.25,2.0,2.0,13.67,,,,
1879,NALAGARH INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,19.8,,7.6,1012.0,0.45,2.0,2.0,7.71,,,,
1880,KALA AMB INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,19.0,,7.8,851.0,0.2,2.0,3.0,2.04,,,,
1881,PAONTA SAHIB INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,18.0,,8.1,848.0,0.1,2.0,3.0,2.175,,,,
1882,MEHATPUR INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,16.0,,7.95,983.0,0.1,,,0.015,,,,
1883,UNA INDUSTRIAL AREA,Groundwater,HIMACHAL PRADESH,2017,19.0,,7.9,941.0,0.2,,,0.02,,,,
2628,HAND PUMP AT SHAMSHI,Groundwater,HIMACHAL PRADESH,2017,19.5,,7.1,629.5,0.0,2.0,2.0,0.335,,,,
2630,HAND PUMP AT HAMIRPUR TOWN,Groundwater,HIMACHAL PRADESH,2017,19.0,,7.7,1310.5,0.1,,,0.07,,,,
2631,HAND PUMP AT NADAUN TOWN,Groundwater,HIMACHAL PRADESH,2017,18.5,,8.0,946.5,1.1,,,0.02,,,,
2632,HAND PUMP AT BILASPUR TOWN,Groundwater,HIMACHAL PRADESH,2017,21.0,,7.6,806.0,0.0,2.0,2.0,1.815,,,,
2633,HAND PUMP AT RECONGPEO,Groundwater,HIMACHAL PRADESH,2017,,,7.3,364.0,0.1,,,0.32,,,,
2634,HAND PUMP AT SHIMLA,Groundwater,HIMACHAL PRADESH,2017,13.0,,7.7,304.0,0.25,2.0,2.0,0.505,,,,
2635,HAND PUMP AT RAMPUR,Groundwater,HIMACHAL PRADESH,2017,,,7.3,368.0,0.1,,,0.52,,,,
2636,HAND PUMP AT KANGRA TEMPLE/ TOWN,Groundwater,HIMACHAL PRADESH,2017,14.0,,7.25,933.5,0.25,2.0,2.0,0.08,,,,
2637,HAND PUMP AT JWALAJI TEMPLE,Groundwater,HIMACHAL PRADESH,2017,13.0,,7.65,1429.5,0.1,2.0,2.0,0.045,,,,
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,Groundwater,HIMACHAL PRADESH,2017,10.0,,7.75,988.5,0.15,2.0,2.0,0.045,,,,
1291,"GOBINDSAGAR LAKE AT BILASPUR, H.P.",Pond/Tank,HIMACHAL PRADESH,2017,,17.0,8.8,8.0,374.0,0.3,0.53,73.5,570.0,,,
1292,"PONGDAM LAKE AT PONG VILLAGE, H.P.",Pond/Tank,HIMACHAL PRADESH,2017,,16.75,7.4,7.9,262.0,0.45,0.745,9.0,225.0,,,
1429,"RENUKA LAKE , 35 KM FROM PATNA SAHIB NORTH , H.P",Pond/Tank,HIMACHAL PRADESH,2017,,18.5,6.5,7.2,802.5,1.9,0.495,56.0,48.0,,,
