stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1621,"GROUND WATER AT RAIPUR REGION, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,24.0,,2.25,7.75,317.0,,,,,,,
1622,"GROUND WATER AT BILASPUR REGION, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,31.5,,0.15,7.55,406.0,0.0,0.225,,,2.0,,
1623,"GROUND WATER AT BILASPUR REGION, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,30.0,,0.2,7.7,481.0,0.1,0.15,,,,,
3171,"HAND PUMP WATER 17/10 NEPALI MOHLLA, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA, BHILAI, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,25.0,,6.8,7.45,,0.85,,2.5,,5.0,,
3172,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE, KORBA, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,25.95,,,7.1,,,,20.0,,20.0,,
3173,"BOREWELL/ HANDPUMP IN PARSABHATA, BALCO, KORBA, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,26.05,,,7.1,,,,20.0,,20.0,,
3174,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC, KORBA, CHHATISGARH.",Groundwater,CHHATTISGARH,2019,26.2,,,7.15,,,,20.0,,20.0,,
3163,"HITKASA TAILING DAM, RAJHARA, CHHATISGARH.(DALLI RAJHARA IRON ORE MINES, DALLI RAJHARA)",Pond/Tank,CHHATTISGARH,2019,,31.0,6.35,7.35,,6.65,0.0,91.0,801.0,,,
3164,"NEHRU NAGAR TALAB, BHILAI, CHHATISGARH.",Pond/Tank,CHHATTISGARH,2019,,27.0,6.5,7.4,,5.4,0.0,141.0,801.0,,,
1851,"MAHANADI AT SIHAWA, CHHATISGARH.",River,CHHATTISGARH,2019,26.0,6.5,7.5,333.0,,,,,,,,
1264,"MAHANADI AT RUDRI U/S AT DHAMTORI RESERVOIR, CHHATISGARH.",River,CHHATTISGARH,2019,25.5,6.75,7.5,319.0,,,,,,,,
1099,"MAHANADI AT U/S OF RAJIM, CHHATISGARH.",River,CHHATTISGARH,2019,27.5,6.5,7.55,403.0,,,,,,,,
1852,"MAHANADI AT ARRANG, RAIPUR, CHHATISGARH.",River,CHHATTISGARH,2019,27.0,6.45,7.8,378.0,,,,,,,,
1100,"MAHANADI AT KHARAD, CHHATISGARH.",River,CHHATTISGARH,2019,31.35,8.0,8.3,1298.0,2.3,3.5,56.5,185.5,,,,
1282,"MAHANADI AT SHEORINARAYAN VILLAGE, CHHATISGARH.",River,CHHATTISGARH,2019,21.45,7.5,8.45,289.5,2.6,3.75,66.5,191.5,,,,
1467,"MAHANADI AFTER CONFL. WITH RIVER MAND, CHHATISGARH.",River,CHHATTISGARH,2019,31.3,7.4,8.1,348.0,2.8,5.45,72.5,215.0,,,,
3168,"MAHANADI AT DOWNSTREAM OF HASDEO RIVER NEAR URGA VILLAGE KORBA, CHHATISGARH.",River,CHHATTISGARH,2019,25.85,6.5,7.15,,1.5,,142.0,1255.5,,,,
1101,"MAHANADI AT INTERSTATE BOUNDRY, CHHATISGARH.",River,CHHATTISGARH,2019,17.7,7.0,7.35,201.5,2.5,0.95,11.4,84.0,,,,
1107,"SEONATH AT U/S RAJNANDGAON,",River,CHHATTISGARH,2019,27.0,6.9,7.45,,2.05,,147.0,1203.5,,,,
1266,"SEONATH AT SHIMGA AFTER CONFL. WITH R. KHAROON,",River,CHHATTISGARH,2019,27.0,6.55,7.6,400.0,,,,,,,,
1845,"SEONATH RIVER WATER SUPPLY WELL, DURG, CHHATISGARH.",River,CHHATTISGARH,2019,26.0,7.1,7.35,,2.0,,160.9,464.5,,,,
3166,"SEONATH AT JHINGHRI VILLAGE, A/C OF SAMODA NALLA, CHHATISGARH.",River,CHHATTISGARH,2019,25.5,4.8,7.65,,4.9,,143.0,305.0,,,,
3167,"SEONATH AT RAJNANDGAON, D/S AT MOHAD, RAJNANDGAON, CHHATISGARH.",River,CHHATTISGARH,2019,26.5,6.75,7.4,,2.45,,180.9,804.5,,,,
1265,"KHAROON AT RAIPUR U/S, CHHATISGARH.",River,CHHATTISGARH,2019,26.5,6.9,7.4,1444.0,,,,,,,,
1846,"KHAROON RIVER A/C KHAPRI DRAIN, CHHATISGARH.",River,CHHATTISGARH,2019,25.0,6.1,7.5,,4.05,,122.0,1204.5,,,,
