stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1401,"POND NEAR JUMA MASJID, LAKSHAWDEEP",Pond/Tank,LAKSHADWEEP,2017,,31.4,,8.45,650.0,,,,
