stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1736,"GROUND WATER QUALITY STATION SARDARNAGAR, GORAKHPUR,U.P",Groundwater,UTTAR PRADESH,2022,22.0,,6.075,629.0,4.8,,,,,304.0,,
1738,"SITE 1, INDUSTRIAL AREA NEAR ELECTRIC CONVERTOR REPAIRING WORKSHOP,THANA- DAHI UNNAO",Groundwater,UTTAR PRADESH,2022,30.0,,7.82,675.5,,,21.0,255.0,,417.5,0.53,
1739,"SITE 2, INDUSTRIAL AREA NEAR M/S JAIJAGDAMBA METALOYS UNNAO, U.P",Groundwater,UTTAR PRADESH,2022,30.0,,7.655,1213.5,,,20.0,1502.0,,750.0,,0.002
1740,"AT ROADWAYS BUS STATION, UNNAO, U.P",Groundwater,UTTAR PRADESH,2022,30.5,,7.735,3646.5,,0.98,22.0,2001.0,,401.5,0.85,
1741,"MAGAWARA INDUSTRIAL AREA NEAR ORIENTAL PALACE UNNAO, U.P",Groundwater,UTTAR PRADESH,2022,29.5,,7.745,824.0,,1.1,25.0,2000.0,,531.5,0.88,
1742,"CHINHAT INDUSTRIAL AREA IN LUCKNOW NEAR M/S INDIA PESTICIDES LUCKNOW, U.P",Groundwater,UTTAR PRADESH,2022,,,7.21,693.0,,1.66,13.0,46.0,,436.0,0.66,
1743,"AISHBAGH INDUSTRIAL AREA AT LUCKNOW NEAR M/S EVEREADY INDUSTRIES LTD. LUCKNOW, U.P",Groundwater,UTTAR PRADESH,2022,,,7.88,745.0,,1.6,4.0,12.0,,474.0,0.6,0.006
1746,"NAGAR PALIKA TUBE WELL, SULTANPUR, U.P",Groundwater,UTTAR PRADESH,2022,19.5,,7.915,884.5,,0.17,,,,472.0,0.66,
1747,"INDIA MARKA HAND PUMP IN SAROWNI BLOCK AT RAIBAREILLY, U.P",Groundwater,UTTAR PRADESH,2022,20.0,,7.995,895.0,,0.2,,,,475.0,0.89,
1749,"TUBE WELL AT MEERUT CITY, U.P",Groundwater,UTTAR PRADESH,2022,14.5,,7.15,615.0,,1.8,,,,400.0,0.45,
1750,"TUBE WELL AT BAGPAT CITY, U.P",Groundwater,UTTAR PRADESH,2022,15.5,,7.25,635.0,,1.7,,,,395.0,0.35,
1751,"TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA, AMROHA, U.P",Groundwater,UTTAR PRADESH,2022,,,7.535,565.5,,4.88,110.0,3500.0,,321.5,,0.018
1752,"SAHIBABAD INDUSTRIAL AREA, GHAZIABAD, U.P",Groundwater,UTTAR PRADESH,2022,20.0,,7.25,2050.0,1.1,0.425,,,,911.5,,
1753,"MEERUT ROAD INDUSTRIAL AREA GHAZIABAD, U.P",Groundwater,UTTAR PRADESH,2022,20.5,,7.65,1237.5,,0.33,,,,672.5,,
1754,"HAPUR ROAD INDUSTRIAL AREA GHAZIABAD, U.P",Groundwater,UTTAR PRADESH,2022,20.0,,7.4,872.5,,0.32,,,,255.0,,
1755,"PILKHUA INDUSTRIAL AREA GHAZIABAD, U.P",Groundwater,UTTAR PRADESH,2022,20.5,,7.55,1235.5,,,,,,822.0,,
1756,"GOPIGANJ INDUSTRIAL AREA BHADOHI, VARANASI, U.P",Groundwater,UTTAR PRADESH,2022,27.5,,7.58,533.0,7.2,,,,,323.0,,
1758,"GROUND AROUND STP DINAPUR, VARANASI, U.P",Groundwater,UTTAR PRADESH,2022,26.35,,7.705,524.0,,,,,,287.0,,0.011
1759,"IFFCO, PHOOLPUR, PRAYAGRAJ ,U.P",Groundwater,UTTAR PRADESH,2022,25.3,,7.165,1182.0,,1.4,,,,254.5,0.4,
2467,"CHANDPUR INDUSTRIAL AREA, LAHARTARA, VARANASI",Groundwater,UTTAR PRADESH,2022,26.5,,7.75,555.0,,,,,,334.5,,
2468,"BHADOHI INDUSTRIAL AREA, DEVELOPMENT AUTHORITY, SANT RAVIDAS NAGAR",Groundwater,UTTAR PRADESH,2022,27.0,,7.655,547.0,,,,,,343.0,,0.0166
2469,"AT INDUSTRIAL AREA. NAINI, ALLAHABAD",Groundwater,UTTAR PRADESH,2022,25.25,,7.11,1163.0,,1.31,,,,276.0,0.38,
2470,"AT INDUSTRIAL AREA, FATEHPUR",Groundwater,UTTAR PRADESH,2022,25.15,,7.12,1818.5,,1.08,,,,246.5,0.355,
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT AUTHORITY AREA (GIDA), GORAKHPUR",Groundwater,UTTAR PRADESH,2022,20.0,,5.99,626.0,4.8,,,,,299.0,,
2472,"VILLAGE DAURALA, MEERUT",Groundwater,UTTAR PRADESH,2022,15.5,,7.2,565.0,,1.9,,,,400.0,0.55,
2473,"KHEKRA, BAGHPAT",Groundwater,UTTAR PRADESH,2022,14.5,,7.05,580.0,,1.85,,,,380.0,0.45,
2474,UNCHAHAAR (NEAR THERMAL POWER PLANT),Groundwater,UTTAR PRADESH,2022,19.5,,7.795,899.5,,0.18,,,,514.0,0.69,
2475,"INDUSTRIAL AREA, SULTANPUR ROAD",Groundwater,UTTAR PRADESH,2022,19.0,,8.015,961.5,,0.2,,,,590.0,0.75,
2477,"GAUTAM BUDHA JUNIOR HIGH SCHOOL RAJENDRA NAGAR, ORAI",Groundwater,UTTAR PRADESH,2022,19.0,,7.5,945.0,,,,,,569.0,,
2478,"DEVA ROAD, INDUSTRIAL AREA, CHAINHAT, LKO NEAR UPTRON POLICE CHOWKI, LUCKNOW",Groundwater,UTTAR PRADESH,2022,,,7.78,536.0,,1.52,2.0,4.0,,342.0,0.82,0.008
2480,"NEAR BRAHMAN MAJRA, PILKHANI",Groundwater,UTTAR PRADESH,2022,18.0,,7.3,310.0,,,,,,240.0,,
2481,"NEAR PEER BEGRAJ INDSTRIAL AREA, MUZAFFARNAGAR",Groundwater,UTTAR PRADESH,2022,21.75,,7.4,510.0,,,,,,384.0,,
1364,"RAMGARH LAKE, GORAKHPUR U.P.",Pond/Tank,UTTAR PRADESH,2022,,21.0,7.95,8.0,2496.0,5.0,,22900.0,48000.0,,,
2499,"SAMASPUR JHEEL, RAEBARELI",Pond/Tank,UTTAR PRADESH,2022,,24.5,6.55,8.05,411.0,4.6,0.88,3750.0,6650.0,,,
2501,"LAXMI POND, JHANSI",Pond/Tank,UTTAR PRADESH,2022,,22.5,4.3,7.65,635.0,12.5,,,,,,
2500,"MAAHIL POND, URAI TEHSIL, JALAUN",Pond/Tank,UTTAR PRADESH,2022,,22.0,3.0,7.35,1075.0,11.25,,,,,,
3050,WATER WORKS- GHAZIABAD,"WATER TREATMENT
PLANT (RAW WATER)",UTTAR PRADESH,2022,20.0,10.2,7.4,146.5,1.0,0.31,2.0,2.0,2.0,,,
30006,RIVER GANGA AT BIJNOR (U.P.),River,UTTAR PRADESH,2022,24.0,8.35,7.9,287.0,3.5,0.53,7200.0,66650.0,430.0,,,
10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",River,UTTAR PRADESH,2022,,9.35,7.825,243.0,1.3,,795.0,1750.0,,,,
10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",River,UTTAR PRADESH,2022,19.5,9.65,7.3,460.0,2.2,0.32,525.0,940.0,192.0,,,
1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",River,UTTAR PRADESH,2022,19.5,9.55,7.3,479.0,1.85,,570.0,1070.0,198.0,,,
2488,"RIVER GANGA U/S, ANOOPSHAHAR",River,UTTAR PRADESH,2022,24.5,9.0,7.22,115.5,1.95,,325.0,920.0,,,,
2489,"RIVER GANGA D/S, ANOOPSHAHAR",River,UTTAR PRADESH,2022,25.0,8.85,7.25,116.5,1.85,,515.0,1275.0,,,,
1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",River,UTTAR PRADESH,2022,25.5,8.45,7.245,121.5,1.9,,600.0,1560.0,,,,
2490,"RIVER GANGA AT KACHHLA GHAT, ALIGARH",River,UTTAR PRADESH,2022,26.5,9.4,7.35,149.0,1.3,2.485,245.0,350.0,,,,
10151,RIVER GANGA AT GHATIYAGHAT FARRUKABAD,River,UTTAR PRADESH,2022,23.5,9.1,8.15,265.5,3.1,,1575.0,2350.0,,,,
