stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
4280,"B,W AT IDS RAMPUR, HANAMKONDA, WARANGAL",Groundwater,TELANGANA,2021,28.0,,7.4,7040.0,,22.8,2.0,2.0,,4435.0,1.5,
1525,"B/W - IDA , NEAR CHAITANYA CHLORIDES , PASHAMAYLAM , MEDAK DIST.",Groundwater,TELANGANA,2021,25.0,,7.1,3490.0,,22.5,,,,2044.0,0.4,0.01
1794,"B/W - MANAKONDUR (V) , KARIMNAGAR DIST.",Groundwater,TELANGANA,2021,29.5,,7.85,1205.0,,13.15,2.0,109.0,,742.0,0.95,
1810,"B/W - SRI RAMNAGAR COLONY, SHAKKAR NAGAR, BODHAN, NIZAMABAD DIST.",Groundwater,TELANGANA,2021,25.0,,7.15,2267.5,,20.5,,,,1274.5,0.4,0.01
3094,"B/W AT AKBARNAGAR, RAMAGUNDAM, KARIMNAGAR",Groundwater,TELANGANA,2021,29.0,,8.25,1107.5,,1.35,2.0,2.0,,669.5,0.9,
4278,"B/W AT AUROBINDO, HATNUR, SANGAREDDY",Groundwater,TELANGANA,2021,25.0,,6.85,1208.0,,14.5,,,,706.5,0.4,0.01
4265,"B/W AT GRAM PANCHAYATH OFFICE, DOTHIGUDAM",Groundwater,TELANGANA,2021,22.0,,7.2,1514.5,,10.0,,,,880.5,0.45,0.01
3088,"B/W AT J.NARASIMHA RAOÃ‚Â’S HOUSE, 14NOS. AREA, RAMAVARAM, NEAR MWS DUMPSITE, KOTHAGUDEM, KHAMMAM",Groundwater,TELANGANA,2021,30.1,,7.35,1412.0,,2.45,2.0,2.0,,906.0,0.6,
4277,B/W AT ZPHS SULTHANPUR,Groundwater,TELANGANA,2021,25.0,,6.9,3516.5,,25.5,,,,2009.5,0.45,0.01
4282,"B/W NEAR AARLA BAVI (AGRICULTURAL FIELD), POCHAMPALLY MANDAL",Groundwater,TELANGANA,2021,22.0,,7.1,1551.0,,13.5,,,,832.0,0.25,0.01
4286,B/W NEAR ANKIREDDIGUDAM VILLAGE (AGRUCULTURAL FIELD) CHOUTUPPAL MANDAL,Groundwater,TELANGANA,2021,21.0,,7.2,2019.0,,18.0,,,,1182.5,0.35,0.01
4281,B/W NEAR BHIMANPALLI VILLAGE (OPEN LAND ) POCHAMPALLY MANDAL,Groundwater,TELANGANA,2021,21.0,,7.05,2550.0,,22.5,,,,1425.0,0.25,0.01
1792,"B/W -NEAR CKM COLLEGE , ENUMAMULA (V) , WARANGAL DIST.",Groundwater,TELANGANA,2021,30.0,,8.7,1106.0,,6.2,2.0,2.0,,667.0,0.7,
4283,"B/W NEAR DANTUR (OPEN LAND), POCHAMPALLY MANDAL",Groundwater,TELANGANA,2021,21.0,,7.3,3456.5,,25.0,,,,1952.5,0.25,0.01
4287,B/W NEAR LINGAREDDYGUDAM VILLAGE (BESIDE CHOUTUPPAL- VALIGONDA ROAD) CHOUTUPPAL MANDAL,Groundwater,TELANGANA,2021,22.0,,7.05,1702.5,,12.5,,,,1002.5,0.3,0.01
4279,"B/W NEAR M/S ARCH PHARMA, GUNDLA MACHANUR, SANGAREDDY",Groundwater,TELANGANA,2021,25.0,,6.55,1100.5,,17.5,,,,694.0,0.5,0.01
4284,"B/W NEAR MALKAPUR LAKE, MALKAPUR VILLAGE (AGRICULTURAL FIELD) CHOUTUPPA; MANDAL",Groundwater,TELANGANA,2021,21.0,,7.15,1682.0,,13.5,,,,942.5,0.3,0.01
4288,"B/W NEAR NAGARAM CHERUVU, DEVALAMMA NAGARAM VILLAGE",Groundwater,TELANGANA,2021,21.0,,7.3,1068.5,,9.0,,,,607.0,0.25,0.01
4285,"B/W NEAR PEDDAKONDUR VILLAGE (AGRICULTURAL FIELD), CHOUTUPPAL MANDAL",Groundwater,TELANGANA,2021,22.0,,7.05,1826.0,,11.5,,,,1072.0,0.35,0.01
4289,B/W NEAR PITTAM PALLE VILLAGE (OPEN LAND BESIDE VILLAGE ROAD) CHITYAL MANDAL,Groundwater,TELANGANA,2021,22.0,,6.6,1449.0,,9.5,,,,810.5,0.45,0.01
4290,B/W NEAR PITTAM PEDDAKAPARTHI VIKKAGE (OPEN LAND BESIDE VILLAGE ROAD) CHITYAL MANDAL,Groundwater,TELANGANA,2021,21.0,,6.8,1198.0,,7.0,,,,684.5,0.45,0.01
1791,"B/W. - EAST OF SAICHERUVU , PAIDIPALLY (V), WARANGAL DIST.",Groundwater,TELANGANA,2021,29.0,,7.8,2708.0,,10.8,2.0,2.0,,1706.0,0.8,
1515,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST.",Groundwater,TELANGANA,2021,29.7,,8.35,1721.5,,19.7,2.0,2.0,,999.0,0.85,
1795,"B/W. - PANCHAYAT OFFICE , , BOLLARAM (V) MEDAK DIST.",Groundwater,TELANGANA,2021,25.0,,7.05,2360.0,,12.0,,,,1381.0,0.25,0.01
1811,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR (M), NALGONDA DIST.",Groundwater,TELANGANA,2021,19.5,,7.2,1497.5,,8.5,,,,853.0,0.3,0.01
4260,"BORE WELL NEAR MSW DUMP YARD, MEDAK TOWN MEDAK DISTRICT",Groundwater,TELANGANA,2021,31.0,,6.8,1050.0,,6.5,,,,596.0,0.3,0.01
4264,BORE WELL WATER POINT AT ZP GIRLS HIGH SCHOOL BHUDAM POCHAMPALLY (V & M) YADADRI DISTRICT,Groundwater,TELANGANA,2021,24.0,,7.15,1869.5,,19.5,,,,1060.0,0.55,0.01
4271,BOREWELL LOCATED AT GOVERNMENT PRIMARY,Groundwater,TELANGANA,2021,29.0,,7.9,1580.0,,22.15,2.0,63.0,,938.5,0.95,
4270,"BOREWELL LOCATED AT HOUSE OF P. ANJANEYULU, PLOT NO,25, SHAKTHIPURAM, PRASHANTH NAGAR, I. E. KUKATPALLY, MEDCHAL DISTRICT",Groundwater,TELANGANA,2021,31.0,,7.65,2120.5,,15.0,2.0,30.5,,1265.0,0.95,
4269,"BOREWELL LOCATED AT HOUSE OF SRI P NEKATESH RAJU, PLOT NO 115,22 321, APIIC, CO- [PERATIVE CONONY, JEEDIMETLA, QUTHBULLAPUR (M) MEDCHAL DISTRICT",Groundwater,TELANGANA,2021,32.0,,7.25,2709.5,,9.75,2.0,55.5,,1663.0,1.2,
4268,"BOREWELL LOCATED AT HOUSE OF SRI VITAL RAO, H.NO. 2-42 875, ABESTOS COLONY, GANDHI NAGAR, BALANAGAR, MEDCHAL DISTRICT",Groundwater,TELANGANA,2021,30.0,,8.3,1043.5,,14.65,2.0,40.5,,590.5,1.1,
4272,"BOREWELL LOCATED AT RAHIV GRUHA KA;PA, AHMEDGUDA, AMBEDKAR NAGAR, KAPRA MEDCHAL DISTRICT.",Groundwater,TELANGANA,2021,30.0,,8.5,835.0,,5.6,2.0,41.5,,504.0,0.9,
4273,BOREWELL LOCATED AT THANDA DUNDIGAL (V) DHUNDIGAL (M) MEDCHAL DISTRICT,Groundwater,TELANGANA,2021,32.0,,7.6,2239.5,,13.45,2.0,46.5,,1210.5,0.85,
4276,"BOREWELL NEAR GRAM PANCHAYAT OFFICE, KHAZIPALLY VILLAGE, SANGAREDDY DISTRIST",Groundwater,TELANGANA,2021,31.0,,6.95,1986.0,,18.5,,,,1161.5,0.35,0.01
4262,"BOREWELL NEAR GRAMPANCHYAT OFFICE, KISTAIPALLY VILLAGE JINNARM MANDAL, SANGAREDDY DISTRICT",Groundwater,TELANGANA,2021,29.5,,6.75,2089.0,,19.5,,,,1244.0,0.45,0.01
