stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1985,"DUG WELL AT 5 -STAR INDUSTRIAL ESTATE, VILLAGE- KASHIMIRA , TALUKA- THANE, DISTRICT-THANE.",Groundwater,MAHARASHTRA,2022,27.5,,7.2,1328.5,28.0,,14.9,49.0,,1200.0,1.4,
1987,"BORE WELL AT VASAI, VILLAGE- GOKHIWARE, TALUKA- VASAI, DISTRICT- PALGHAR.",Groundwater,MAHARASHTRA,2022,26.5,,7.2,981.0,4.6,1.15,9.9,58.0,,908.0,0.515,
1989,"BORE WELL AT MWML SITE AT TALOJA, VILLAGE-KARAWLA- TALOJA,TALUKA- PANVEL, DISTRICT- RAIGAD.",Groundwater,MAHARASHTRA,2022,28.0,,7.1,1984.0,5.0,0.46,20.0,105.0,,1914.0,,
1990,"BORE WELL AT BMW SITE, VILLAGE-BURUDGAON ,TALUKA- AHMEDNAGAR,DISTRICT- AHMEDNAGAR.",Groundwater,MAHARASHTRA,2022,22.0,,7.25,2906.5,3.5,2.99,5.0,51.5,,2299.5,,
1991,"BORE WELL AT MSW SITE,VILLAGE-PATHARDI ,TALUKA- NASHIK,DISTRICT- NASHIK.",Groundwater,MAHARASHTRA,2022,26.5,,7.55,1141.0,4.85,1.045,8.5,68.5,,891.0,,
1992,"DUG WELL AT MSW SITE, OWNED BY SHRI. DATTU KONDIBA BORATE AT BORATE VASTHI, VILLAGE- MOSHI, PIMPRI CHINCHWAD, TALUKA- HAWELI, DISTRICT- PUNE.",Groundwater,MAHARASHTRA,2022,27.5,,7.4,682.5,5.3,4.16,7.5,172.5,,576.0,0.58,
1993,"DUG WELL AT PANDHARPUR, VILLAGE-PANDHARPUR, TALUKA- GANGAPUR, DISTRICT - AURANGABAD.",Groundwater,MAHARASHTRA,2022,34.0,,7.5,1433.0,4.1,16.35,2.0,14.9,,1136.0,0.765,
1994,"DUG WELL AT TPS-DURGAPUR, NEAR NASEEB KIRANA AND GENERAL STORES, VILLAGE- DURGAPUR, TALUKA- CHANDRAPUR, DISTRICT- CHANDRAPUR.",Groundwater,MAHARASHTRA,2022,19.0,,7.35,954.0,3.5,,24.5,155.0,,799.5,,
1995,"GRAM PANCHAYATH DUG WELL , NEAR BALAJI GAJBHIYE HOUSE,VILLAGE-KHAPERKHEDA ( WARD NO.4) , TALUKA- SAONER, DISTRICT- NAGPUR.",Groundwater,MAHARASHTRA,2022,30.0,,8.05,1196.5,3.3,,18.0,132.0,,985.5,0.42,
1996,"GRAM PANCHAYATH DUG WELL , NEAR JAGADAMBA G. M. S. MANDIR SAHAKARI SANSTHA, VILLAGE-KORADI,TALUKA- KAMPTEE, DISTRICT- NAGPUR.",Groundwater,MAHARASHTRA,2022,30.0,,7.85,1474.0,3.3,,22.5,120.0,,1290.5,,
