stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2316,Well At Chellora Trenching Ground (Kannur),Groundwater,KERALA,2020,Unsafe,9.23,pH Out of Range,26.5,,5.45,73.0,1.7,0.4,51.5,220.0,
2317,Well At Punnalpettippalam (Tellicherry Municipality,Groundwater,KERALA,2020,Safe,5.29,None,26.5,,6.55,294.0,1.8,,27.5,154.5,
2320,Well At Manjeri,Groundwater,KERALA,2020,Unsafe,5.99,pH Out of Range,22.5,,6.15,237.0,1.6,0.9,27.5,63.5,
2321,Well At Laloor (Thrissur),Groundwater,KERALA,2020,Unsafe,9.52,pH Out of Range,23.0,,6.2,297.5,1.3,1.135,,,
2322,Well At Ollur (Thrissur),Groundwater,KERALA,2020,Safe,9.43,None,25.0,,6.55,145.5,1.7,2.0,,,
2323,Well At Brahmapuram M.S.W. Dumpark (Ernakulam),Groundwater,KERALA,2020,Unsafe,6.38,pH Out of Range,27.0,,6.35,187.5,1.3,0.66,215.0,1120.0,
2324,Well At Hazardous Waste Dump (Ambalamughal),Groundwater,KERALA,2020,Unsafe,6.26,pH Out of Range,28.0,,5.3,85.0,,,12.0,20.0,
2327,Well At Karukamani,Groundwater,KERALA,2020,Safe,5.82,None,29.0,,7.35,881.0,1.5,2.88,,200.0,
3463,"Well At Velliparamba, Kozhekode",Groundwater,KERALA,2020,Unsafe,1.72,pH Out of Range,25.0,,6.3,95.5,,4.55,79.0,124.5,
3472,"Well Of Temple Parassinikadavu, Kannur",Groundwater,KERALA,2020,Safe,0.65,None,26.5,,7.45,7551.0,,,75.0,109.5,
3474,"Well At Payanoor, Kannur",Groundwater,KERALA,2020,Safe,3.33,None,27.0,,6.65,118.0,1.1,,30.0,125.0,
3475,"Well At Karimbam, Kannur",Groundwater,KERALA,2020,Unsafe,8.56,pH Out of Range,26.0,,5.2,151.5,1.1,,59.5,210.0,
1383,"Oruvathilkotta Lake, Kerala",Pond/Tank,KERALA,2020,Unsafe,35.1,"pH Out of Range, High BOD",,27.5,1.75,7.0,358.0,6.25,0.06,600.0,1850.0
1385,"Sasthamcotta Lake, Kerala",Pond/Tank,KERALA,2020,Unsafe,20.06,High BOD,,22.5,7.15,7.35,157.0,1.95,0.7,70.0,280.0
1441,"Ashthamudi Lake At Quilon, Kerala",Pond/Tank,KERALA,2020,Unsafe,25.98,"pH Out of Range, High BOD",,21.5,4.6,7.35,500.0,3.7,2.4,160.0,425.0
1574,"Paravur, Kerala",Pond/Tank,KERALA,2020,Unsafe,20.27,"pH Out of Range, High BOD",,21.5,6.45,7.4,500.0,1.85,1.4,140.0,425.0
1575,"Vembanad Lake,Kochi (Oil Tanker Jetty), Kerala",Pond/Tank,KERALA,2020,Unsafe,35.95,"pH Out of Range, High BOD, High Total Coliform",,28.5,4.5,7.15,500.0,1.75,0.73,12240.0,23550.0
1576,"Periyar Lake At Thekkady, Kerala",Pond/Tank,KERALA,2020,Unsafe,20.16,High BOD,,25.5,7.55,7.25,42.5,0.5,0.03,201.0,301.0
1577,"Kodungalloor, Kerala",Pond/Tank,KERALA,2020,Unsafe,20.69,High BOD,,28.5,7.1,7.3,500.0,1.8,0.27,858.5,2174.5
1578,"Kayamkulam, Kerala",Pond/Tank,KERALA,2020,Unsafe,27.71,"pH Out of Range, High BOD",,28.0,4.15,7.4,500.0,4.05,0.165,601.0,1251.0
1579,"Alappuzha, Kerala",Pond/Tank,KERALA,2020,Unsafe,22.45,"pH Out of Range, High BOD",,28.0,5.9,7.4,500.0,2.95,0.39,750.0,1400.0
1580,"Pookote, Kerala",Pond/Tank,KERALA,2020,Unsafe,20.05,High BOD,,27.0,7.65,7.2,28.0,0.85,0.055,62.0,82.0
2312,Lake Vembanad At Pathiramanal (Alappuzha),Pond/Tank,KERALA,2020,Unsafe,20.62,"pH Out of Range, High BOD",,28.0,6.35,7.1,500.0,2.45,0.125,201.0,351.0
2318,Pazhassi Reservoir (Kannur),Pond/Tank,KERALA,2020,Unsafe,20.07,High BOD,,27.0,7.3,7.1,56.0,0.75,0.035,90.0,330.0
2328,Rsvr At Malampuzha,Pond/Tank,KERALA,2020,Unsafe,20.24,High BOD,,25.5,7.35,7.25,109.5,0.65,0.74,301.0,461.0
2329,Rsvr At Bhoothathanketu,Pond/Tank,KERALA,2020,Unsafe,20.9,High BOD,,26.5,7.95,6.85,35.5,1.1,0.5,1120.0,3529.0
2330,Rsvr At Edamalayar,Pond/Tank,KERALA,2020,Unsafe,20.06,High BOD,,27.0,7.8,7.05,23.0,0.95,0.065,75.0,173.5
3470,"Vellayani Lake At Vandithadom, Thiruvananthapuram",Pond/Tank,KERALA,2020,Unsafe,26.82,"pH Out of Range, High BOD",,27.5,4.35,6.6,157.0,7.3,0.01,250.0,900.0
2325,Pond At (Padmanabha) Sree Padmanabha Swamy Temple (Tvpm),Pond/Tank,KERALA,2020,Unsafe,31.94,"pH Out of Range, High BOD",,27.5,2.8,7.5,313.5,15.0,0.01,700.0,2250.0
3462,Mananchira Pond At Kozhekode,Pond/Tank,KERALA,2020,Unsafe,20.38,High BOD,,26.0,6.85,7.3,62.0,0.55,0.195,475.5,627.0
3461,"Kanoli Canal At Eranjikkal, Kazhekode",KERALA,KERALA,2020,Unsafe,32.56,"High Fecal Coliform, High Total Coliform",26.5,5.5,7.1,21882.5,2.55,0.645,6575.0,8620.0,126.0
3467,"Unthithodu At Eloor, Ernakulam",KERALA,KERALA,2020,Unsafe,54.9,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",29.0,3.8,7.15,11670.0,4.55,3.56,35160.0,50850.0,660.0
3469,"Palakkattuthazha-Mthodu At Perumbavoor, Ernakulam",KERALA,KERALA,2020,Unsafe,43.52,"Low DO, High Fecal Coliform, High Total Coliform",28.0,4.95,6.75,262.5,2.2,1.145,16750.0,23050.0,330.0
17,River Periyar Near Alwaye-Eloor,River,KERALA,2020,Unsafe,19.03,"High BOD, High Fecal Coliform, High Total Coliform",29.0,5.5,7.4,16220.0,3.9,0.975,1763.5,4150.0,
18,River Periyar At Kalady,River,KERALA,2020,Unsafe,11.45,"High Fecal Coliform, High Total Coliform",27.5,7.25,6.8,39.0,1.0,0.485,1615.0,3465.0,
20,River Chaliyar At Koolimadu,River,KERALA,2020,Unsafe,17.01,"High Fecal Coliform, High Total Coliform",27.5,7.65,6.85,57.5,0.6,0.37,3205.0,3570.0,
21,River Chaliyar At Chungapally,River,KERALA,2020,Unsafe,18.67,"High Fecal Coliform, High Total Coliform",27.0,7.55,7.3,12582.5,0.55,0.27,3516.0,4230.5,
42,"River Kallada At Perumthottamkadavu, Punaloor",River,KERALA,2020,Safe,4.42,None,22.0,6.85,7.55,152.5,1.7,0.73,109.5,265.0,
43,River Muvattapuzha At Vettikkattumukku,River,KERALA,2020,Unsafe,9.48,"High Fecal Coliform, High Total Coliform",29.0,7.25,7.4,56.5,0.65,0.195,1495.0,2570.0,
1154,"River Chalakudy At Pulickalka-Davu, Kerala",River,KERALA,2020,Unsafe,6.94,High Fecal Coliform,29.0,6.7,6.85,120.5,1.0,0.475,907.0,1365.0,
1155,"River Karamana At Moonnattumukku, Kerala",River,KERALA,2020,Unsafe,49.74,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",27.5,1.35,6.7,453.5,5.45,1.345,3800.0,9800.0,
1156,"River Pamba At Chengannur, Kerala",River,KERALA,2020,Safe,2.6,None,28.0,6.7,6.9,55.5,0.65,0.31,170.0,600.0,
1338,"River Periyar At Sewage Discharge Point, Kerala",River,KERALA,2020,Unsafe,43.66,"High Fecal Coliform, High Total Coliform",29.0,7.55,6.7,49.0,1.65,0.35,20110.0,31700.0,
1339,"River Meenachil At Kidangoor, Kerala",River,KERALA,2020,Unsafe,7.97,High Fecal Coliform,29.0,7.1,7.35,58.0,0.6,0.25,1250.0,2045.0,
1340,"River Manimala At Kalloopara, Kerala",River,KERALA,2020,Unsafe,7.66,High Fecal Coliform,28.0,7.35,7.2,195.0,2.2,0.16,505.0,950.0,
1341,"River Pamba At Thakazhy, Kerala",River,KERALA,2020,Safe,3.7,None,29.5,5.0,6.55,80.5,1.3,0.345,140.0,315.0,
1342,River Achankovil At Thumpamon,River,KERALA,2020,Safe,5.55,None,21.5,6.5,7.3,141.0,2.1,0.775,137.0,430.0,
1384,"River Manimala At Thondra, Kerala",River,KERALA,2020,Safe,6.35,None,28.0,7.15,6.95,191.0,1.75,0.14,445.0,850.0,
1442,"River Vamanapuram, Kerala",River,KERALA,2020,Safe,5.71,None,27.5,6.4,7.0,81.0,2.15,0.01,150.0,415.0,
1443,River Achankovil At Chennithula,River,KERALA,2020,Safe,5.49,None,21.0,6.45,7.25,163.5,2.1,0.79,139.5,340.0,
1563,"River Neyyar At Amaravila, Kerala",River,KERALA,2020,Safe,4.41,None,27.5,5.9,6.8,88.0,1.5,0.01,150.0,595.0,
1564,River Ithikkara Kerala,River,KERALA,2020,Safe,3.96,None,22.0,6.7,7.45,157.0,1.55,0.64,85.0,220.0,
1565,"River Pamba Down, Kerala",River,KERALA,2020,Unsafe,5.6,Low DO,29.0,4.75,6.55,69.0,1.4,0.28,280.0,460.0,
1566,"River Thirurangady, Kerala",River,KERALA,2020,Unsafe,7.81,High BOD,23.0,6.15,7.0,134.0,3.4,0.415,39.0,128.5,
1567,"River Kuttiyady Estate, Kerala",River,KERALA,2020,Unsafe,7.81,"High Fecal Coliform, High Total Coliform",26.5,7.85,7.15,48.0,0.55,0.205,1145.5,2505.0,
Dsf;s;dl,"River Mahe At Valayam, Kerala",River,KERALA,2020,Unsafe,29.73,"High Fecal Coliform, High Total Coliform",26.5,7.4,7.2,47.5,1.1,0.235,5075.0,9110.0,
1569,"River Kuppam Thaliparamba, Kerala",River,KERALA,2020,Safe,3.06,None,28.0,6.25,7.1,23207.0,1.05,0.19,110.0,355.0,
1570,"River Neeleswaram At Hosdurg, Kerala",River,KERALA,2020,Safe,5.04,None,29.0,6.55,7.3,27594.5,1.95,3.255,100.0,385.0,
1571,"River Karingode Kakkadavu, Kerala",River,KERALA,2020,Safe,3.32,None,29.0,7.4,7.15,87.5,1.35,0.395,46.5,170.0,
1572,"River Chandragiri Padiyathadka, Kerala",River,KERALA,2020,Safe,3.66,None,28.5,7.5,7.2,72.0,1.4,0.22,75.0,310.0,
1573,"River Chitthrapuzha At Irumpanam, Kerala",River,KERALA,2020,Unsafe,20.61,"Low DO, pH Out of Range, High Fecal Coliform, High Total Coliform",29.0,4.35,6.3,4955.0,2.15,3.32,2362.0,3970.0,
2284,River Neyyar At Aruvipuram,River,KERALA,2020,Safe,2.96,None,27.0,5.6,6.8,93.0,0.9,0.01,150.0,450.0,
2285,River Mamom At Mamom Bridge,River,KERALA,2020,Safe,4.93,None,27.5,6.75,6.85,112.0,1.6,0.01,205.0,700.0,
2286,River Ayroor At Ayroor Bridge,River,KERALA,2020,Safe,4.47,None,27.5,6.05,6.8,112.0,1.55,0.01,155.0,505.0,
2287,River Ithikkara At Ithikkara,River,KERALA,2020,Safe,4.44,None,21.5,6.5,7.35,9610.0,1.65,1.13,135.0,295.0,
2288,River Pallickal At Nellimukal,River,KERALA,2020,Safe,5.37,None,21.5,6.45,7.3,169.5,2.1,0.74,120.0,285.0,
2289,River Karuvannurr At Karuvannur Bridge,River,KERALA,2020,Unsafe,7.59,"pH Out of Range, High Fecal Coliform",25.5,6.75,6.45,90.0,1.6,0.215,600.0,1850.0,
2290,River Puzhackal At Puzhackal Bridge,River,KERALA,2020,Safe,4.89,None,27.0,5.8,6.6,138.0,1.8,0.38,150.0,370.0,
2291,River Keecheri At Vadakkanchery Bridge,River,KERALA,2020,Safe,5.76,None,25.5,6.55,6.75,129.5,1.55,1.155,340.0,1200.0,
2292,River Thirur At Thalakkadathur Bridge,River,KERALA,2020,Unsafe,6.15,"Low DO, pH Out of Range",22.5,4.9,5.85,14566.0,1.55,1.08,48.0,150.0,
2293,River Kadalundi At Hajirappally,River,KERALA,2020,Safe,6.59,None,23.0,7.55,6.75,128.5,2.85,0.23,44.5,106.0,
2294,River Kallai At Kallai Bridge,River,KERALA,2020,Unsafe,44.52,"Low DO, High Fecal Coliform, High Total Coliform",27.0,4.65,7.25,25126.0,2.0,0.54,20730.0,23350.0,
2295,River Corapuzha At Kanayankode,River,KERALA,2020,Unsafe,9.49,High Fecal Coliform,28.0,6.85,7.1,21879.0,0.65,0.345,1595.5,2085.0,
2296,River Thallassery At Pathippalam,River,KERALA,2020,Safe,2.34,None,26.5,6.7,6.9,76.5,0.8,0.105,75.5,325.0,
2297,River Ancharakandy At Meruvamba,River,KERALA,2020,Safe,3.17,None,26.5,6.6,6.9,67.0,1.1,0.03,105.0,385.0,
2298,River Kuppam At Rayarom,River,KERALA,2020,Safe,4.06,None,26.0,7.25,6.95,62.0,1.55,0.025,104.5,245.0,
2299,River Ramapuram At Ramapuram Bridge,River,KERALA,2020,Unsafe,3.9,Low DO,27.5,4.9,7.1,23854.5,1.2,0.1,120.0,445.0,
2300,River Peruvamba At Chandappura,River,KERALA,2020,Safe,3.95,None,26.5,6.55,7.0,94.5,1.5,0.095,95.0,300.0,
2301,River Kavvai At Kuttiyol Palam,River,KERALA,2020,Safe,4.59,None,27.0,6.7,6.7,69.0,1.55,0.085,190.0,480.0,
2302,River Neelaswaram At Nambiarkal Dam,River,KERALA,2020,Safe,4.44,None,28.5,6.55,6.85,3970.0,1.75,0.19,74.5,325.0,
2303,River Pullur At Pullur Br.,River,KERALA,2020,Safe,4.33,None,28.0,6.75,7.0,75.0,1.75,0.22,59.0,265.0,
2304,River Mogral At Mogral Br.,River,KERALA,2020,Safe,4.39,None,27.5,6.2,6.8,30537.5,1.75,0.365,74.0,262.0,
2305,River Shriya At Angadimogaru,River,KERALA,2020,Safe,4.47,None,28.0,6.95,7.2,79.5,1.8,0.135,59.5,295.0,
2306,River Uppala At Uppala Br.,River,KERALA,2020,Safe,4.6,None,28.0,7.05,7.15,29149.0,1.85,0.45,74.0,252.0,
2307,River Manjeswaram At Bajrakkara Br.,River,KERALA,2020,Safe,3.65,None,27.5,7.3,7.15,110.5,1.45,0.21,58.0,250.0,
2319,River Ancharakandy At Ancharakandy,River,KERALA,2020,Safe,2.29,None,27.0,7.05,6.9,71.0,0.75,0.055,80.0,385.0,
2326,River Korayar At Kanjikode,River,KERALA,2020,Safe,6.52,None,27.5,6.0,7.5,774.5,1.9,6.04,406.0,851.0,
2331,River Bharathapuzha At Kuttippuram,River,KERALA,2020,Unsafe,13.3,"High Fecal Coliform, High Total Coliform",29.0,7.1,7.45,203.0,1.4,3.16,1910.0,3189.5,
2332,River Bharathapuzha At Pattambi,River,KERALA,2020,Safe,5.76,None,29.0,6.95,7.5,285.5,1.45,1.32,480.0,775.0,
2333,River Periyar At Muppathadam,River,KERALA,2020,Unsafe,8.56,High Fecal Coliform,28.5,7.35,6.6,87.5,1.5,0.265,900.0,2040.0,
2334,River Periyar At Pathalam,River,KERALA,2020,Unsafe,43.0,"High Fecal Coliform, High Total Coliform",30.0,6.65,7.0,13033.5,1.35,1.99,35012.0,42060.0,
2335,River Periyar At Kalamassery,River,KERALA,2020,Unsafe,13.93,"High Fecal Coliform, High Total Coliform",28.5,5.75,6.65,89.5,1.4,0.255,2055.0,3250.0,
2336,River Periyar At Purappallikavu,River,KERALA,2020,Unsafe,8.38,High Fecal Coliform,28.0,7.15,7.25,4108.0,1.55,0.295,739.5,2470.0,
2337,River Kadambayar At Brahmapuram,River,KERALA,2020,Unsafe,25.16,"Low DO, High Fecal Coliform, High Total Coliform",29.0,3.8,6.55,3077.0,2.5,1.535,2906.0,3981.5,
2338,River Kadambayar At Manckakadavu,River,KERALA,2020,Unsafe,16.84,"Low DO, High Fecal Coliform, High Total Coliform",28.5,4.55,6.6,298.5,2.25,0.335,1920.0,2950.0,
3458,River Karapuzha Dam At Wayanad,River,KERALA,2020,Safe,2.56,None,27.5,6.65,6.85,125.0,1.05,0.06,37.0,95.0,
3459,"River Maniyankode Puzha At Maniyankode Bridge, Wayanad",River,KERALA,2020,Safe,2.25,None,27.0,5.9,6.95,102.0,0.9,0.055,43.0,96.0,
3460,"River Kalpathi Puzha At Kalpathi, Palakkad",River,KERALA,2020,Unsafe,8.34,High Fecal Coliform,26.0,6.2,7.3,509.0,2.05,1.935,620.0,1635.0,
3464,"River Chaliyar At Nilambur, Malappuram",River,KERALA,2020,Unsafe,19.32,"High Fecal Coliform, High Total Coliform",27.0,7.55,7.25,68.5,0.7,0.255,3620.0,4105.0,
3465,"River Achankovil At Kallarakadavu, Pathanamthitta",River,KERALA,2020,Safe,5.45,None,21.5,7.0,7.35,158.0,2.1,0.74,129.5,340.0,
3466,"River Achankovil At Pandalam (Near Ayyappa Temple), Pathanamthitta",River,KERALA,2020,Safe,6.66,None,22.0,6.9,7.35,161.5,2.55,0.71,130.5,595.0,
3468,"River Periyar At Kwa Intake- Aluva, Ernakulam",River,KERALA,2020,Unsafe,6.05,High Fecal Coliform,28.5,7.45,6.75,42.5,1.35,0.485,517.0,1231.5,
3471,"River Karamana At Aruvikara, Thiruvananthapuram",River,KERALA,2020,Safe,3.64,None,26.5,6.4,6.9,67.5,1.2,0.01,150.0,470.0,
3473,"River Valapattanam At Parassinikadavu, Kannur",River,KERALA,2020,Safe,3.58,None,27.5,6.9,7.35,24306.0,1.35,0.17,80.0,335.0,
10016,River Pamba U/S,River,KERALA,2020,Unsafe,16.93,"High Fecal Coliform, High Total Coliform",29.0,7.15,7.35,60.5,1.1,0.555,2770.0,4265.0,
10017,River Pamba D/S,River,KERALA,2020,Unsafe,34.15,"Low DO, High Fecal Coliform, High Total Coliform",29.5,4.8,7.05,77.5,2.3,0.755,9100.0,10305.0,
5,20017,Drain/STP/WTP,KERALA,2020,Safe,0.0,None,,,,8.5,,100.0,,,
1207,"Kabini At Muthankara, Kerala",River,KERALA,2020,Safe,3.33,None,26.5,6.25,7.2,77.5,1.4,0.12,36.5,100.0,5.0
