stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
,1398,Groundwater,PUDUCHERRY,2018,,,,,31.0,19.85,684.3,719.0,,0.0,1.15,2.0
,1453,Groundwater,PUDUCHERRY,2018,,,,,30.0,18.8,316.3,347.5,,1.25,2.35,26.0
,1688,Groundwater,PUDUCHERRY,2018,,,,,30.0,18.65,304.75,338.5,,0.0,1.3,2.0
,2009,Groundwater,PUDUCHERRY,2018,,,,,31.0,18.75,283.85,287.0,,1.45,4.0,66.0
,2010,Groundwater,PUDUCHERRY,2018,,,,,31.0,19.25,595.8,600.0,,0.3,1.3,2.0
,2011,Groundwater,PUDUCHERRY,2018,,,,,31.0,19.8,2804.05,2855.0,,0.0,1.0,56.0
,2012,Groundwater,PUDUCHERRY,2018,,,,,30.0,19.0,603.85,1300.0,,0.3,6.85,256.5
,2013,Groundwater,PUDUCHERRY,2018,,,,,29.0,21.65,917.2,960.0,,0.35,1.5,
,2014,Groundwater,PUDUCHERRY,2018,,,,,29.0,21.15,622.15,725.0,,0.35,1.1,
,2446,Groundwater,PUDUCHERRY,2018,,,,,28.0,17.1,167.1,164.0,,5.75,11.5,
,2447,Groundwater,PUDUCHERRY,2018,,,,,28.0,17.1,74.1,71.0,,1.1,2.2,
,3882,Groundwater,PUDUCHERRY,2018,,,,,32.0,19.8,221.35,235.5,,0.0,1.0,5.0
,3883,Groundwater,PUDUCHERRY,2018,,,,,31.0,19.0,184.3,185.0,,0.0,1.0,86.0
,3885,Groundwater,PUDUCHERRY,2018,,,,,30.0,19.5,992.3,8704.5,,0.2,1.45,2.0
,1396,Pond/Tank,PUDUCHERRY,2018,,,,,,29.0,,35.0,8.0,,,
,1686,Pond/Tank,PUDUCHERRY,2018,,,,,,29.0,,34.0,5.5,,,
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",River,PUDUCHERRY,2018,30.0,6.3,7.95,530.0,1.5,0.67,,,,,,
2442,GAUTAMI-GODAVARI RIVER NEAR BALAYOGI BRIDGE,River,PUDUCHERRY,2018,31.0,7.0,8.1,28200.0,,0.06,,,,,,
2443,GAUTAMI-GODAVARI RIVER NEAR ADAVIPOLAM,River,PUDUCHERRY,2018,31.0,6.5,7.9,31400.0,2.0,0.06,,,,,,
,2445,River,PUDUCHERRY,2018,,,,,30.0,30.0,,6.3,6.3,,,
