stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
19,"WELL AT ALWAYE, KERALA",Groundwater,KERALA,2020,28.5,,5.7,153.5,1.75,3.43,565.0,2150.0,,37.0,101.5,
22,"WELL AT CHUNGAPALLY, KERALA",Groundwater,KERALA,2020,26.0,,6.4,94.0,,1.99,48.0,74.0,,6.0,52.5,
35,"WELL AT PUNALUR, KERALA",Groundwater,KERALA,2020,23.0,,6.55,157.0,1.2,0.45,20.0,95.5,,,107.5,
1581,"WELL AT PAPPANAMKODE, THIRUVANANTHAPURAM, KERALA",Groundwater,KERALA,2020,27.0,,6.0,179.0,2.3,,100.0,310.0,,,132.0,
1582,"WELL AT NEDUMANGAD, THIRUVANANTHAPURAM, KERALA",Groundwater,KERALA,2020,28.0,,6.45,162.0,4.9,,200.0,650.0,,,116.0,
1583,"WELL AT KUNDARA, KOLLAM DISTT. , KERALA",Groundwater,KERALA,2020,23.0,,6.8,169.0,1.25,0.52,25.5,92.5,,,123.0,
1584,"WELL AT CHERTHALA, ALLEPPY, KERALA",Groundwater,KERALA,2020,27.5,,7.05,355.0,1.95,,,,,,230.5,0.72
1585,"WELL AT VYTTILA, ERNAKULAM DISTT. , KERALA",Groundwater,KERALA,2020,28.5,,7.35,375.0,1.65,3.5,484.5,1995.0,,5.5,217.5,0.28
1586,"WELL AT EDAYAR ERNAKULAM DISTT., KERALA",Groundwater,KERALA,2020,28.0,,6.1,295.0,2.1,0.99,3400.0,6650.0,,70.0,169.5,
1587,"WELL AT KALAMASSERY ERNAKULAM DISTT. , KERALA",Groundwater,KERALA,2020,29.0,,6.2,270.0,2.4,6.89,56.5,151.5,,6.0,152.5,
1588,"WELL AT PUNKUNNAM TRISSUR DISTT. , KERALA",Groundwater,KERALA,2020,21.0,,6.05,236.0,1.1,2.3,100.0,580.0,,20.0,146.5,
1589,"WELL AT MALAPURAM , KERALA",Groundwater,KERALA,2020,22.5,,6.8,366.0,5.6,1.1,77.0,125.0,,14.0,207.0,0.9
1590,"WELL AT MAVOOR, KOZHIKKODE DISTT. , KERALA",Groundwater,KERALA,2020,24.5,,6.65,82.5,,1.55,220.0,315.0,,44.0,48.5,
1591,"WELL AT KANNUR (MUNICIPALITY) KANNUR DISTTM , KERALA",Groundwater,KERALA,2020,25.5,,5.25,111.0,1.2,,35.5,165.0,,,65.5,0.26
1592,"WELL AT PAYYANNUR, KANNUR DISTT. , KERALA",Groundwater,KERALA,2020,27.0,,7.15,225.0,2.0,,51.5,190.0,,10.0,137.0,0.34
2308,WELL AT FATHIMAPURAM (CHANGANASSERY),Groundwater,KERALA,2020,27.5,,7.55,209.0,,1.86,300.0,645.0,,350.0,123.0,
2309,WELL AT KAROOR (PALA),Groundwater,KERALA,2020,27.0,,6.8,71.5,,2.17,600.0,1100.0,,50.0,45.0,
2310,WELL AT VAIKOM,Groundwater,KERALA,2020,27.0,,7.55,251.5,,0.94,150.0,400.0,,,161.0,
2311,WELL AT VADAVATHOOR (KOTTAYAM),Groundwater,KERALA,2020,30.0,,6.8,144.0,,2.705,2750.0,2675.0,,2000.0,90.0,
2313,"WELL AT SARVODAPURAM, ALAPPUZHA",Groundwater,KERALA,2020,27.5,,7.3,352.0,1.45,,,,,,242.0,0.74
2314,WELL AT KUREEPUZHA (KOLLAM),Groundwater,KERALA,2020,22.5,,7.05,185.5,1.35,0.485,55.0,114.5,,,126.0,
2315,WELL AT K.M.M.L. (KOLLAM),Groundwater,KERALA,2020,23.0,,7.35,243.0,1.4,0.54,49.0,105.0,,,159.0,
2316,WELL AT CHELLORA TRENCHING GROUND (KANNUR),Groundwater,KERALA,2020,26.5,,5.45,73.0,1.7,0.4,51.5,220.0,,15.0,45.0,0.32
2317,WELL AT PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,Groundwater,KERALA,2020,26.5,,6.55,294.0,1.8,,27.5,154.5,,10.0,175.0,0.62
2320,WELL AT MANJERI,Groundwater,KERALA,2020,22.5,,6.15,237.0,1.6,0.9,27.5,63.5,,8.0,131.5,0.56
2321,WELL AT LALOOR (THRISSUR),Groundwater,KERALA,2020,23.0,,6.2,297.5,1.3,1.135,,,,,175.0,
2322,WELL AT OLLUR (THRISSUR),Groundwater,KERALA,2020,25.0,,6.55,145.5,1.7,2.0,,,,,93.0,
