stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
3461,"KANOLI CANAL AT ERANJIKKAL, KAZHEKODE",Canal,KERALA,2016,,30.5,4.3,7.3,23255.0,0.85,0.3,800.0,1100.0,,,
3467,"UNTHITHODU AT ELOOR, ERNAKULAM",Canal,KERALA,2016,,29.05,2.4,5.1,10546.0,1.5,5.45,755.0,1120.0,,,
3469,"PALAKKATTUTHAZHA- MTHODU AT PERUMBAVOOR, ERNAKULAM",Canal,KERALA,2016,,27.3,4.1,6.65,113.0,1.55,0.75,340.0,570.0,,,
19,WELL AT ELOOR,Groundwater,KERALA,2016,27.3,,6.3,151.0,0.8,1.6,125.5,237.0,,,,
22,WELL AT CHUNGAPALLY,Groundwater,KERALA,2016,27.0,,7.1,120.0,1.0,0.25,31.0,56.0,,,,
35,WELL AT PUNALUR,Groundwater,KERALA,2016,24.5,,5.45,214.5,0.6,0.7,15.0,50.0,,,,
1581,"PAPPANAMKODE,THIRUVANANTHAPURAM",Groundwater,KERALA,2016,32.5,,6.65,280.0,1.15,0.0,57.5,115.0,,,,
1582,"NEDUMANGAD,THIRUVANANTHAPURAM",Groundwater,KERALA,2016,32.5,,6.65,145.0,1.0,0.0,26.0,75.0,,,,
1583,"KUNDARA,KOLLAM DISTT.",Groundwater,KERALA,2016,24.5,,6.05,118.0,0.7,1.1,75.0,190.0,,,,
1584,"CHERTHALA,ALLEPPY",Groundwater,KERALA,2016,28.75,,7.75,193.0,0.75,0.15,0.0,155.0,,,,
1585,"VYTTILA,ERNAKULAM DISTT.",Groundwater,KERALA,2016,29.15,,7.3,481.5,0.85,2.85,12.5,19.0,,,,
1586,EDAYAR ERNAKULAM DISTT.,Groundwater,KERALA,2016,27.7,,5.75,139.5,0.75,0.8,10.0,24.0,,,,
1587,KALAMASSERY ERNAKULAM DISTT.,Groundwater,KERALA,2016,27.7,,6.45,286.0,0.85,6.9,10.5,28.0,,,,
1588,PUNKUNNAM TRISSUR DISTT.,Groundwater,KERALA,2016,28.5,,8.35,364.5,1.0,2.65,0.0,120.0,,,,
1589,MALAPURAM,Groundwater,KERALA,2016,30.25,,6.3,256.0,1.5,2.75,54.0,76.0,,,,
1590,"MAVOOR, KOZHIKKODE DISTT.",Groundwater,KERALA,2016,27.5,,7.35,86.5,0.5,2.85,12.0,17.0,,,,
1591,KANNUR (MUNICIPALITY) KANNUR DISTTM,Groundwater,KERALA,2016,28.5,,4.8,107.5,0.7,6.2,690.0,940.0,,,,
1592,"PAYYANNUR, KANNUR DISTT.",Groundwater,KERALA,2016,28.5,,6.15,246.0,0.65,1.7,121.0,625.0,,,,
2308,FATHIMAPURAM (CHANGANASSERY),Groundwater,KERALA,2016,27.5,,6.3,201.5,0.4,5.4,1050.0,1950.0,,,,
2309,KAROOR (PALA),Groundwater,KERALA,2016,27.0,,6.3,92.0,0.9,4.0,275.0,575.0,,,,
2310,VAIKOM,Groundwater,KERALA,2016,27.75,,7.1,228.5,0.65,0.3,0.0,0.0,,,,
2311,VADAVATHOOR (KOTTAYAM),Groundwater,KERALA,2016,27.0,,5.55,130.0,0.45,6.6,50.0,225.0,,,,
2313,"SARVODAPURAM, ALAPPUZHA",Groundwater,KERALA,2016,28.5,,7.8,401.0,1.05,0.15,0.0,115.0,,,,
2314,KUREEPUZHA (KOLLAM),Groundwater,KERALA,2016,24.5,,7.3,152.0,1.2,1.3,210.0,520.0,,,,
2315,K.M.M.L. (KOLLAM),Groundwater,KERALA,2016,26.0,,8.05,371.0,1.4,1.15,170.0,450.0,,,,
2316,CHELLORA TRENCHING GROUND (KANNUR),Groundwater,KERALA,2016,27.0,,5.3,64.5,1.0,1.2,222.0,531.0,,,,
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,Groundwater,KERALA,2016,27.5,,6.2,390.5,0.8,9.2,168.0,415.0,,,,
2320,MANJERI,Groundwater,KERALA,2016,30.5,,6.1,174.0,1.5,1.95,48.0,78.0,,,,
2321,LALOOR (THRISSUR),Groundwater,KERALA,2016,29.5,,7.3,391.0,0.65,3.8,110.0,285.0,,,,
2322,OLLUR (THRISSUR),Groundwater,KERALA,2016,29.0,,5.8,321.5,0.75,2.6,10.0,110.0,,,,
2323,BRAHMAPURAM M.S.W. DUMPARK (ERNAKULAM),Groundwater,KERALA,2016,28.0,,6.2,271.0,0.55,2.0,51.0,90.0,,,,
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),Groundwater,KERALA,2016,29.75,,6.85,1173.5,1.4,3.0,273.0,560.0,,,,
2327,KARUKAMANI,Groundwater,KERALA,2016,28.0,,8.4,735.0,0.8,0.8,280.0,440.0,,,,
3463,"WELL AT VELLIPARAMBA, KOZHEKODE",Groundwater,KERALA,2016,27.5,,7.25,80.0,0.5,0.65,26.0,71.0,,,,
3472,"WELL OF TEMPLE PARASSINIKADAVU, KANNUR",Groundwater,KERALA,2016,30.0,,7.15,1052.5,2.05,3.2,356.0,570.0,,,,
3474,"WELL AT PAYANOOR, KANNUR",Groundwater,KERALA,2016,28.0,,6.75,186.5,1.45,0.55,340.0,890.0,,,,
3475,"WELL AT KARIMBAM, KANNUR",Groundwater,KERALA,2016,28.0,,4.8,73.5,1.55,0.95,118.0,160.0,,,,
17,PERIYAR NEAR ALWAYE-ELOOR,River,KERALA,2016,29.2,6.85,6.91,11809.5,2.25,0.33,800.0,1000.0,,,,
18,PERIYAR AT KALADY,River,KERALA,2016,29.05,7.15,6.89,50.0,1.85,0.225,440.5,613.0,,,,
20,CHALIYAR AT KOOLIMADU,River,KERALA,2016,28.0,6.3,7.0,80.0,0.65,0.095,160.0,460.0,,,,
21,CHALIYAR AT CHUNGAPALLY,River,KERALA,2016,28.5,6.8,7.15,21310.0,0.75,0.21,125.0,335.0,,,,
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR",River,KERALA,2016,24.5,6.75,7.55,75.5,1.4,0.65,90.0,290.0,,,,
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,River,KERALA,2016,27.25,6.75,6.9,70.0,0.55,0.885,1420.0,2015.0,,,,
1154,CHALAKUDY AT PULICKALKA-DAVU,River,KERALA,2016,29.45,6.3,6.91,177.0,1.4,0.9,577.0,630.0,,,,
1155,KARAMANA AT MOONNATTUMUKKU,River,KERALA,2016,32.0,1.6,7.0,1175.0,32.0,2.65,13750.0,202000.0,,,,
1156,PAMBA AT CHENGANNUR,River,KERALA,2016,28.5,4.55,7.0,50.0,0.65,0.3,195.0,330.0,,,,
1338,PERIYAR AT SEWAGE DISCHARGE POINT,River,KERALA,2016,28.7,6.05,6.6,51.5,2.3,0.35,541.0,775.0,,,,
1339,MEENACHIL AT KIDANGOOR,River,KERALA,2016,27.5,6.75,6.85,57.5,1.4,0.7,1250.0,2200.0,,,,
1340,MANIMALA AT KALLOOPARA,River,KERALA,2016,28.5,7.0,7.05,69.5,3.55,0.1,100.0,240.0,,,,
1341,PAMBA AT THAKAZHY,River,KERALA,2016,28.0,2.95,7.3,84.5,0.55,0.4,245.0,350.0,,,,
1342,ACHENKOIL AT THUMPAMON,River,KERALA,2016,25.0,6.55,7.2,79.0,1.55,0.6,90.0,250.0,,,,
1384,MANIMALA AT THONDRA,River,KERALA,2016,28.5,6.3,7.35,69.5,3.3,0.1,120.0,280.0,,,,
1442,VAMANAPURAM,River,KERALA,2016,31.0,6.55,6.7,82.5,1.35,0.0,300.0,1400.0,,,,
1443,ACHENKOIL AT CHENNITHULA,River,KERALA,2016,26.0,6.25,7.3,82.5,1.6,1.35,225.0,462.0,,,,
1563,AMARAVILA,River,KERALA,2016,31.0,5.15,7.6,64.5,1.1,0.3,205.0,630.0,,,,
1564,AYUR,River,KERALA,2016,25.0,6.9,7.35,80.0,1.7,0.95,225.0,710.0,,,,
1565,PAMBA DOWN,River,KERALA,2016,28.5,3.8,6.6,76.0,1.05,0.3,220.0,450.0,,,,
1566,THIRURANGADY,River,KERALA,2016,30.75,6.4,6.8,109.5,1.35,0.7,216.0,312.0,,,,
1567,KUTTIYADY ESTATE,River,KERALA,2016,29.5,6.95,6.7,26.0,0.55,0.05,170.0,204.0,,,,
1568,VALAYAM,River,KERALA,2016,30.0,6.45,6.85,86.5,0.5,0.25,185.0,275.0,,,,
1569,THALIPARAMBA,River,KERALA,2016,30.5,6.55,6.95,20556.0,1.6,2.45,520.0,842.0,,,,
1570,HOSDURG,River,KERALA,2016,27.5,6.25,6.95,27560.5,1.2,1.0,510.0,1535.0,,,,
1571,KAKKADAVU,River,KERALA,2016,27.5,7.65,7.2,67.0,1.0,0.1,205.0,1035.0,,,,
1572,PADIYATHADKA,River,KERALA,2016,28.0,7.75,6.6,83.5,1.0,0.15,380.0,2520.0,,,,
1573,IRUMPANAM,River,KERALA,2016,30.1,4.5,6.6,3267.0,1.85,2.25,737.0,960.0,,,,
2284,NEYYAR AT ARUVIPURAM,River,KERALA,2016,31.0,6.65,7.15,59.5,0.95,0.0,145.0,350.0,,,,
2285,MAMOM AT MAMOM BRIDGE,River,KERALA,2016,31.0,6.2,7.25,80.5,1.0,0.0,550.0,1375.0,,,,
2286,AYROOR AT AYROOR BRIDGE,River,KERALA,2016,31.0,6.0,6.65,83.0,1.05,0.0,600.0,1750.0,,,,
2287,R ITHIKKARA AT ITHIKKARA,River,KERALA,2016,24.5,6.4,7.25,3394.5,1.8,1.45,128.0,600.0,,,,
2288,PALLICKAL AT NELLIMUKAL,River,KERALA,2016,27.0,6.4,7.2,93.5,1.65,0.85,170.0,400.0,,,,
2289,KARUVANNURR AT KARUVANNUR BRIDGE,River,KERALA,2016,30.0,6.9,7.45,100.5,2.05,0.5,170.0,295.0,,,,
2290,PUZHACKAL AT PUZHACKAL BRIDGE,River,KERALA,2016,29.5,5.1,7.3,152.0,1.55,0.3,150.0,335.0,,,,
2291,KEECHERI AT VADAKKANCHERY BRIDGE,River,KERALA,2016,30.0,7.05,7.2,112.5,2.85,0.3,190.0,385.0,,,,
