stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1034,"River Sankh At Bolba, Jharkand",River,JHARKHAND,2021,Safe,6.84,None,19.0,8.35,7.4,,1.85,,,,
2392,River Barakar At Maithan Dam,River,JHARKHAND,2021,Safe,8.14,None,23.0,7.55,7.55,,2.2,,,,
3555,"River Damodar Near Zarangdih Bridge, Bokaro",River,JHARKHAND,2021,Safe,8.69,None,22.75,7.7,7.6,,2.35,,,,
4083,"River Damodar Near Rohini Project, Nk Area, Po-Dakra, Ranchi",River,JHARKHAND,2021,Safe,7.58,None,20.0,7.8,7.0,,2.05,,,,
3553,River Damodar Near Telmucho Bridge,River,JHARKHAND,2021,Unsafe,12.77,High BOD,25.5,7.6,7.55,,3.45,,,,
3556,"River Damodar At Confluence Of Bokaro & Damodar Near Zarangdih Bridge, Bokaro",River,JHARKHAND,2021,Unsafe,11.84,High BOD,22.75,7.5,7.5,,3.2,,,,
3557,"River Damodar Near Bermo Railway Station, Bokaro",River,JHARKHAND,2021,Safe,9.25,None,21.5,7.5,7.5,,2.5,,,,
2382,River Damodar At Phusro Road Bridge,River,JHARKHAND,2021,Safe,9.99,None,20.75,7.55,7.5,,2.7,,,,
2383,River Damodar U/S Jamadoba Water Works,River,JHARKHAND,2021,Safe,10.73,None,31.0,7.5,7.45,,2.9,,,,
2384,River Damodar At Domgarh Water Works D/S Sindri,River,JHARKHAND,2021,Safe,9.25,None,34.0,7.5,7.5,,2.5,,,,
2391,River Damodar At Panchet Dam,River,JHARKHAND,2021,Safe,7.03,None,26.5,7.45,7.45,,1.9,,,,
1035,"River Karo At Lohojimi U/S, Jharkand",River,JHARKHAND,2021,Safe,7.03,None,19.5,7.9,7.1,,1.9,,,,
1033,"River Koel At Basia, Dam U/S, Jharkhand",River,JHARKHAND,2021,Safe,6.48,None,19.0,7.85,7.05,,1.75,,,,
1036,"River Koel At Manoharpur After Meeting Koina River D/S, Jharkand",River,JHARKHAND,2021,Safe,7.21,None,26.0,7.35,7.8,180.0,1.95,,,,
2376,River North Koel U/S Daltanganj,River,JHARKHAND,2021,Safe,7.21,None,18.5,8.0,7.25,,1.95,,,,
2377,"River North Koel D/S Bccl, Rehla",River,JHARKHAND,2021,Safe,7.95,None,18.0,8.0,7.1,,2.15,,,,
23,"River Subarnarekha At Ranchi, (Tatisilwai)",River,JHARKHAND,2021,Unsafe,14.98,High BOD,19.5,6.05,6.9,,4.05,,,,
24,River Subarnarekha At Jamshedpur,River,JHARKHAND,2021,Safe,10.73,None,27.0,6.8,7.55,259.5,2.9,,,,
48,River Subarnarekha At Chandil Bridge,River,JHARKHAND,2021,Safe,3.7,None,26.0,7.5,7.4,201.5,1.0,,,,
49,"River Subarnarekha At D/S Jamshedpur, (Tata Nagar)",River,JHARKHAND,2021,Unsafe,17.39,High BOD,23.0,5.75,6.55,252.0,4.7,,,,
2385,River Subarnarekha At Namkum Road Bridge,River,JHARKHAND,2021,Unsafe,16.83,High BOD,20.0,6.0,7.05,,4.55,,,,
2386,River Subarnarekha At Muri Road Bridge,River,JHARKHAND,2021,Safe,8.88,None,18.0,7.45,7.5,,2.4,,,,
2387,River Subarekha At Ghatisla Road Bridge,River,JHARKHAND,2021,Safe,5.0,None,27.0,7.4,7.55,192.5,1.35,,,,
2395,River Subarnarekha At Hatia Dam,River,JHARKHAND,2021,Safe,6.48,None,18.0,8.25,7.35,,1.75,,,,
2397,River Subarnarekha At Gatalsud Dam,River,JHARKHAND,2021,Safe,8.14,None,18.5,8.1,7.4,,2.2,,,,
2399,River Subarnarekha At Chandil Dam,River,JHARKHAND,2021,Safe,4.07,None,26.75,7.65,7.35,185.5,1.1,,,,
4743,"River Subarnrekha U/S Hcl Ghatshila, E.S",River,JHARKHAND,2021,Safe,4.44,None,27.0,6.9,7.5,184.5,1.2,,,,
4744,River Subarnrekha Before Meeting Kharkai River,River,JHARKHAND,2021,Safe,5.92,None,24.5,7.3,7.4,198.0,1.6,,,,
4746,River Subarnrekha After Confluence Of Kharkai River,River,JHARKHAND,2021,Safe,10.91,None,27.25,6.85,7.45,200.0,2.95,,,,
4748,"River Swarnkekha At Baharagora Road Bridge, P.O- Baharagora, E.S",River,JHARKHAND,2021,Safe,4.62,None,23.0,7.8,7.35,195.0,1.25,,,,
4749,"River Subarnrekha , Near Ring Road Bridge Sembo, Nagri, Ranchi",River,JHARKHAND,2021,Safe,9.8,None,17.5,6.1,7.05,,2.65,,,,
4750,River Subarnrekha Near Intake Well Hatia Railway,River,JHARKHAND,2021,Safe,8.51,None,17.0,5.3,7.05,,2.3,,,,
4084,"River Surbarnrekha At Hatia Road Bridge, Ranchi",River,JHARKHAND,2021,Unsafe,15.21,Low DO,18.0,4.05,6.5,,2.4,,,,
4752,"River Subarnrekha Near Oberia Road Bridge, Hatia Ranch",River,JHARKHAND,2021,Unsafe,20.4,Low DO,16.5,3.3,7.0,,2.45,,,,
30067,River Subarnarekha At Behragora (Jharkhand),River,JHARKHAND,2021,Unsafe,24.07,High Total Coliform,27.0,9.65,8.3,260.0,1.15,0.32,379.0,39725.0,
4086,"River Subarnrekha U/S Hindalco Ind Ltd, Murli Works, Chhotamuri, Ranchi",River,JHARKHAND,2021,Safe,9.43,None,19.0,7.7,7.1,,2.55,,,,
4756,"River Subarnrekha At Rucca Dam, Rucca, Ranchi",River,JHARKHAND,2021,Safe,8.51,None,18.0,8.35,7.35,,2.3,,,,
