stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",Groundwater,WEST BENGAL,2022,27.5,,8.505,394.0,,0.72,,2.0,,300.0,0.36,
1767,"DURGAPUR TOWN, NEAR IISCO, BURDWAN, WEST BENGAL",Groundwater,WEST BENGAL,2022,25.5,,7.71,710.5,,0.79,,2.0,,452.0,0.245,0.008
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",Groundwater,WEST BENGAL,2022,27.5,,7.385,658.0,,0.7,2.0,4.0,,507.0,0.505,0.017
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WEST BENGAL",Groundwater,WEST BENGAL,2022,32.5,,7.63,2030.5,,0.595,,,,1135.0,,
1770,"NEAR IOC REFINERY HALDIA, WEST BENGAL",Groundwater,WEST BENGAL,2022,33.5,,7.84,2625.0,,,,,,1777.0,0.22,
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",Groundwater,WEST BENGAL,2022,28.5,,7.24,789.5,,,,,,454.0,0.4,0.01
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",Groundwater,WEST BENGAL,2022,28.5,,7.61,897.0,,0.92,,,,458.0,0.235,
1773,"TANGRA, CALCUTTA , WEST BENGAL",Groundwater,WEST BENGAL,2022,29.0,,7.185,1823.0,,,11.0,47.0,,1549.0,0.295,
1774,"TOPSIA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2022,30.0,,7.225,1833.0,,,2.0,10.4,,1346.0,0.315,
1775,"DHAPA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2022,27.5,,7.265,1828.0,,,,,,1304.0,0.28,
1776,"GARIA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2022,29.5,,7.64,778.5,,0.35,,,,504.0,0.415,
1777,"BEHALA CALCUTTA, WEST BENGAL",Groundwater,WEST BENGAL,2022,30.0,,7.74,851.0,,0.53,,10.4,,565.0,0.21,
1778,"DOMJUR HOWRAH, WEST BENGAL",Groundwater,WEST BENGAL,2022,30.5,,7.235,1052.5,,0.41,,,,614.0,,
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",Groundwater,WEST BENGAL,2022,26.5,,7.61,975.5,,,,,,528.0,0.32,0.0095
1813,"RISHRA, WEST BENGAL",Groundwater,WEST BENGAL,2022,27.0,,7.71,514.0,,,,,,299.0,0.72,0.007
1931,COSSIPORE - NORTH KOLKATA,Groundwater,WEST BENGAL,2022,28.0,,7.25,2429.5,,,4.25,19.0,,1846.0,0.215,
1932,CENTRAL KOLKATA,Groundwater,WEST BENGAL,2022,29.5,,7.38,628.0,,,,,,452.0,0.45,
1933,"NEAR GALVANISATION UNIT, HOWRAH",Groundwater,WEST BENGAL,2022,29.5,,7.385,721.0,,,4.5,18.0,,496.0,0.28,
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,Groundwater,WEST BENGAL,2022,29.0,,7.195,2646.5,,0.33,,,,1670.0,0.37,
1935,INSIDE KOLKATA LEATHER COMPLEX,Groundwater,WEST BENGAL,2022,29.0,,7.28,1381.5,,0.55,2.0,25.0,,976.0,0.295,
1936,RESIDENTIAL AREA - SONARPUR,Groundwater,WEST BENGAL,2022,29.5,,7.405,918.5,,0.655,,,,527.0,0.365,
1937,RAJARHAT - NEW TOWNSHIP,Groundwater,WEST BENGAL,2022,29.5,,6.955,2003.5,,0.48,,,,1379.0,0.45,
1938,BSIRHAT MUNICIPALITY,Groundwater,WEST BENGAL,2022,29.5,,8.38,1716.5,,,9.2,8.55,,883.0,,
1939,BARRAKPORE MUNICIPALITY,Groundwater,WEST BENGAL,2022,27.25,,7.83,365.0,,0.43,,,,212.0,0.65,
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,Groundwater,WEST BENGAL,2022,27.5,,7.875,1032.0,,,,,,526.0,0.305,0.009
1941,"NEAR FLY ASH DUMPING SITE- KUNTIGHAT, BANDEL",Groundwater,WEST BENGAL,2022,28.0,,7.6,447.5,,,,5.1,,310.0,0.305,
1942,NEAR EXIDE INDUSTRIES-HALDIA,Groundwater,WEST BENGAL,2022,32.5,,7.95,1392.0,,,,,,795.0,,
1943,"INSIDE TATA METALIKS, KHARAGPUR",Groundwater,WEST BENGAL,2022,31.5,,7.15,535.5,,,,,,409.0,,
1944,KHARAGPUR INDUSTRIAL AREA,Groundwater,WEST BENGAL,2022,31.0,,6.725,286.5,,0.31,,,,244.0,,
1945,ENGLISH BAZAR- MALDAH,Groundwater,WEST BENGAL,2022,28.0,,7.05,1247.0,,1.09,2.2,7.15,,634.0,0.415,
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,Groundwater,WEST BENGAL,2022,27.0,,7.86,1080.0,,0.98,,,,686.0,,
2515,"SDO OFFICE, RANAGHAT",Groundwater,WEST BENGAL,2022,27.0,,7.57,622.5,,,,5.1,,352.0,0.235,0.0155
2516,"SDO OFFICE, KRISHNANAGAR",Groundwater,WEST BENGAL,2022,26.5,,7.525,779.5,,,12.0,23.0,,454.0,0.305,0.008
2526,FULBARI BARRAGE,Groundwater,WEST BENGAL,2022,24.0,,6.975,150.5,,0.96,,,,61.0,,
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,Groundwater,WEST BENGAL,2022,29.0,,7.605,692.0,,0.61,,,,586.0,0.335,
2529,GROUND WATER POINT NEAR BURDWAN STATION,Groundwater,WEST BENGAL,2022,28.5,,7.495,601.0,,1.03,,,,433.0,0.315,0.011
2530,HOT SPRING AT BAKRESHWAR,Groundwater,WEST BENGAL,2022,64.0,,9.4,502.0,,1.4,,,,436.0,12.4,0.013
2533,SURI TOWN NEAR BUS STAND,Groundwater,WEST BENGAL,2022,28.5,,7.225,805.0,,0.67,2.0,3.0,,690.0,0.29,0.009
2535,VISVA BHARATI,Groundwater,WEST BENGAL,2022,27.5,,8.07,366.0,,0.39,,,,233.0,0.365,
2536,NALHATI RAILWAY STATION OF BIRBHUM,Groundwater,WEST BENGAL,2022,29.5,,7.78,628.0,,0.99,3.0,7.0,,405.0,0.275,0.008
2537,BOLPUR NEAR RAILWAY STATION,Groundwater,WEST BENGAL,2022,28.5,,8.14,390.5,,0.55,,,,319.0,0.39,
2538,MOREGRAM CROSSING,Groundwater,WEST BENGAL,2022,29.5,,8.385,242.5,,0.41,,,,135.0,0.33,
2540,SATI GHAT AT BANKURA TOWN,Groundwater,WEST BENGAL,2022,27.0,,7.725,912.0,,0.63,,,,655.0,1.0,0.015
2542,DWARIKA AT BISHNUPUR TOWN,Groundwater,WEST BENGAL,2022,32.5,,7.215,715.0,,0.65,,,,511.0,0.375,0.008
2543,SDO OFFICE AT BISHNUPUR TOWN,Groundwater,WEST BENGAL,2022,31.5,,7.2,166.0,,1.03,,,,110.0,,
2545,GROUND WATER POINT AT PURULIA RK MISSION,Groundwater,WEST BENGAL,2022,27.0,,7.695,504.5,,0.77,2.0,4.0,,355.0,0.58,
2546,ULUBERIA COLLEGE AT HOWRAH,Groundwater,WEST BENGAL,2022,30.0,,7.43,1038.5,,0.475,,,,580.0,,
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",Groundwater,WEST BENGAL,2022,30.0,,7.435,2918.5,,0.4,2.0,16.0,,1693.0,0.22,
2548,"HIDCO OFFICE, RAJARHAT",Groundwater,WEST BENGAL,2022,30.0,,7.125,1596.5,,0.64,5.4,45.5,,1012.0,0.3,
4706,GROUND WATER AT KHARDAH,Groundwater,WEST BENGAL,2022,27.0,,7.435,992.0,,,,,,624.0,0.375,0.01
4707,GROUND WATER AT NAIHATI,Groundwater,WEST BENGAL,2022,28.5,,7.92,357.5,,0.37,,,,194.0,0.335,
4708,GROUND WATER AT BERHAMPORE,Groundwater,WEST BENGAL,2022,31.0,,7.385,984.0,,,5.1,12.0,,480.0,0.33,
4709,GROUND WATER AT CHINSURA,Groundwater,WEST BENGAL,2022,27.5,,7.95,324.5,,,,,,209.0,0.445,
4712,BORE WELL INSIDE M/S UNITED PHOSPHOROUS LIMITED,Groundwater,WEST BENGAL,2022,31.5,,7.985,1892.5,,,,,,1091.0,0.21,
4713,TUB WELL BESIDE GREEN BELT CANAL POINT NO.8,Groundwater,WEST BENGAL,2022,31.5,,7.73,1653.0,,,,,,995.0,,
4714,GROUND WATER AT ANGADPUR ANGADPUR DURGAPUR,Groundwater,WEST BENGAL,2022,28.5,,7.63,647.0,,1.18,,,,559.0,0.6,0.035
4715,GROUND WATER AT MUCHIPARA DURGAPUR,Groundwater,WEST BENGAL,2022,27.5,,7.41,191.5,,1.085,,2.0,,139.0,,
4716,"GROUND WATER AT HURALALPUR, PURULIA",Groundwater,WEST BENGAL,2022,27.5,,7.44,707.0,,1.065,,,,462.0,0.555,
4721,GROUND WATER AT MATIGARA BAZAAR,Groundwater,WEST BENGAL,2022,24.0,,6.545,97.5,,,,,,63.5,0.21,
