stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
,1740,Groundwater,UTTAR PRADESH,2018,,,,,29.0,18.15,1241.15,1237.5,,0.3,1.3,12.5
,1744,Groundwater,UTTAR PRADESH,2018,,,,,30.0,18.55,1031.55,2056.0,,,2.0,2.0
,1746,Groundwater,UTTAR PRADESH,2018,,,,,18.0,12.85,404.9,891.0,,0.1,0.1,
,1752,Groundwater,UTTAR PRADESH,2018,,,,,23.0,15.65,813.7,1030.5,,0.75,1.2,2.0
,1754,Groundwater,UTTAR PRADESH,2018,,,,,23.0,15.6,383.75,445.1,,0.3,1.2,2.0
,1755,Groundwater,UTTAR PRADESH,2018,,,,,0.0,15.6,748.75,762.6,,0.25,1.15,2.0
,1758,Groundwater,UTTAR PRADESH,2018,,,,,21.0,17.3,254.85,262.95,,0.45,1.7,
,1759,Groundwater,UTTAR PRADESH,2018,,,,,25.0,16.35,401.6,424.15,,0.85,1.5,
,2469,River,UTTAR PRADESH,2018,,,,25.0,16.6,544.7,558.15,0.95,1.9,,,
,2470,River,UTTAR PRADESH,2018,,,,25.0,16.45,572.65,691.15,1.0,1.8,,,
,2474,River,UTTAR PRADESH,2018,,,,18.0,12.9,411.9,861.0,0.2,0.2,,,
,2475,River,UTTAR PRADESH,2018,,,,19.0,13.45,429.55,977.0,0.2,0.2,,,
1146,GANGA AT BITHOOR (KANPUR),River,UTTAR PRADESH,2018,23.5,9.15,8.25,307.5,3.3,,2550.0,4350.0,,,,
10154,BATHING GHAT (BHARAOGHAT),River,UTTAR PRADESH,2018,23.5,8.95,8.15,318.0,3.5,,2700.0,4700.0,,,,
2498,"GANGA AT KALA KANKAR, RAEBARELI",River,UTTAR PRADESH,2018,21.5,9.0,7.85,311.5,3.8,0.83,5300.0,7650.0,,,,
1499,YAMUNA AT,River,UTTAR PRADESH,2018,,,8.55,7.8,1232.5,9.0,3.6,27002.5,80065.0,,,
1069,YAMUNA AT,River,UTTAR PRADESH,2018,,26.0,8.3,7.85,365.0,2.25,1.345,4050.0,8450.0,,,
2484,"RIVER SAI AT JALALPUR, JAUNPUR",River,UTTAR PRADESH,2018,26.5,8.0,8.4,406.0,3.75,0.32,10500.0,18000.0,,,,
1072,"GOMTI AT VARANASI, U.P",River,UTTAR PRADESH,2018,26.0,7.8,8.4,402.5,3.75,1.25,10500.0,18000.0,,,,
1359,"RIHAND AT RENUKUT U/S, U.P.",River,UTTAR PRADESH,2018,20.5,8.9,8.0,174.5,1.7,0.85,495.0,1000.0,,,,
1360,"RIHAND AT RENUKUT D/S, U.P.",River,UTTAR PRADESH,2018,20.5,9.15,8.05,187.5,1.9,0.95,820.0,1320.0,,,,
