stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1349,Brahmsarovar Lake At Kurukshetra,Pond/Tank,HARYANA,2022,Unsafe,25.15,High BOD,,,7.85,7.6,296.5,3.35,0.3,150.0,850.0
1392,"Kausshalaya Lake, Pinjore, Panchkula",Pond/Tank,HARYANA,2022,Unsafe,25.4,High BOD,,,7.0,7.8,345.5,2.8,0.3,400.0,1100.0
3033,Sohna Lake,Pond/Tank,HARYANA,2022,Unsafe,24.01,"High BOD, High Total Coliform",,21.5,6.7,7.15,500.0,7.0,1.4,5000.0,22500.0
3032,"Sultanpur Lake, Gurugram",Pond/Tank,HARYANA,2022,Unsafe,21.99,High BOD,,20.0,7.0,7.2,500.0,6.5,1.8,2475.0,6700.0
4857,"Sanhit Sarovar, Kurushetra",Pond/Tank,HARYANA,2022,Unsafe,25.2,High BOD,,,7.5,7.6,500.0,2.7,0.3,200.0,700.0
30018,River Ghaggar At Chandrapur Siphon (Haryana),River,HARYANA,2022,Unsafe,48.66,"High BOD, High Fecal Coliform, High Total Coliform",25.3,6.15,7.95,743.5,3.9,1.62,55006.5,550016.5,230.0
1885,River Ghaggar At D/S Of Surajpur,River,HARYANA,2022,Unsafe,15.01,"High BOD, High Fecal Coliform",,6.85,7.7,501.5,4.4,0.3,950.0,1800.0,
1884,River Ghaggar At Kala Amb D/S Markanda,River,HARYANA,2022,Unsafe,32.96,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",,3.75,7.6,1654.5,19.5,0.34,1250.0,3700.0,
30020,River Ghaggar At Ottu Weir (Haryana),River,HARYANA,2022,Unsafe,27.81,"High BOD, High Fecal Coliform, High Total Coliform",26.75,5.85,8.3,923.5,13.0,2.335,851.0,5504.0,23.0
30014,"River Ghaggar At Parwanoo D/S,Amravati, Haryana",River,HARYANA,2022,Unsafe,44.44,"High Fecal Coliform, High Total Coliform",25.0,6.2,8.0,478.5,2.0,2.34,35135.0,800550.0,560.0
30017,River Ghaggar At Sirsa Dabwali Road (Haryana),River,HARYANA,2022,Unsafe,53.13,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",26.5,4.4,7.85,1125.5,7.5,2.835,5600.0,17600.0,130.0
1887,River Ghaggar Before Ottu Weir (Before Mixing Of Satluj Canal Water),River,HARYANA,2022,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.75,8.0,1406.0,17.5,,45360.0,85935.0,
1025,"River Ghaggar Gh-1 At Road Brdg. Sirsa, Debwali Road",River,HARYANA,2022,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.65,8.2,1364.5,23.5,,43160.0,91600.0,
1026,River Ghaggar Gh-2 At Chandarpur Syphen,River,HARYANA,2022,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,5.85,8.2,1752.0,18.5,,40390.0,85900.0,
30007,River Markanda At Naraingarh (Haryana),River,HARYANA,2022,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",23.0,5.2,7.85,914.5,51.0,1.38,701050.0,5000000.0,39506.5
2625,River Markanda D/S Kala Amb/ Boundary Of Haryana,River,HARYANA,2022,Safe,6.27,None,22.5,7.4,7.95,541.0,2.15,1.22,193.0,910.0,2.0
4861,"Near Huda/ Hsvp Water Works, Basai, Gurugram","WATER TREATMENT
PLANT",HARYANA,2022,Safe,2.08,None,19.5,7.15,7.15,940.0,,,100.0,1580.0,
3047,Water Works- Gurgaon,"WATER TREATMENT
PLANT (RAW WATER)",HARYANA,2022,Unsafe,3.93,High Total Coliform,21.5,7.0,7.05,1110.0,,,165.0,3100.0,
3048,Water Works- Faridabad,"WATER TREATMENT
PLANT (RAW WATER)",HARYANA,2022,Safe,2.23,None,23.0,5.8,7.3,1015.0,1.0,,2.0,2.0,2.0
4860,"Rania Drain Meeting Discharge Of Phed Stp, 6 Mld, Rania, Sirsa",River,HARYANA,2022,Unsafe,69.74,"pH Out of Range, High BOD, High Total Coliform",,,5.9,8.15,500.0,18.0,,40260.0,66050.0
1109,Western Yamuna Canal Wc- 1(Y.Nagar)100M D/S After Receiving Ind.&Sew.Effl,Canal,HARYANA,2022,Unsafe,33.34,High BOD,,,6.9,7.06,307.0,4.2,0.3,,100.0
1110,Western Yamuna Canal Wc-2 (Near Karna Lake)G.T.Road Karnal,Canal,HARYANA,2022,Unsafe,27.05,High BOD,,,7.3,7.585,325.5,4.2,0.3,2050.0,10800.0
1114,Western Yamuna Canal Wc-6 Sirsa Branch At Rd.Bridge Jind Kaithal Road,Canal,HARYANA,2022,Unsafe,33.44,High BOD,,,6.65,7.7,500.0,5.8,,77.5,840.0
1419,"Gurgaon Canal, Gc-1, (Near Badarpur Border)",Canal,HARYANA,2022,Unsafe,38.38,"pH Out of Range, High BOD, High Total Coliform",,24.0,5.1,7.55,500.0,22.5,,8000.0,52000.0
1886,Western Yamuna Canal At Tajewala,Canal,HARYANA,2022,Unsafe,33.34,High BOD,,,7.2,6.99,309.0,4.8,0.3,,100.0
2056,Western Yamuna Canal At Damla D/S Of Yamuna Nagar,Canal,HARYANA,2022,Unsafe,28.89,"pH Out of Range, High BOD, High Total Coliform",,,6.4,7.765,500.0,4.15,0.3,3500.0,5000.0
3034,Western Yamuna Canal- Khubru Outfall,Canal,HARYANA,2022,Unsafe,25.3,High BOD,,,6.95,7.555,270.0,3.0,0.3,300.0,700.0
4858,Agra Canal At Village Mandkola In Nuh Dist.,Canal,HARYANA,2022,Unsafe,36.52,"pH Out of Range, High BOD, High Total Coliform",,25.5,5.65,7.4,500.0,21.0,,8250.0,49500.0
4859,"Confluence Of Southern Ghaggar Canal, Sheranwali Parallel Ghaggar Canal And Hisar Ghaggar Drain",Canal,HARYANA,2022,Unsafe,69.74,"pH Out of Range, High BOD, High Total Coliform",,,5.9,8.05,500.0,18.35,,43290.0,77100.0
2625,River Markanda D/S Kala Amb/ Boundary Of Haryana,River,HARYANA,2022,Safe,6.27,None,22.5,7.4,7.905,541.0,2.15,1.22,193.0,910.0,
1117,"River Yamuna At Hathnikund, Yamunanagar",River,HARYANA,2022,Unsafe,28.12,"High BOD, High Fecal Coliform, High Total Coliform",,6.15,7.55,258.5,3.1,,3550.0,8800.0,
1496,"River Yamuna At Kalanaur, Yamuna Nagar",River,HARYANA,2022,Unsafe,31.02,"High BOD, High Fecal Coliform, High Total Coliform",,6.5,7.47,239.0,4.1,,3350.0,10650.0,
4914,"River Yamuna At Manglaura, Karnal",River,HARYANA,2022,Unsafe,33.2,"High BOD, High Fecal Coliform, High Total Coliform",,7.25,7.46,298.5,3.8,,3900.0,11450.0,
1119,River Yamuna At Sonepat,River,HARYANA,2022,Unsafe,7.98,High BOD,,7.0,7.81,282.0,3.2,,100.0,600.0,
1497,"River Yamuna At Rahimpur Ka Nagla, Near Flyover Bridge (Mazawali) Haryana",River,HARYANA,2022,Unsafe,34.8,"High BOD, High Fecal Coliform, High Total Coliform",29.0,9.4,7.1,870.0,19.0,1.4,2100.0,8000.0,900.0
