stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
3564,BOREWELL WATER NEAR MANGALIJYOTHI SCHOOL MSW SITE VAMMANJOOR,Groundwater,KARNATAKA,2024,29.0,,7.75,154.0,2.4,1.0,7.4,281.5,,104.0,0.25,
5771,"Hejamdi End Point near Blue flog Beach Padubidri, kaup Tq, Udupi , District",SEA,KARNATAKA,2024,32.5,6.15,8.0,,2.35,,2.0,16.5,2.0,,,
5772,"Gujjarbettu, Kemmanu Asare Beach, Udupi Tq,",SEA,KARNATAKA,2024,32.0,5.8,8.0,,,,2.0,21.5,,,,
5773,"Kota Padukere, Brahmavara Tq, Udupi Dist",SEA,KARNATAKA,2024,32.0,5.95,8.05,,,,2.0,20.0,,,,
5774,"Gangoli Harbour Kundapura, Udupi Dist",SEA,KARNATAKA,2024,32.0,6.0,8.0,,2.4,,2.0,17.0,,,,
5775,"Someshwara Beach Byndoor Tq, Udupi",SEA,KARNATAKA,2024,32.0,5.65,7.85,,2.1,,2.0,15.5,,,,
1444,RIVER KALI AT D/S WEST COAST PAPER MILL (WCPM),River,KALI (KARNATAKA),2024,23.0,17.75,7.4,34.9,59.95,1.36,13.16,175.0,630.0,,,
2780,"RIVER KALI AT U/S OF WCPM, DANDELI",River,KALI (KARNATAKA),2024,23.0,17.55,7.55,29.45,47.45,1.31,11.66,145.0,540.0,,,
1891,RIVER MANJEERA AT D/S INTAKE POINT TO BIDAR CITY,River,KARNATAKA,2024,30.0,5.9,7.9,448.0,3.5,1.25,8522.5,27039.0,,,,
30055,RIVER MANJEERA AT JANWADA(BANGALORE),River,KARNATAKA,2024,27.0,6.0,7.6,469.5,4.3,1.57,660.0,3160.0,,,,
1889,RIVER KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,River,KARNATAKA,2024,26.0,7.5,7.85,606.0,3.8,9.89,730.0,1260.0,380.0,,,
1182,RIVER KRISHNA AT U/S OF UGARKHURD BARRAGE,River,KARNATAKA,2024,27.0,7.0,7.85,639.0,3.0,7.75,730.0,1260.0,355.0,,,
2781,RIVER KRISHNA AT D/S OF ALAMATTI DAM,River,KARNATAKA,2024,25.0,7.0,7.8,954.0,2.0,20.115,635.0,1260.0,355.0,,,
1181,RIVER KRISHNA AT D/S OF NARAYANPURA DAM,River,KARNATAKA,2024,25.0,6.4,7.85,1105.0,1.9,21.26,730.0,1260.0,285.0,,,
1028,RIVER KRISHNA AT TINTINI BRIDGE,River,KARNATAKA,2024,27.5,6.95,8.15,877.5,2.5,1.225,295.0,1810.0,,,,
30056,RIVER KRISHNA AT DEODURGA (BANGALORE),River,KARNATAKA,2024,27.0,7.4,8.1,969.5,1.95,0.77,505.0,3500.0,,,,
1170,RIVER KRISHNA AT D/S OF DEVASAGAR BDG.,River,KARNATAKA,2024,27.5,7.0,8.4,1137.0,2.6,2.47,375.0,1860.0,,,,
5582,"River Bhima Downstream, Dhulked Vill",River,KARNATAKA,2024,25.0,7.25,7.95,1249.0,2.55,34.705,730.0,1600.0,340.0,,,
1183,RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,River,KARNATAKA,2024,28.0,7.15,8.2,1071.0,3.75,1.15,140850.0,182000.0,,,,
1184,RIVER BHIMA AT FEROZABAD VILLAGE (D/S),River,KARNATAKA,2024,29.0,6.85,8.2,1122.0,3.5,1.7,17895.0,85700.0,,,,
30057,RIVER BHIMA AT GANGAPUR (BANGALORE),River,KARNATAKA,2024,26.0,6.9,8.05,1045.5,4.1,1.47,615.0,2970.0,,,,
1167,RIVER BHIMA AT D/S OF BDG. NEAR YADGIR,River,KARNATAKA,2024,30.0,6.55,7.9,1393.5,3.5,1.05,17130.0,71400.0,,,,
1091,RIVER BHADRA AT MALLESWARAM D/S OF KIOCL,River,KARNATAKA,2024,24.0,7.35,7.15,95.5,1.8,0.64,27.0,195.0,,,,
2771,RIVER BHADRA AT U/S OF KIOCL,River,KARNATAKA,2024,24.5,7.55,7.15,80.5,1.75,0.61,25.5,165.0,,,,
2765,RIVER BHADRA AT U/S OF MPM,River,KARNATAKA,2024,26.0,7.7,7.65,188.5,1.6,1.325,146.0,1575.0,,,,
1387,RIVER BHADRA AT D/S OF BHADRAVATHI,River,KARNATAKA,2024,25.5,7.3,7.55,220.0,2.6,1.285,1735.0,11150.0,,,,
1163,RIVER GHATAPRABHA AT W.A. POINT TO GOKAK TOWN,River,KARNATAKA,2024,25.0,8.5,7.7,489.0,2.45,14.79,635.0,1260.0,280.0,,,
4104,RIVER GHATAPRABHA DAVALSHWAR BARRAGE JACKWELL FOR DRINKING WATER SUPPLY,River,KARNATAKA,2024,22.0,6.55,8.1,671.0,2.75,17.915,730.0,1260.0,335.0,,,
1185,RIVER GHATAPRABHA AT D/S OF MUDHOL ROAD CROSS BDG.,River,KARNATAKA,2024,21.5,6.8,8.25,638.0,2.9,17.19,635.0,1260.0,340.0,,,
1895,RIVER KAGINA D/S OF SEWAGE DISPOSAL POINT,River,KARNATAKA,2024,29.5,6.5,8.15,508.0,3.0,1.05,46110.0,80270.0,,,,
2777,RIVER KAGINA AT SHAHABAD BRIDGE,River,KARNATAKA,2024,29.0,7.0,8.3,481.5,3.0,0.75,8547.0,65070.0,,,,
1187,RIVER MALPRABHA AT D/S OF KHANAPUR VILLAGE,River,KARNATAKA,2024,24.0,7.3,7.4,324.0,3.3,37.86,730.0,1260.0,355.0,,,
1164,"RIVER MALAPRABHA AT WATER ABSTRACTION POINT TO HUBLI, DHARWAD",River,KARNATAKA,2024,24.0,7.0,7.75,327.0,2.6,5.58,635.0,1260.0,340.0,,,
2764,RIVER MALAPRABHA AT BADAMI BRIDGE,River,KARNATAKA,2024,20.5,7.85,7.7,615.0,2.4,9.495,1380.0,2400.0,625.0,,,
1186,RIVER MALAPRABHA AT D/S OF AIHOLE TOWN,River,KARNATAKA,2024,20.5,8.15,7.75,610.0,3.35,8.47,1190.0,2060.0,615.0,,,
4098,RIVER MARKANDEYA AT RAKKASAKOPPA RESRVOIR,River,KARNATAKA,2024,25.0,7.2,7.75,229.0,1.65,9.515,600.0,1260.0,280.0,,,
1168,RIVER TUNGA AT D/S OF SHIMOGA TOWN,River,KARNATAKA,2024,25.5,6.05,7.4,165.0,3.5,1.0,1815.0,12850.0,,,,
4106,RIVER TUNGA U/S SHIVAMOGGA CITY,River,KARNATAKA,2024,26.0,5.6,7.4,150.0,3.2,0.9,205.0,1595.0,,,,
1896,RIVER TUNGABHADRA AT CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,River,KARNATAKA,2024,25.5,7.5,7.7,215.0,1.8,0.915,190.0,1750.0,,,,
38,RIVER TUNGABHADRA AT HONNALI BRIDGE,River,KARNATAKA,2024,26.5,7.4,7.6,191.0,1.7,1.025,109.5,1195.0,,,,
1029,RIVER TUNGABHADRA AT HARALAHALLI BRIDGE,River,KARNATAKA,2024,27.0,7.15,8.0,435.0,2.0,1.175,182.0,1670.0,,,,
2768,RIVER TUNGABHADRA AT D/S OF HARIHAR POLYFIBERS,River,KARNATAKA,2024,27.0,6.6,7.8,897.0,8.6,4.15,169.5,2210.0,,,,
2767,RIVER TUNGABHADRA AT U/S OF HARIHAR POLYFIBERS,River,KARNATAKA,2024,27.0,7.15,7.7,212.5,1.9,1.145,261.5,2970.0,,,,
2770,RIVER TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE,River,KARNATAKA,2024,27.0,6.9,7.8,260.0,3.5,1.545,805.0,8850.0,,,,
2769,RIVER TUNGABHADRA AT JACKWELL POINT,River,KARNATAKA,2024,27.0,6.7,7.65,345.0,4.0,2.25,250.0,2420.0,,,,
5591,River TUNGABHADRA at Nadiharalahalli,River,KARNATAKA,2024,27.0,6.95,7.7,317.5,2.45,1.095,185.0,1450.0,,,,
5592,River TUNGABHADRA atÂ Airani,River,KARNATAKA,2024,27.5,7.35,8.0,323.0,2.1,1.04,127.0,1370.0,,,,
4495,RIVER TUNGABHADRA AT ARAVI,River,KARNATAKA,2024,27.5,6.9,8.05,420.0,2.5,1.165,200.0,2210.0,,,,
5593,River TUNGABHADRA atÂ Hirebidari,River,KARNATAKA,2024,27.5,7.4,8.0,366.0,2.05,1.04,189.5,1670.0,,,,
5594,River TUNGABHADRA atÂ Konanathambige,River,KARNATAKA,2024,27.5,7.3,7.9,477.0,2.1,1.08,190.0,2210.0,,,,
5595,River TUNGABHADRA at Somalapura,River,KARNATAKA,2024,27.5,7.3,7.95,525.0,1.8,1.32,204.0,2145.0,,,,
5596,River TUNGABHADRA atÂ Kuruvathi,River,KARNATAKA,2024,27.5,7.05,8.05,390.0,2.7,1.165,397.0,2145.0,,,,
4494,RIVER TUNGABHADRA AT MYLARA,River,KARNATAKA,2024,27.5,7.05,8.0,420.0,5.55,1.18,575.0,5250.0,,,,
2776,RIVER TUNGABHADRA AT D/S OF GANGAWATHI,River,KARNATAKA,2024,28.0,6.95,7.75,514.0,2.3,0.55,480.0,2500.0,,,,
29,RIVER TUNGABHADRA AT ULENOOR,River,KARNATAKA,2024,28.5,4.15,7.7,948.0,23.0,3.295,7165.0,15150.0,,,,
30054,RIVER TUNGABHADRA AT HOCHECHALLI (BANGALORE),River,KARNATAKA,2024,26.0,7.2,8.5,1604.5,1.95,0.32,50.5,335.0,,,,
