stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
,3033,Pond/Tank,HARYANA,2018,,,,,,,,,6.3
1025,"GHAGGAR GH-1 AT ROAD BRDG. SIRSA, DEBWALI ROAD, HARYANA",River,HARYANA,2018,,3.8,8.15,1145.5,16.1,,,,
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,River,HARYANA,2018,,4.2,7.9,446.5,10.5,,1000.0,3350.0,
"W.YAM. CANAL WC-
1(Y.NAGAR)100M D/S AFTER
RECEIVING",HARYANA,Canal,HARYANA,2018,18.0,7.75,7.945,262.0,2.1,,750.0,3200.0,
"W.YAM. CANAL WC-2 (NEAR
KARNA LAKE)G.T.ROAD KARNAL",HARYANA,Canal,HARYANA,2018,,,7.8,205.5,2.5,,,,
"W.YAM. CANAL WC-5 SIRSA
BRANCH AT ROAD BRIDGE,",HARYANA,Canal,HARYANA,2018,,6.68,7.78,186.0,2.65,,,,
"GURGAON CANAL, GC-1, (NEAR
BADARPUR BORDER)",HARYANA,31,HARYANA,2018,20.8,4.7,10.2,742.5,19.5,7.6,,,
1496,"YAMUNA AT KALANAUR, YAMUNA NAGAR, HARYANA",River,HARYANA,2018,19.0,8.15,7.85,446.5,3.0,0.45,245004.5,1200039.5,
