stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
4492,"Hand Pump Near Garbage Dump, Rakshibandh Dumka",Groundwater,JHARKHAND,2022,Safe,6.38,None,28.0,,7.55,220.0,1.15,,,,
4493,Holy Pond At Village Sikatia,Groundwater,JHARKHAND,2022,Safe,7.77,None,27.0,,7.55,257.5,1.4,,,,
4758,"Govt. Handpump Near House Of Rajendra Singh Munda, Kokrana Muri",Groundwater,JHARKHAND,2022,Unsafe,21.92,High BOD,22.0,,6.7,,3.95,,,,
2398,"Dimna Lake, Dimna",Pond/Tank,JHARKHAND,2022,Unsafe,33.33,High BOD,,27.5,7.1,7.3,235.0,1.1,,,
2402,Hazaribagh Meethajhil,Pond/Tank,JHARKHAND,2022,Safe,0.0,None,,28.5,7.05,7.4,,2.2,,,
2394,Top Chanchi Lake,Pond/Tank,JHARKHAND,2022,Safe,0.0,None,,21.5,7.8,7.9,,2.15,,,
4741,"Ranibandh Talab Near Ism, Dhanbad",Pond/Tank,JHARKHAND,2022,Unsafe,14.62,pH Out of Range,,19.5,4.6,7.3,,3.2,,,
2393,"Shiv Ganga Pond, Deoghar",Pond/Tank,JHARKHAND,2022,Unsafe,34.36,"pH Out of Range, High BOD",,27.5,6.3,7.65,212.0,1.35,,,
10144,River Ganga U/S Near Lct Ghat,River,JHARKHAND,2022,Unsafe,9.62,Low DO,25.5,4.25,7.5,209.0,1.25,,,,
10145,River Ganga D/S Near Janta Ghat,River,JHARKHAND,2022,Safe,5.0,None,25.5,6.95,7.5,211.0,1.35,,,,
10146,River Ganga At Sangi Dalan,River,JHARKHAND,2022,Safe,4.62,None,25.0,6.95,7.5,213.0,1.25,,,,
4085,"River Jumar At Bit Mesra, Ranchi",River,JHARKHAND,2022,Unsafe,14.06,Low DO,20.5,4.25,6.55,,2.45,,,,
2396,River Jumar At Kanke Dam,River,JHARKHAND,2022,Safe,9.43,None,19.0,6.55,7.55,,2.55,,,,
2401,River Ajay At Masanjore Dam,River,JHARKHAND,2022,Safe,5.36,None,26.5,6.2,7.65,206.0,1.45,,,,
3554,"River Konar Near Swang Coal Washery, Bokaro",River,JHARKHAND,2022,Safe,8.32,None,26.5,7.6,7.45,,2.25,,,,
2390,River Konar At Tenughat Dam,River,JHARKHAND,2022,Safe,6.1,None,24.5,7.7,7.6,,1.65,,,,
4000,River Garga Near Telmucho Bridge,River,JHARKHAND,2022,Safe,10.73,None,22.5,7.0,7.35,,2.9,,,,
2381,River Bokaro At Zarangdih Bridge,River,JHARKHAND,2022,Safe,8.14,None,26.0,7.7,7.3,,2.2,,,,
1034,"River Sankh At Bolba, Jharkand",River,JHARKHAND,2022,Safe,5.36,None,19.5,8.15,7.4,,1.45,,,,
2392,River Barakar At Maithan Dam,River,JHARKHAND,2022,Safe,6.66,None,19.5,7.55,7.5,,1.8,,,,
3555,"River Damodar Near Zarangdih Bridge, Bokaro",River,JHARKHAND,2022,Safe,8.32,None,25.5,8.1,7.5,,2.25,,,,
4083,"River Damodar Near Rohini Project, Nk Area, Po-Dakra, Ranchi",River,JHARKHAND,2022,Safe,8.32,None,20.0,7.6,7.3,,2.25,,,,
3553,River Damodar Near Telmucho Bridge,River,JHARKHAND,2022,Safe,10.54,None,22.25,7.9,7.55,,2.85,,,,
3556,"River Damodar At Confluence Of Bokaro & Damodar Near Zarangdih Bridge, Bokaro",River,JHARKHAND,2022,Safe,8.14,None,25.5,7.9,7.35,,2.2,,,,
3557,"River Damodar Near Bermo Railway Station, Bokaro",River,JHARKHAND,2022,Safe,8.14,None,24.25,8.0,7.5,,2.2,,,,
2382,River Damodar At Phusro Road Bridge,River,JHARKHAND,2022,Safe,8.32,None,23.75,8.25,7.5,,2.25,,,,
2383,River Damodar U/S Jamadoba Water Works,River,JHARKHAND,2022,Unsafe,11.47,High BOD,25.25,7.35,7.5,,3.1,,,,
2384,River Damodar At Domgarh Water Works D/S Sindri,River,JHARKHAND,2022,Safe,6.66,None,26.0,7.55,7.45,,1.8,,,,
2391,River Damodar At Panchet Dam,River,JHARKHAND,2022,Safe,6.29,None,24.0,8.25,7.5,,1.7,,,,
2378,River Damodar D/S Bhairabi At Rajrappa,River,JHARKHAND,2022,Safe,7.95,None,19.0,7.6,7.45,,2.15,,,,
2380,River Damodar At Ramgarh Road Bridge,River,JHARKHAND,2022,Safe,9.43,None,29.5,7.05,7.4,,2.55,,,,
2379,River Nalkari Tributary At Patratu,River,JHARKHAND,2022,Safe,9.25,None,29.0,6.55,7.3,,2.5,,,,
4084,"River Surbarnrekha At Hatia Road Bridge, Ranchi",River,JHARKHAND,2022,Unsafe,14.21,Low DO,17.5,4.2,6.55,,2.4,,,,
4738,"River Jamunia Near Lohapatti Bridge, Mahuda, Dhanbad",River,JHARKHAND,2022,Safe,8.32,None,23.75,7.3,7.4,,2.25,,,,
4739,"River Katri River, Near Bhatinda Fall, At- Tetengabad, Moonidih, Dhanbad",River,JHARKHAND,2022,Safe,6.84,None,23.5,7.1,7.45,,1.85,,,,
30066,River Damodar At Sindri,River,JHARKHAND,2022,Unsafe,45.99,"High Fecal Coliform, High Total Coliform",26.5,7.7,8.05,403.5,2.7,0.59,8650.0,92000.0,575.0
1035,"River Karo At Lohojimi U/S, Jharkand",River,JHARKHAND,2022,Safe,5.55,None,19.0,7.8,7.3,,1.5,,,,
1033,"River Koel At Basia, Dam U/S, Jharkhand",River,JHARKHAND,2022,Safe,6.48,None,20.5,7.75,7.35,,1.75,,,,
1036,"River Koel At Manoharpur After Meeting Koina River D/S,",River,JHARKHAND,2022,Safe,7.21,None,26.75,6.7,7.4,225.5,1.95,,,,
2376,River North Koel U/S Daltanganj,River,JHARKHAND,2022,Safe,7.03,None,21.0,7.7,7.0,,1.9,,,,
2377,"River North Koel D/S Bccl, Rehla",River,JHARKHAND,2022,Safe,7.4,None,20.0,7.95,7.4,,2.0,,,,
23,"River Subarnarekha At Ranchi, (Tatisilwai)",River,JHARKHAND,2022,Safe,11.1,None,21.5,6.1,6.95,,3.0,,,,
24,River Subarnarekha At Jamshedpur,River,JHARKHAND,2022,Safe,5.92,None,29.75,6.55,7.1,235.5,1.6,,,,
48,River Subarnarekha At Chandil Bridge,River,JHARKHAND,2022,Safe,4.44,None,25.75,6.65,7.2,234.5,1.2,,,,
49,"River Subarnarekha At D/S Jamshedpur, (Tata Nagar)",River,JHARKHAND,2022,Safe,6.84,None,24.0,6.0,6.95,231.0,1.85,,,,
2385,River Subarnarekha At Namkum Road Bridge,River,JHARKHAND,2022,Unsafe,14.98,High BOD,22.5,6.1,6.65,,4.05,,,,
2386,River Subarnarekha At Muri Road Bridge,River,JHARKHAND,2022,Safe,9.25,None,20.0,7.3,7.1,,2.5,,,,
2387,River Subarekha At Ghatisla Road Bridge,River,JHARKHAND,2022,Safe,5.92,None,29.25,7.25,7.25,220.5,1.6,,,,
2397,River Subarnarekha At Gatalsud Dam,River,JHARKHAND,2022,Safe,7.77,None,20.0,8.1,7.4,,2.1,,,,
2399,River Subarnarekha At Chandil Dam,River,JHARKHAND,2022,Safe,0.0,None,26.0,7.25,7.15,231.5,,,,,
4086,"River Swarnrekha U/S Hindalco Ind Ltd, Murli Works, Chhotamuri, Ranchi",River,JHARKHAND,2022,Safe,9.06,None,21.5,8.0,7.4,,2.45,,,,
4743,"River Swarnrekha U/S Hcl Ghatshila, E.S",River,JHARKHAND,2022,Safe,5.36,None,29.0,6.6,7.3,212.0,1.45,,,,
4744,River Swarnrekha Before Meeting Kharkai River,River,JHARKHAND,2022,Safe,4.81,None,24.5,6.4,7.3,233.0,1.3,,,,
4746,River Swarnrekha After Confluence Of Kharkai River,River,JHARKHAND,2022,Safe,5.36,None,24.75,6.5,7.1,202.5,1.45,,,,
4748,"River Swarnkekha At Baharagora Road Bridge, P.O- Baharagora, E.S",River,JHARKHAND,2022,Safe,0.0,None,27.0,7.3,7.35,227.0,,,,,
4749,"River Swarnrekha , Near Ring Road Bridge Sembo, Nagri, Ranchi",River,JHARKHAND,2022,Safe,9.43,None,19.5,7.7,7.0,,2.55,,,,
