stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
1620,"AT RAIPUR REGION, CHHATISGARH.",Groundwater,CHHATTISGARH,2018,27.0,,7.45,451.0,,,,2.0,,,,
,1621,Groundwater,CHHATTISGARH,2018,,,,,25.0,17.65,221.7,458.0,,,,2.0
,1622,Groundwater,CHHATTISGARH,2018,,,,,30.0,20.25,209.75,215.05,,0.2,0.5,2.0
,1623,Groundwater,CHHATTISGARH,2018,,,,,27.0,18.75,219.75,225.55,,0.25,0.3,2.0
1852,"MAHANADI AT ARRANG, RAIPUR, CHHATISGARH.",River,CHHATTISGARH,2018,27.5,6.4,7.65,373.0,,,,240.0,,,,
1282,"MAHANADI AT SHEORINARAYAN VILLAGE, CHHATISGARH.",River,CHHATTISGARH,2018,31.0,8.6,8.25,276.0,2.1,4.3,,192.0,,,,
1467,"MAHANADI AFTER CONFL. WITH RIVER MAND, CHHATISGARH",River,CHHATTISGARH,2018,29.0,7.7,8.25,295.0,2.1,4.1,,262.5,,,,
1101,"MAHANADI AT INTERSTATE BOUNDRY, CHHATISGARH.",River,CHHATTISGARH,2018,21.0,7.0,7.4,205.0,1.6,0.61,,240.5,,,,
1845,"SEONATH RIVER WATER SUPPLY WELL, DURG, CHHATISGARH",River,CHHATTISGARH,2018,28.0,7.1,7.45,,,,,,,,,
3166,"SHEONATH AT JHINGHRI VILLAGE, A/C OF SAMODA NALLA,",River,CHHATTISGARH,2018,29.0,6.7,7.65,,,,,,,,,
3167,"SHEONATH AT RAJNANDGAON, D/S AT MOHAD, RAJNANDGAON",River,CHHATTISGARH,2018,28.0,6.85,7.5,,,,,,,,,
1847,"KHAROON RIVER B/C KHAPRI DRAIN, DURG, RAIPUR ROAD",River,CHHATTISGARH,2018,28.0,7.0,7.5,,,,,,,,,
3168,DOWNSTREAM OF HASDEO RIVER NEAR URGA VILLAGE KORBA,River,CHHATTISGARH,2018,25.5,6.7,7.3,,1.8,0.5,,,,,,
3170,DRINKING WATER INTAKE WELL OF MUNICIPAL CO. KORBA,River,CHHATTISGARH,2018,25.5,7.4,7.25,,3.7,0.37,,,,,,
