stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
32,"WELL AT MUSIRI, TAMIL NADU",Groundwater,TAMIL NADU,2020,28.0,,7.8,502.0,2.0,,,,,,316.0,0.24
4810,"SURIYAMPALAYAM BOREWELL (HAND PUMP) OWNED BY ERODE CORPORATION LOATED OPPOSITE TO M/S. PIONEER PROCESSING INDIA PVT. LTD., BHAVANI MAIN ROAD, R.N. PUDUR POST, ERODE",Groundwater,TAMIL NADU,2020,27.5,,7.75,2670.0,,,,6.0,,,1726.0,0.95
4811,"BOREWELL LOCATED AT M/S. PHOENIX TEXTILE PROCESSORS, VENDIPALAYAM, ERODE",Groundwater,TAMIL NADU,2020,31.0,,8.0,2365.0,,3.45,2.0,6.5,,,1586.0,0.765
4814,"HOUSE OF THIRU MURUGAN, S/O. ESAKKI, NO.16B, MEENAKSHIPURAM, ANNA NAGAR, TIRUNELVELI",Groundwater,TAMIL NADU,2020,25.0,,7.9,1584.0,6.0,,20.0,74.5,,11.0,1063.0,
4815,"MUNICIPAL CORPORATION BORE WELL LOCATED IN PERUMALPURAM STREET, NARANAMMALPURAM, TIRUNELVELI",Groundwater,TAMIL NADU,2020,25.0,,7.65,1009.0,4.55,,9.5,31.0,,2.0,675.0,
4816,AUTHOR Ã‚Â– MUKKANI AGRAGARAM STREET INFRONT OF THIRU N. SAMUTHRAPANDI HOUSE BORE WELL,Groundwater,TAMIL NADU,2020,27.0,,6.9,1360.0,,0.32,6.0,14.0,,2.0,850.0,
4817,ERAL Ã‚Â– CHARMAM ARUNACHALA SWAMY TEMPLE WEST OF BORE WELL,Groundwater,TAMIL NADU,2020,30.0,,7.0,976.0,,,6.0,12.0,,2.0,608.0,
4818,"ALWARTHIRUNAGARI Ã‚Â– VETERINARY DISPENSARY, WEST CAR STREET NEAR OVER HEAD TANK OF BORE WELL",Groundwater,TAMIL NADU,2020,30.0,,7.3,917.0,2.0,0.32,2.0,92.0,,2.0,570.0,
4819,SRIVAIKUNDAM Ã‚Â– BLOCK DEVELOPMENT OFFICE Ã‚Â– OPEN WELL,Groundwater,TAMIL NADU,2020,29.0,,7.0,327.0,2.0,,11.0,26.0,,2.0,208.0,
4820,SRIVAIKUNDAM Ã‚Â– TNEB SUB STATION 33 KVA,Groundwater,TAMIL NADU,2020,29.0,,7.1,1770.0,2.0,0.32,7.0,17.0,,2.0,1120.0,
4821,BOREWELL NEAR KAMBARASAMPETTAI INTAKE WELL (TRICHY UPSTREAM),Groundwater,TAMIL NADU,2020,24.0,,8.1,679.0,,,130.0,280.0,,,432.0,1.26
4822,BOREWELL NEAR THOGUR INTAKE WELL (TRICHY DOWNSTREAM),Groundwater,TAMIL NADU,2020,23.0,,7.8,498.0,,,2.0,11.0,,,316.0,0.54
4824,"PARAMASIVAM WATER SERVICE STATION, BLOCK NO.13 BSNL EXCHANGE OPPOSITE, METTUR DAM Ã‚Â– 636 402.",Groundwater,TAMIL NADU,2020,27.0,,7.7,1590.0,,2.2745,2.0,8.0,,,1066.0,0.68
4825,"M. KALIAPPAN, SANGILIMUNIYAPPAN KOVIL, ERIKKADU, METTUR",Groundwater,TAMIL NADU,2020,28.5,,7.9,1554.0,,9.532,,41.5,,,1096.0,0.92
4826,"SAKTHI NAGAR, NEAR MUNICIPALITY SEWAGE TREATMENT PLANT, KOMPURANKADU, METTUR",Groundwater,TAMIL NADU,2020,30.5,,7.85,866.5,,2.8105,4.0,23.0,,,588.0,0.805
4907,"KOMBUPALLAM, SATHYAMANGALAM",Groundwater,TAMIL NADU,2020,29.0,,7.5,159.0,,0.32,11.0,27.0,,,116.0,0.4
4909,"THALAVAIPETTAI, BHAVANI",Groundwater,TAMIL NADU,2020,28.0,,7.5,480.0,,0.32,22.0,49.0,,,352.0,0.4
4910,PERUR CHETTIPALAYM PANCHAYAT LOCATED ADJACENT TO NOYYAL AT PERUR-VEDAPATTY ROAD (OPP VINAYGAR TEMPLE),Groundwater,TAMIL NADU,2020,26.0,,7.1,62.0,,0.32,2.0,5.0,,,54.0,
4911,"BOREWELL AT PASUPATHY PUDUR VILLAGE, PALANI TALUK, DINDIGUL DIST.",Groundwater,TAMIL NADU,2020,25.0,,7.8,2920.0,,0.32,2.0,6.0,,,1864.0,0.42
4912,"BORE WELL AT VANNIARVALASU VILLAGE, NEAR ELEMENTARY SCHOOL, THOPPAMPATTI PANCHAYAT UNION, PALANI TALUK, DINDIGUL DIST",Groundwater,TAMIL NADU,2020,33.0,,8.1,1860.0,7.0,4.08,79.0,220.0,,,1204.0,0.43
1420,"KODAI KANAL LAKE, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,24.0,6.25,6.9,125.0,3.0,1.34,42.5,78.0,,,
1421,"UDHAGAMADALEM LAKE (OOTY), TAMILNADU",Pond/Tank,TAMIL NADU,2020,,20.0,5.6,7.3,431.0,6.55,0.5,116.0,287.0,,,
1452,"YERCAUD LAKE, SALEM, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,22.0,6.5,7.25,332.0,1.05,0.495,142.5,375.0,,,
3007,"VEERANAM LAKE AT CUDDALORE, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,25.0,6.35,8.15,589.5,1.25,0.495,62.5,175.0,,,
3008,"POONDI LAKE AT THIRUVALLUR, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,29.0,6.0,7.75,486.5,2.5,0.685,2.0,86.0,,,
3009,"REDD HILLS AT THIRUVALLUR, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,28.5,5.65,7.65,435.5,2.0,1.095,47.5,246.0,,,
3010,"PORUR LAKE AT THIRUVALLUR, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,28.0,6.0,7.95,1246.5,2.0,1.085,61.0,670.0,,,
3011,"PULICATE LAKE AT THIRUVALLUR, TAMILNADU",Pond/Tank,TAMIL NADU,2020,,29.0,5.25,7.95,39105.0,3.0,1.265,23.5,166.0,,,
10049,CHENNAI WATERWAYS AT CAPTAIN COTTON CANAL (ERUKANJERI),Canal,TAMIL NADU,2020,29.0,2.05,7.15,1887.5,35.5,1.005,504.0,1265.0,,,,
10054,CHENNAI WATERWAYS AT BUCKINGHAM CANAL (ICE HOUSE),Canal,TAMIL NADU,2020,29.0,1.0,6.85,1967.0,26.5,0.76,516.5,2865.0,,,,
1159,"RIVER TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM, TAMILNADU",River,TAMIL NADU,2020,25.0,7.05,6.65,203.0,7.0,0.21,7.0,17.5,,,,
1160,"RIVER TAMBIRAPARANI AT CHERANMADEVI, CAUSE WAY, TAMILNADU",River,TAMIL NADU,2020,26.0,6.7,6.45,111.5,12.5,0.29,13.0,47.0,,,,
1161,"RIVER TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE, TAMILNADU.",River,TAMIL NADU,2020,27.0,6.6,6.55,568.5,2.5,0.905,60.5,232.0,,,,
1162,"RIVER TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",River,TAMIL NADU,2020,29.0,6.8,6.7,789.0,2.15,0.27,83.5,250.0,,,,
1328,"RIVER TAMBIRAPARANI AT PAPPANKULAM, TAMILNADU",River,TAMIL NADU,2020,26.5,6.75,6.65,87.0,2.0,0.24,9.5,23.5,,,,
1329,"RIVER TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",River,TAMIL NADU,2020,15.0,7.0,6.55,85.5,2.0,0.44,9.5,46.5,,,,
1330,"RIVER TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",River,TAMIL NADU,2020,27.0,6.8,6.5,450.0,3.75,0.435,130.5,270.0,,,,
1450,"RIVER PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",River,TAMIL NADU,2020,24.0,6.05,7.75,710.5,2.5,0.715,23.5,601.0,,,,
3025,"RIVER TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",River,TAMIL NADU,2020,27.5,6.35,6.75,606.5,3.65,0.475,87.0,222.0,,,,
3026,"RIVER TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",River,TAMIL NADU,2020,26.0,7.25,6.5,262.5,2.0,0.215,12.0,31.5,,,,
3027,"RIVER TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",River,TAMIL NADU,2020,28.5,6.6,6.8,376.0,2.5,0.325,67.5,165.0,,,,
3028,"RIVER TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",River,TAMIL NADU,2020,26.0,6.5,6.55,159.0,2.6,0.92,54.0,163.0,,,,
3029,"RIVER TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",River,TAMIL NADU,2020,26.5,6.3,6.5,239.5,2.7,0.265,70.5,204.0,,,,
10062,RIVER TAMRABARANI AT TIRUNELVELI D/S,River,TAMIL NADU,2020,26.0,6.4,7.35,493.0,2.55,0.28,65.0,210.0,,,,
46,10047,Canal,TAMIL NADU,2020,,30.0,1.0,2523.5,7.15,57.5,3.02,570.0,1860.0,,,
47,10048,Canal,TAMIL NADU,2020,,29.5,1.2,2266.5,7.45,28.0,2.12,884.0,4705.0,,,
48,10051,Canal,TAMIL NADU,2020,,29.0,,2484.5,7.45,79.0,1.52,267.5,765.0,,,
49,10055,Canal,TAMIL NADU,2020,,29.5,1.2,1287.5,7.55,9.0,1.7,204.0,665.0,,,
50,10056,Pond/Tank,TAMIL NADU,2020,,28.0,1.5,1598.5,7.3,35.5,1.165,572.5,1565.0,,,
50,CAUVERY AT METTUR,River,TAMIL NADU,2020,26.5,5.9,7.6,383.5,4.0,1.84,33.5,93.5,,,,
51,CAUVERY AT PALLIPPALAYAM,River,TAMIL NADU,2020,26.0,4.25,7.7,659.5,12.0,1.23,168.0,362.0,,,,
1320,TAMIL NADU,River,TAMIL NADU,2020,31.0,6.5,7.95,464.5,2.0,0.36,116.0,251.5,,,,
1323,TAMIL NADU,River,TAMIL NADU,2020,29.0,6.25,8.1,587.0,2.0,0.36,140.5,346.5,,,,
3015,"CAUVERY AT PUGALUR, KARUR, TAMILNADU",River,TAMIL NADU,2020,32.0,6.5,8.2,686.0,2.0,0.39,159.0,400.0,,,,
1324,TAMIL NADU,River,TAMIL NADU,2020,29.0,6.35,8.15,596.0,2.4,0.34,141.5,350.0,,,,
1451,TAMIL NADU,River,TAMIL NADU,2020,29.5,6.5,8.1,662.0,3.0,0.81,128.0,310.0,,,,
31,CAUVERY AT MUSIRI,River,TAMIL NADU,2020,30.5,6.5,8.1,608.0,3.0,0.715,85.5,195.0,,,,
3016,"CAUVERY AT PETTAIVAITHALAI, TRICHY, TAMILNADU",River,TAMIL NADU,2020,31.0,6.6,8.2,471.5,3.0,0.8,146.5,315.0,,,,
1202,"CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",River,TAMIL NADU,2020,30.0,6.7,8.05,477.0,4.0,0.58,186.5,625.0,,,,
1325,"CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",River,TAMIL NADU,2020,31.5,6.55,7.6,590.0,3.3,3.81,237.0,724.5,,,,
1203,"CAUVERY AT TRICHY, GRAND ANAICUT,",River,TAMIL NADU,2020,28.5,6.45,7.65,577.5,3.0,2.08,68.0,170.0,,,,
1206,"CAUVERY AT THANJAVUR, TAMILNADU",River,TAMIL NADU,2020,32.0,6.7,7.85,508.5,2.5,0.83,73.5,183.0,,,,
3018,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM,",River,TAMIL NADU,2020,25.0,5.9,7.55,3210.5,2.0,0.55,66.5,170.0,,,,
3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL,",River,TAMIL NADU,2020,26.0,5.65,7.8,418.5,6.9,1.37,154.5,400.0,,,,
3013,"CAUVERY AT URRACHIKOTTAI, ERODE, TAMILNADU",River,TAMIL NADU,2020,25.5,6.35,8.05,345.0,2.0,0.36,55.0,136.5,,,,
3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL,",River,TAMIL NADU,2020,26.0,6.15,7.7,352.5,3.6,1.38,125.5,287.0,,,,
3017,"CAUVERY AT KUMBAKONAM, THANJAVUR,",River,TAMIL NADU,2020,29.5,6.35,7.7,448.5,2.3,1.6,96.5,230.0,,,,
1326,"CAUVERY AT COLEROON, TAMILNADU",River,TAMIL NADU,2020,25.0,6.4,8.2,20348.0,1.5,5.43,106.5,252.0,,,,
1327,"CAUVERY AT PITCHAVARAM, TAMILNADU",River,TAMIL NADU,2020,25.0,6.4,7.65,625.5,1.5,3.48,86.5,250.0,,,,
1322,TAMIL NADU,River,TAMIL NADU,2020,30.5,3.7,8.05,730.5,11.9,0.36,226.0,494.5,,,,
3022,TAMIL NADU,River,TAMIL NADU,2020,27.0,4.45,7.85,2279.5,11.0,6.25,700.9,1301.0,,,,
3023,TAMIL NADU,River,TAMIL NADU,2020,25.0,3.9,7.55,5475.0,5.5,0.91,31.4,10.5,,,,
1319,TAMIL NADU,River,TAMIL NADU,2020,29.5,6.1,7.1,841.5,2.0,0.79,92.0,212.0,,,,
3024,TAMIL NADU,River,TAMIL NADU,2020,26.5,6.3,8.05,2505.0,1.5,10.11,6.4,21.5,,,,
