stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1588,"Well At Punkunnam Trissur Distt. , Kerala",Groundwater,KERALA,2021,Unsafe,10.17,pH Out of Range,26.5,,5.2,227.0,1.2,0.3,200.0,840.0,
2317,Well At Punnalpettippalam (Tellicherry Municipality,Groundwater,KERALA,2021,Unsafe,7.3,pH Out of Range,28.0,,5.45,254.0,1.05,0.3,30.0,195.0,
2313,"Well At Sarvodapuram, Alappuzha",Groundwater,KERALA,2021,Safe,8.62,None,29.5,,7.7,184.0,2.6,0.3,201.0,400.0,
2311,Well At Vadavathoor (Kottayam),Groundwater,KERALA,2021,Unsafe,6.6,pH Out of Range,28.0,,6.4,124.5,1.0,0.95,500.0,945.0,
2310,Well At Vaikom,Groundwater,KERALA,2021,Unsafe,8.38,"pH Out of Range, High Fecal Coliform",26.0,,6.05,247.0,1.0,0.3,550.0,1125.0,
3463,"Well At Velliparamba, Kozhekode",Groundwater,KERALA,2021,Unsafe,5.87,pH Out of Range,29.0,,5.85,99.5,1.0,2.595,80.0,190.0,
1585,"Well At Vyttila, Ernakulam Distt. , Kerala",Groundwater,KERALA,2021,Unsafe,10.91,High BOD,29.5,,7.0,499.5,3.05,0.415,290.0,995.0,
3472,"Well Of Temple Parassinikadavu, Kannur",Groundwater,KERALA,2021,Safe,3.22,None,27.0,,7.05,458.5,1.0,0.3,40.0,250.0,
1579,"Alappuzha, Kerala",Pond/Tank,KERALA,2021,Unsafe,20.56,High BOD,,29.5,6.6,7.2,500.0,2.5,0.55,701.0,1101.0
1441,"Ashthamudi Lake At Quilon, Kerala",Pond/Tank,KERALA,2021,Unsafe,22.88,"pH Out of Range, High BOD",,23.0,5.6,6.85,500.0,2.25,1.5,125.0,480.0
1578,"Kayamkulam, Kerala",Pond/Tank,KERALA,2021,Unsafe,27.38,"pH Out of Range, High BOD",,29.5,4.35,7.45,500.0,3.65,0.3,950.0,1950.0
1577,"Kodungalloor, Kerala",Pond/Tank,KERALA,2021,Unsafe,20.85,High BOD,,28.5,6.85,7.6,500.0,1.7,1.35,1050.0,3465.0
2312,Lake Vembanad At Pathiramanal (Alappuzha),Pond/Tank,KERALA,2021,Unsafe,20.56,High BOD,,28.5,7.0,7.0,500.0,2.4,0.3,701.0,2051.0
1383,"Oruvathilkotta Lake, Kerala",Pond/Tank,KERALA,2021,Unsafe,33.66,"pH Out of Range, High BOD",,26.5,2.4,7.1,206.5,4.1,0.3,1310.0,2600.0
1574,"Paravur, Kerala",Pond/Tank,KERALA,2021,Unsafe,21.64,"pH Out of Range, High BOD",,21.5,6.0,6.9,500.0,1.65,1.05,117.0,435.0
2318,Pazhassi Reservoir (Kannur),Pond/Tank,KERALA,2021,Unsafe,20.04,High BOD,,27.0,7.35,7.2,60.0,1.1,0.3,50.0,360.0
1576,"Periyar Lake At Thekkady, Kerala",Pond/Tank,KERALA,2021,Unsafe,20.0,High BOD,,25.0,7.15,7.15,40.0,1.0,0.3,2.0,51.0
1580,"Pookote, Kerala",Pond/Tank,KERALA,2021,Unsafe,20.01,High BOD,,27.0,7.55,6.75,26.5,1.25,0.3,14.5,46.5
2329,Rsvr At Bhoothathanketu,Pond/Tank,KERALA,2021,Unsafe,21.42,High BOD,,26.5,7.55,7.15,39.5,1.15,0.5,1773.5,2742.0
2330,Rsvr At Edamalayar,Pond/Tank,KERALA,2021,Unsafe,20.05,High BOD,,27.0,7.55,7.05,34.5,1.0,0.3,61.0,206.0
2328,Rsvr At Malampuzha,Pond/Tank,KERALA,2021,Unsafe,20.29,High BOD,,26.5,6.95,7.3,107.5,2.2,1.95,351.0,650.0
1385,"Sasthamcotta Lake, Kerala",Pond/Tank,KERALA,2021,Unsafe,20.07,High BOD,,23.0,7.0,7.1,173.5,1.5,0.5,90.0,325.0
3470,"Vellayani Lake At Vandithadom, Thiruvananthapuram",Pond/Tank,KERALA,2021,Unsafe,21.44,"pH Out of Range, High BOD",,26.5,6.15,6.3,135.0,2.75,0.3,450.0,1200.0
1575,"Vembanad Lake,Kochi (Oil Tanker Jetty), Kerala",Pond/Tank,KERALA,2021,Unsafe,35.83,"pH Out of Range, High BOD, High Total Coliform",,29.0,5.6,7.1,500.0,2.3,1.5,16315.0,100750.0
3462,Mananchira Pond At Kozhekode,Pond/Tank,KERALA,2021,Unsafe,20.33,High BOD,,27.5,7.35,7.35,116.5,1.55,0.51,415.0,670.0
2325,Pond At (Padmanabha) Sree Padmanabha Swamy Temple (Tvpm),Pond/Tank,KERALA,2021,Unsafe,27.13,"pH Out of Range, High BOD",,26.5,4.6,7.45,265.0,5.75,0.3,1600.0,5050.0
3461,"Kanoli Canal At Eranjikkal, Kazhekode",Canal,KERALA,2021,Unsafe,12.17,High Fecal Coliform,29.5,5.65,7.0,22028.5,2.4,0.7,1250.0,2305.0,280.0
3467,"Unthithodu At Eloor, Ernakulam",Canal,KERALA,2021,Unsafe,49.06,"Low DO, High Fecal Coliform, High Total Coliform",29.5,2.9,8.0,7200.0,2.8,1.4,4370.0,21200.0,172.0
3469,"Palakkattuthazha-Mthodu At Perumbavoor, Ernakulam",KERALA,KERALA,2021,Unsafe,45.11,"High Fecal Coliform, High Total Coliform",28.0,5.6,7.95,86.0,2.3,1.0,21700.0,37700.0,310.0
1443,River Achankovil At Chennithula,River,KERALA,2021,Unsafe,4.44,pH Out of Range,22.5,6.6,6.45,181.5,1.6,0.5,102.0,410.0,
3465,"River Achankovil At Kallarakadavu, Pathanamthitta",River,KERALA,2021,Safe,4.33,None,22.0,6.55,6.7,179.5,1.65,0.55,97.0,355.0,
3466,"River Achankovil At Pandalam (Near Ayyappa Temple), Pathanamthitta",River,KERALA,2021,Safe,4.35,None,23.0,6.85,6.75,180.5,1.6,0.55,114.5,420.0,
1342,River Achankovil At Thumpamon,River,KERALA,2021,Unsafe,6.9,High Fecal Coliform,26.0,6.2,7.25,166.0,1.65,0.5,520.0,1445.0,
2319,River Ancharakandy At Ancharakandy,River,KERALA,2021,Safe,3.7,None,27.5,7.1,6.85,79.5,1.4,0.3,75.5,360.0,
2297,River Ancharakandy At Meruvamba,River,KERALA,2021,Safe,3.33,None,27.0,7.05,7.15,82.5,1.2,0.3,105.5,310.0,
2286,River Ayroor At Ayroor Bridge,River,KERALA,2021,Unsafe,5.98,pH Out of Range,26.5,6.4,6.1,106.5,1.45,0.6,255.0,640.0,
2331,River Bharathapuzha At Kuttippuram,River,KERALA,2021,Unsafe,9.56,High Fecal Coliform,29.0,7.0,7.35,287.0,1.8,1.3,1100.0,1450.0,
2332,River Bharathapuzha At Pattambi,River,KERALA,2021,Safe,4.7,None,25.5,7.15,7.4,258.5,1.55,1.5,201.0,574.5,
1154,"River Chalakudy At Pulickalka-Davu, Kerala",River,KERALA,2021,Unsafe,17.6,"High Fecal Coliform, High Total Coliform",30.5,7.15,7.15,112.5,2.15,0.3,2408.5,3997.0,
21,River Chaliyar At Chungapally,River,KERALA,2021,Unsafe,21.3,"High Fecal Coliform, High Total Coliform",29.0,7.25,7.2,18847.5,1.45,0.305,3550.0,4855.0,
20,River Chaliyar At Koolimadu,River,KERALA,2021,Unsafe,19.94,"High Fecal Coliform, High Total Coliform",29.5,5.65,7.1,63.0,1.0,0.34,3550.0,4400.0,
3464,"River Chaliyar At Nilambur, Malappuram",River,KERALA,2021,Unsafe,12.44,"High Fecal Coliform, High Total Coliform",30.0,7.9,7.0,77.0,1.0,0.3,2000.0,2770.0,
1573,"River Chitthrapuzha At Irumpanam, Kerala",River,KERALA,2021,Unsafe,21.9,"Low DO, High Fecal Coliform, High Total Coliform",29.5,4.6,6.85,1649.5,2.1,2.1,2950.0,4800.0,
2295,River Corapuzha At Kanayankode,River,KERALA,2021,Unsafe,18.62,"High Fecal Coliform, High Total Coliform",28.5,6.85,7.2,18619.0,1.45,0.45,3100.0,3745.0,
2287,River Ithikkara At Ithikkara,River,KERALA,2021,Safe,4.91,None,23.0,6.35,7.15,9770.5,1.8,0.7,140.0,445.0,
1564,River Ithikkara Kerala,River,KERALA,2021,Safe,4.2,None,22.5,6.9,6.75,200.0,1.55,0.45,109.5,400.0,
2293,River Kadalundi At Hajirappally,River,KERALA,2021,Unsafe,6.32,Low DO,23.0,4.7,7.55,99.0,2.15,0.515,60.5,131.5,
2337,River Kadambayar At Brahmapuram,River,KERALA,2021,Unsafe,24.34,"Low DO, High Fecal Coliform, High Total Coliform",29.5,2.8,6.8,2352.5,3.0,0.5,1535.0,3420.0,
2338,River Kadambayar At Manckakadavu,River,KERALA,2021,Unsafe,20.26,"Low DO, High Fecal Coliform, High Total Coliform",29.5,4.15,6.65,115.5,2.3,0.45,2100.0,4190.0,
42,"River Kallada At Perumthottamkadavu, Punaloor",River,KERALA,2021,Safe,5.5,None,21.5,6.55,7.05,181.0,2.1,0.5,117.0,465.0,
2294,River Kallai At Kallai Bridge,River,KERALA,2021,Unsafe,45.37,"Low DO, High Fecal Coliform, High Total Coliform",30.5,4.85,7.35,27783.5,2.15,0.55,35500.0,43000.0,
3460,"River Kalpathi Puzha At Kalpathi, Palakkad",River,KERALA,2021,Safe,7.54,None,27.0,6.3,7.8,468.0,2.15,2.0,461.0,1150.0,
3471,"River Karamana At Aruvikara, Thiruvananthapuram",River,KERALA,2021,Unsafe,5.12,pH Out of Range,27.0,6.7,6.1,77.0,1.3,0.3,150.0,505.0,
1155,"River Karamana At Moonnattumukku, Kerala",River,KERALA,2021,Unsafe,53.05,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",26.5,3.4,6.5,337.5,6.15,1.3,4450.0,19000.0,
1571,"River Karingode Kakkadavu, Kerala",River,KERALA,2021,Safe,3.47,None,28.0,7.5,7.25,81.5,1.35,0.3,71.0,236.0,
2289,River Karuvannurr At Karuvannur Bridge,River,KERALA,2021,Unsafe,7.04,High Fecal Coliform,25.5,7.1,6.5,82.0,1.55,0.65,600.0,1495.0,
2301,River Kavvai At Kuttiyol Palam,River,KERALA,2021,Safe,3.91,None,27.5,6.6,6.7,73.5,1.55,0.3,60.0,285.0,
2291,River Keecheri At Vadakkanchery Bridge,River,KERALA,2021,Unsafe,6.14,pH Out of Range,26.5,7.2,6.4,159.5,1.75,0.55,345.0,705.0,
2326,River Korayar At Kanjikode,River,KERALA,2021,Safe,6.44,None,27.5,6.1,7.35,880.0,2.25,1.8,201.0,800.0,
2298,River Kuppam At Rayarom,River,KERALA,2021,Safe,3.21,None,27.0,7.0,7.05,64.0,1.25,0.3,52.0,290.0,
1569,"River Kuppam Thaliparamba, Kerala",River,KERALA,2021,Safe,4.11,None,27.5,6.8,7.05,23666.5,1.6,0.35,70.0,345.0,
1567,"River Kuttiyady Estate, Kerala",River,KERALA,2021,Unsafe,9.34,High Fecal Coliform,29.5,7.95,6.75,33.5,1.3,0.3,1292.0,1605.0,
1568,"River Mahe At Valayam, Kerala",River,KERALA,2021,Unsafe,33.27,"High Fecal Coliform, High Total Coliform",29.0,7.25,6.8,59.0,1.4,0.3,8550.0,12700.0,
2285,River Mamom At Mamom Bridge,River,KERALA,2021,Unsafe,7.19,pH Out of Range,27.0,6.85,6.0,113.5,1.75,0.3,300.0,710.0,
1340,"River Manimala At Kalloopara, Kerala",River,KERALA,2021,Unsafe,10.5,"High Fecal Coliform, High Total Coliform",29.0,6.55,7.2,158.0,1.7,0.3,1101.0,2901.0,
1384,"River Manimala At Thondra, Kerala",River,KERALA,2021,Unsafe,8.04,High Fecal Coliform,29.0,6.5,7.15,152.5,2.05,0.3,601.0,1351.0,
3459,"River Maniyankode Puzha At Maniyankode Bridge, Wayanad",River,KERALA,2021,Safe,3.32,None,30.0,7.0,7.0,115.0,1.4,0.35,36.0,83.0,
2307,River Manjeswaram At Bajrakkara Br.,River,KERALA,2021,Safe,3.87,None,27.5,6.15,7.0,117.0,1.5,0.3,83.5,260.0,
1339,"River Meenachil At Kidangoor, Kerala",River,KERALA,2021,Unsafe,5.88,High Fecal Coliform,29.0,5.85,6.65,51.5,1.0,1.16,600.0,1575.0,
2304,River Mogral At Mogral Br.,River,KERALA,2021,Safe,5.23,None,28.5,6.15,6.95,27431.5,1.95,0.5,138.5,435.0,
43,River Muvattapuzha At Vettikkattumukku,River,KERALA,2021,Unsafe,6.84,High Fecal Coliform,27.0,7.1,6.65,63.5,1.15,0.65,751.0,1600.0,
2302,River Neelaswaram At Nambiarkal Dam,River,KERALA,2021,Safe,4.31,None,28.0,6.45,7.1,1722.5,1.65,0.35,79.5,410.0,
1570,"River Neeleswaram At Hosdurg, Kerala",River,KERALA,2021,Safe,4.23,None,28.0,5.95,6.95,24641.0,1.55,0.45,104.0,470.0,
1563,"River Neyyar At Amaravila, Kerala",River,KERALA,2021,Unsafe,5.1,pH Out of Range,26.5,6.5,6.35,60.0,1.65,0.3,150.0,470.0,
2284,River Neyyar At Aruvipuram,River,KERALA,2021,Unsafe,6.04,pH Out of Range,27.0,6.45,6.2,87.5,1.75,0.3,205.0,515.0,
2288,River Pallickal At Nellimukal,River,KERALA,2021,Safe,5.31,None,22.0,6.45,6.75,183.0,2.0,0.55,120.0,490.0,
1156,"River Pamba At Chengannur, Kerala",River,KERALA,2021,Safe,3.12,None,28.0,6.65,6.9,51.5,1.0,0.5,135.0,445.0,
1341,"River Pamba At Thakazhy, Kerala",River,KERALA,2021,Safe,3.51,None,29.5,5.7,6.9,77.5,1.25,0.75,115.5,340.0,
10017,River Pamba D/S,River,KERALA,2021,Safe,4.46,None,28.5,6.9,6.9,69.5,1.0,0.36,395.0,830.0,
1565,"River Pamba Down, Kerala",River,KERALA,2021,Safe,3.96,None,29.5,5.35,6.6,62.5,1.35,0.6,150.5,450.0,
10016,River Pamba U/S,River,KERALA,2021,Safe,3.28,None,27.5,7.05,7.15,60.5,1.0,0.3,175.0,445.0,
18,River Periyar At Kalady,River,KERALA,2021,Unsafe,9.56,"High Fecal Coliform, High Total Coliform",29.0,7.45,7.45,40.5,1.3,0.32,1110.0,2795.0,
2335,River Periyar At Kalamassery,River,KERALA,2021,Unsafe,17.82,"High Fecal Coliform, High Total Coliform",30.5,6.95,6.95,99.5,2.3,0.3,2500.0,3390.0,
3468,"River Periyar At Kwa Intake- Aluva, Ernakulam",River,KERALA,2021,Unsafe,13.15,"High Fecal Coliform, High Total Coliform",30.0,7.25,6.85,48.5,1.65,0.3,1731.5,3205.0,
2333,River Periyar At Muppathadam,River,KERALA,2021,Unsafe,9.99,"High Fecal Coliform, High Total Coliform",29.5,7.0,6.8,56.5,1.95,0.3,855.0,2800.0,
2334,River Periyar At Pathalam,River,KERALA,2021,Unsafe,19.33,"High Fecal Coliform, High Total Coliform",28.0,7.05,7.8,9495.0,1.35,0.8,3305.0,3895.0,
2336,River Periyar At Purappallikavu,River,KERALA,2021,Unsafe,9.23,High Fecal Coliform,29.0,6.9,7.0,7036.0,2.45,0.35,685.0,1310.0,
1338,"River Periyar At Sewage Discharge Point, Kerala",River,KERALA,2021,Unsafe,35.12,"High Fecal Coliform, High Total Coliform",29.0,7.1,7.4,52.0,1.85,0.3,3670.0,20420.0,
17,River Periyar Near Alwaye-Eloor,River,KERALA,2021,Unsafe,15.98,"High Fecal Coliform, High Total Coliform",29.5,5.95,7.05,5594.0,2.15,1.45,2047.0,3770.0,
2300,River Peruvamba At Chandappura,River,KERALA,2021,Safe,3.89,None,27.0,7.2,7.05,63.0,1.55,0.3,52.0,300.0,
2303,River Pullur At Pullur Br.,River,KERALA,2021,Safe,3.68,None,25.5,6.55,6.7,62.5,1.4,0.305,72.0,360.0,
2290,River Puzhackal At Puzhackal Bridge,River,KERALA,2021,Unsafe,8.69,High Fecal Coliform,27.0,6.8,6.7,143.5,1.6,0.45,905.0,1900.0,
2299,River Ramapuram At Ramapuram Bridge,River,KERALA,2021,Safe,3.97,None,27.5,6.15,7.0,24469.5,1.55,0.35,62.0,355.0,
2305,River Shriya At Angadimogaru,River,KERALA,2021,Safe,3.53,None,27.5,7.6,7.1,78.0,1.35,0.3,60.5,365.0,
2296,River Thallassery At Pathippalam,River,KERALA,2021,Safe,3.81,None,26.5,7.05,7.2,75.5,1.5,0.3,65.5,275.0,
2292,River Thirur At Thalakkadathur Bridge,River,KERALA,2021,Unsafe,8.7,Low DO,23.0,3.85,7.2,5551.0,1.7,0.75,57.5,120.0,
1566,"River Thirurangady, Kerala",River,KERALA,2021,Safe,4.68,None,23.0,6.65,7.45,91.0,1.95,0.35,59.5,141.0,
2306,River Uppala At Uppala Br.,River,KERALA,2021,Safe,4.64,None,28.0,6.0,7.3,25045.0,1.7,0.45,129.0,435.0,
3473,"River Valapattanam At Parassinikadavu, Kannur",River,KERALA,2021,Safe,3.92,None,27.5,6.95,7.25,25012.5,1.55,0.3,57.0,315.0,
1442,"River Vamanapuram, Kerala",River,KERALA,2021,Unsafe,5.36,pH Out of Range,26.5,6.5,6.25,76.5,1.5,0.3,205.0,550.0,
20017,Stp Near Pamba At Pathanamthitta Kerala,Drain/STP/WTP,KERALA,2021,Unsafe,64.67,"Low DO, High BOD",,0.3,8.0,8.15,150.0,,,,
1208,"River Bhavani At Elachivazhy, Kerala",River,KERALA,2021,Unsafe,5.78,High Fecal Coliform,24.5,7.4,7.25,162.5,1.1,1.1,574.5,1300.0,91.0
1207,"River Kabini At Muthankara, Kerala",River,KERALA,2021,Safe,2.58,None,28.5,7.15,6.95,96.5,1.05,0.35,48.0,73.5,14.0
