stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
19,"Well At Eloor, Kerala",Groundwater,KERALA,2017,Unsafe,11.11,"pH Out of Range, High Total Coliform",27.4,,5.75,117.5,1.2,100.0,350.0,3150.0,
22,"Well At Chungapally, Kerala",Groundwater,KERALA,2017,Safe,3.2,None,28.0,,7.25,135.5,0.8,100.0,195.0,1.25,
35,"Well At Punalur, Kerala",Groundwater,KERALA,2017,Safe,4.84,None,25.75,,6.55,235.5,1.6,25.0,80.0,0.505,
1581,"Pappanamkode, Thiruvananthapuram, Kerala",Groundwater,KERALA,2017,Unsafe,4.46,pH Out of Range,31.5,,6.15,540.0,0.9,72.5,122.5,0.0,
1583,"Kundara, Kollam Distt. , Kerala",Groundwater,KERALA,2017,Safe,2.4,None,25.25,,6.8,179.0,0.8,10.0,35.0,0.39,
1584,"Cherthala, Alleppy, Kerala",Groundwater,KERALA,2017,Safe,6.83,None,29.0,,7.55,338.0,2.1,100.0,201.0,0.115,
1585,"Vyttila, Ernakulam Distt. , Kerala",Groundwater,KERALA,2017,Unsafe,25.77,High Fecal Coliform,29.05,,7.25,437.5,2.35,100.0,3850.0,3.125,
1586,"Edayar Ernakulam Distt., Kerala",Groundwater,KERALA,2017,Unsafe,9.8,pH Out of Range,27.45,,5.7,165.0,2.15,16.0,150.5,0.675,
1587,"Kalamassery Ernakulam Distt. , Kerala",Groundwater,KERALA,2017,Unsafe,9.96,pH Out of Range,27.5,,5.9,310.5,2.2,100.0,309.5,3.515,
1588,"Punkunnam Trissur Distt. , Kerala",Groundwater,KERALA,2017,Safe,2.74,None,30.0,,7.7,329.5,0.5,100.0,270.0,2.6,
1589,"Malapuram , Kerala",Groundwater,KERALA,2017,Safe,4.48,None,31.0,,7.65,297.5,1.5,30.0,62.0,2.76,
1590,"Mavoor, Kozhikkode Distt. , Kerala",Groundwater,KERALA,2017,Safe,2.01,None,28.0,,7.25,104.5,0.5,76.0,124.0,2.7,
1591,"Kannur (Municipality) Kannur Disttm , Kerala",Groundwater,KERALA,2017,Unsafe,18.19,"pH Out of Range, High Fecal Coliform",27.0,,4.65,99.0,1.0,100.0,1660.0,2.95,
1592,"Payyannur, Kannur Distt. , Kerala",Groundwater,KERALA,2017,Unsafe,5.09,pH Out of Range,28.5,,6.15,306.0,0.85,100.0,276.0,3.865,
2308,Fathimapuram (Changanassery),Groundwater,KERALA,2017,Unsafe,6.96,"pH Out of Range, High Fecal Coliform",27.5,,6.2,177.5,0.2,100.0,1050.0,3.145,
2309,Karoor (Pala),Groundwater,KERALA,2017,Unsafe,9.5,"pH Out of Range, High Fecal Coliform",27.25,,5.9,70.0,0.7,100.0,1050.0,1.93,
2310,Vaikom,Groundwater,KERALA,2017,Safe,5.42,None,28.5,,7.2,203.0,1.95,0.0,2.0,2.605,
2311,Vadavathoor (Kottayam),Groundwater,KERALA,2017,Unsafe,11.86,"pH Out of Range, High Fecal Coliform",27.5,,5.85,163.5,1.75,100.0,900.0,2.325,
2313,"Sarvodapuram, Alappuzha",Groundwater,KERALA,2017,Safe,5.52,None,29.0,,7.45,600.0,1.5,100.0,271.0,0.12,
